
m = 12;

n = 12;

p = 3;

q = 3;

proba = 
[[[0.49,0.10,0.53,0.01,0.56,0.58,0.25,0.02,0.09,0.15,0.43,0.06],
[0.54,0.50,0.59,0.15,0.03,0.16,0.43,0.28,0.44,0.24,0.05,0.49],
[0.55,0.54,0.00,0.33,0.18,0.59,0.24,0.07,0.10,0.17,0.08,0.06],
[0.15,0.33,0.08,0.24,0.47,0.51,0.30,0.41,0.41,0.29,0.56,0.44],
[0.44,0.39,0.12,0.29,0.03,0.17,0.18,0.59,0.11,0.18,0.32,0.29],
[0.17,0.56,0.36,0.27,0.13,0.43,0.33,0.28,0.16,0.41,0.52,0.03],
[0.31,0.22,0.44,0.12,0.51,0.40,0.56,0.36,0.19,0.08,0.05,0.22],
[0.25,0.22,0.21,0.35,0.40,0.53,0.04,0.57,0.49,0.40,0.24,0.02],
[0.23,0.57,0.30,0.39,0.38,0.22,0.42,0.09,0.44,0.26,0.21,0.35],
[0.06,0.17,0.11,0.25,0.25,0.16,0.48,0.49,0.38,0.09,0.25,0.18],
[0.02,0.29,0.15,0.51,0.08,0.40,0.53,0.31,0.37,0.23,0.10,0.15],
[0.45,0.52,0.24,0.29,0.19,0.45,0.04,0.25,0.02,0.16,0.50,0.27]],
[[0.31,0.38,0.16,0.09,0.47,0.41,0.27,0.49,0.10,0.42,0.39,0.18],
[0.22,0.32,0.49,0.59,0.55,0.59,0.14,0.40,0.52,0.38,0.09,0.10],
[0.23,0.13,0.35,0.25,0.29,0.25,0.52,0.00,0.03,0.08,0.09,0.50],
[0.49,0.36,0.39,0.58,0.19,0.18,0.16,0.41,0.50,0.05,0.40,0.45],
[0.05,0.55,0.25,0.56,0.33,0.34,0.07,0.56,0.47,0.42,0.21,0.16],
[0.07,0.12,0.16,0.10,0.20,0.25,0.00,0.09,0.01,0.39,0.07,0.20],
[0.57,0.23,0.01,0.47,0.29,0.41,0.32,0.33,0.36,0.57,0.30,0.08],
[0.31,0.36,0.04,0.17,0.18,0.24,0.33,0.25,0.36,0.49,0.35,0.56],
[0.14,0.35,0.05,0.15,0.13,0.12,0.35,0.10,0.35,0.35,0.57,0.04],
[0.17,0.29,0.37,0.52,0.26,0.07,0.01,0.57,0.43,0.04,0.14,0.01],
[0.29,0.47,0.26,0.05,0.36,0.01,0.01,0.49,0.35,0.06,0.04,0.49],
[0.18,0.39,0.59,0.54,0.14,0.56,0.57,0.31,0.25,0.34,0.23,0.51]],
[[0.41,0.23,0.47,0.24,0.28,0.01,0.25,0.56,0.48,0.51,0.01,0.24],
[0.52,0.03,0.13,0.27,0.09,0.17,0.16,0.28,0.56,0.15,0.21,0.10],
[0.11,0.19,0.40,0.36,0.53,0.03,0.27,0.34,0.27,0.14,0.59,0.54],
[0.16,0.24,0.51,0.04,0.16,0.52,0.28,0.07,0.55,0.41,0.35,0.04],
[0.58,0.51,0.32,0.54,0.06,0.53,0.04,0.17,0.12,0.45,0.53,0.05],
[0.48,0.20,0.40,0.15,0.34,0.38,0.09,0.50,0.03,0.59,0.54,0.18],
[0.51,0.21,0.26,0.46,0.02,0.01,0.51,0.01,0.51,0.23,0.55,0.57],
[0.16,0.59,0.14,0.28,0.44,0.07,0.34,0.32,0.26,0.13,0.47,0.60],
[0.52,0.55,0.50,0.55,0.55,0.43,0.13,0.46,0.04,0.39,0.33,0.07],
[0.40,0.23,0.08,0.31,0.46,0.03,0.28,0.03,0.02,0.42,0.31,0.46],
[0.49,0.05,0.18,0.15,0.18,0.04,0.14,0.10,0.60,0.04,0.04,0.55],
[0.47,0.17,0.41,0.51,0.56,0.13,0.58,0.36,0.37,0.06,0.07,0.23]],
[[0.08,0.35,0.25,0.10,0.17,0.56,0.56,0.06,0.01,0.14,0.20,0.19],
[0.19,0.35,0.28,0.19,0.39,0.32,0.13,0.26,0.50,0.54,0.17,0.46],
[0.07,0.15,0.21,0.44,0.21,0.28,0.07,0.29,0.03,0.32,0.40,0.20],
[0.29,0.36,0.26,0.29,0.50,0.46,0.48,0.09,0.20,0.16,0.28,0.59],
[0.49,0.41,0.24,0.38,0.35,0.41,0.24,0.42,0.57,0.45,0.26,0.18],
[0.13,0.33,0.47,0.16,0.05,0.27,0.36,0.34,0.03,0.02,0.03,0.53],
[0.48,0.51,0.03,0.08,0.08,0.30,0.07,0.56,0.11,0.31,0.34,0.46],
[0.12,0.58,0.28,0.09,0.43,0.54,0.27,0.57,0.27,0.14,0.13,0.33],
[0.41,0.50,0.06,0.44,0.52,0.10,0.37,0.39,0.01,0.39,0.47,0.08],
[0.10,0.54,0.05,0.21,0.25,0.39,0.07,0.38,0.37,0.35,0.47,0.20],
[0.30,0.13,0.17,0.57,0.27,0.30,0.30,0.08,0.20,0.36,0.51,0.11],
[0.46,0.28,0.51,0.47,0.07,0.38,0.55,0.17,0.32,0.00,0.38,0.57]],
[[0.39,0.45,0.34,0.16,0.21,0.21,0.37,0.50,0.34,0.54,0.48,0.01],
[0.24,0.17,0.09,0.44,0.54,0.00,0.55,0.40,0.28,0.45,0.27,0.35],
[0.23,0.22,0.53,0.55,0.22,0.31,0.52,0.01,0.16,0.26,0.17,0.37],
[0.47,0.54,0.27,0.21,0.47,0.14,0.23,0.11,0.32,0.32,0.55,0.26],
