
m = 16;

n = 16;

p = 3;

q = 3;

proba = 
[[[0.28,0.44,0.40,0.35,0.24,0.24,0.47,0.33,0.19,0.23,0.55,0.29,0.37,0.32,0.31,0.24],
[0.11,0.40,0.14,0.33,0.32,0.57,0.38,0.17,0.11,0.48,0.41,0.01,0.58,0.11,0.02,0.26],
[0.55,0.42,0.01,0.18,0.06,0.48,0.52,0.25,0.11,0.47,0.54,0.48,0.19,0.25,0.12,0.30],
[0.05,0.25,0.03,0.37,0.22,0.40,0.54,0.33,0.28,0.35,0.34,0.26,0.46,0.36,0.51,0.40],
[0.19,0.52,0.59,0.24,0.40,0.50,0.49,0.51,0.37,0.44,0.39,0.56,0.09,0.51,0.26,0.14],
[0.16,0.29,0.51,0.38,0.09,0.45,0.11,0.37,0.20,0.45,0.03,0.06,0.21,0.54,0.46,0.40],
[0.46,0.45,0.04,0.27,0.35,0.54,0.18,0.12,0.37,0.57,0.09,0.46,0.48,0.35,0.00,0.04],
[0.04,0.51,0.42,0.13,0.36,0.53,0.50,0.57,0.38,0.53,0.03,0.59,0.47,0.49,0.39,0.33],
[0.34,0.43,0.60,0.09,0.37,0.18,0.21,0.15,0.15,0.30,0.01,0.03,0.05,0.02,0.07,0.08],
[0.53,0.49,0.21,0.29,0.42,0.11,0.26,0.21,0.04,0.28,0.20,0.50,0.17,0.59,0.23,0.50],
[0.43,0.23,0.59,0.20,0.40,0.20,0.35,0.55,0.50,0.36,0.58,0.55,0.37,0.05,0.04,0.30],
[0.54,0.25,0.59,0.36,0.36,0.25,0.57,0.39,0.53,0.17,0.30,0.10,0.16,0.53,0.00,0.59],
[0.16,0.60,0.18,0.56,0.20,0.53,0.51,0.10,0.29,0.49,0.05,0.06,0.53,0.08,0.36,0.47],
[0.33,0.35,0.23,0.09,0.60,0.20,0.48,0.53,0.36,0.18,0.03,0.52,0.11,0.03,0.51,0.26],
[0.03,0.09,0.22,0.22,0.02,0.13,0.32,0.31,0.02,0.37,0.37,0.56,0.45,0.13,0.43,0.18],
[0.48,0.06,0.27,0.48,0.26,0.16,0.41,0.02,0.33,0.43,0.54,0.44,0.46,0.45,0.10,0.49]],
[[0.55,0.33,0.11,0.57,0.46,0.43,0.28,0.48,0.21,0.06,0.44,0.06,0.19,0.26,0.24,0.07],
[0.32,0.52,0.55,0.58,0.07,0.35,0.60,0.41,0.19,0.54,0.25,0.05,0.39,0.35,0.54,0.34],
[0.08,0.05,0.31,0.54,0.49,0.59,0.42,0.09,0.05,0.26,0.15,0.24,0.52,0.39,0.31,0.24],
[0.31,0.26,0.22,0.38,0.01,0.22,0.19,0.20,0.16,0.44,0.25,0.55,0.19,0.18,0.29,0.27],
[0.24,0.60,0.20,0.12,0.59,0.02,0.21,0.04,0.28,0.37,0.27,0.20,0.16,0.58,0.45,0.47],
[0.24,0.07,0.25,0.25,0.29,0.45,0.44,0.44,0.28,0.09,0.39,0.47,0.27,0.08,0.14,0.51],
[0.08,0.34,0.03,0.07,0.37,0.25,0.10,0.05,0.01,0.37,0.25,0.17,0.35,0.10,0.04,0.59],
[0.17,0.30,0.23,0.46,0.14,0.08,0.30,0.43,0.16,0.09,0.30,0.44,0.17,0.44,0.34,0.25],
[0.18,0.38,0.31,0.54,0.02,0.42,0.59,0.03,0.19,0.24,0.21,0.54,0.34,0.25,0.53,0.51],
[0.54,0.16,0.37,0.09,0.24,0.07,0.51,0.41,0.16,0.21,0.24,0.33,0.05,0.59,0.58,0.22],
[0.36,0.29,0.16,0.39,0.11,0.15,0.42,0.30,0.40,0.03,0.24,0.14,0.27,0.17,0.05,0.22],
[0.33,0.42,0.30,0.58,0.49,0.22,0.38,0.05,0.43,0.02,0.38,0.47,0.01,0.36,0.09,0.37],
[0.05,0.26,0.16,0.16,0.41,0.58,0.45,0.21,0.00,0.09,0.35,0.28,0.26,0.40,0.49,0.59],
[0.23,0.20,0.57,0.12,0.41,0.35,0.17,0.24,0.37,0.55,0.11,0.38,0.30,0.21,0.15,0.35],
[0.47,0.30,0.51,0.28,0.28,0.36,0.48,0.28,0.45,0.23,0.56,0.11,0.04,0.45,0.10,0.26],
[0.05,0.07,0.38,0.46,0.42,0.55,0.10,0.19,0.50,0.22,0.57,0.20,0.42,0.12,0.56,0.29]],
[[0.42,0.47,0.57,0.10,0.23,0.45,0.38,0.08,0.08,0.34,0.19,0.12,0.19,0.30,0.38,0.24],
[0.37,0.17,0.10,0.19,0.12,0.21,0.38,0.01,0.42,0.35,0.22,0.25,0.46,0.17,0.53,0.29],
[0.04,0.50,0.39,0.27,0.35,0.17,0.35,0.43,0.52,0.54,0.55,0.11,0.24,0.34,0.35,0.00],
[0.50,0.45,0.19,0.02,0.06,0.57,0.03,0.48,0.32,0.25,0.12,0.18,0.42,0.06,0.47,0.46],
[0.56,0.26,0.13,0.31,0.43,0.48,0.14,0.35,0.42,0.09,0.45,0.06,0.43,0.20,0.06,0.33],
[0.05,0.25,0.35,0.11,0.22,0.39,0.59,0.54,0.04,0.11,0.13,0.46,0.17,0.60,0.33,0.12],
[0.25,0.46,0.43,0.09,0.34,0.57,0.43,0.16,0.07,0.29,0.22,0.50,0.49,0.28,0.23,0.54],
[0.54,0.59,0.05,0.16,0.38,0.04,0.10,0.41,0.14,0.23,0.28,0.31,0.23,0.01,0.43,0.48],
[0.46,0.26,0.57,0.21,0.24,0.40,0.37,0.30,0.08,0.59,0.20,0.57,0.28,0.43,0.51,0.21],
