
m = 20;

n = 20;

p = 2;

q = 2;

proba = 
[[[0.36,0.01,0.46,0.57,0.60,0.03,0.04,0.34,0.43,0.34,0.58,0.46,0.14,0.50,0.21,0.10,0.00,0.29,0.15,0.08],
[0.55,0.47,0.02,0.07,0.37,0.24,0.34,0.49,0.58,0.05,0.41,0.34,0.05,0.28,0.31,0.05,0.31,0.35,0.39,0.14],
[0.09,0.37,0.01,0.24,0.27,0.22,0.33,0.27,0.51,0.48,0.35,0.46,0.35,0.37,0.53,0.13,0.01,0.27,0.02,0.59],
[0.31,0.43,0.33,0.37,0.11,0.04,0.41,0.42,0.39,0.20,0.56,0.49,0.57,0.56,0.12,0.24,0.18,0.46,0.51,0.09],
[0.34,0.26,0.55,0.09,0.03,0.48,0.22,0.03,0.15,0.24,0.02,0.47,0.07,0.35,0.23,0.18,0.40,0.05,0.59,0.19],
[0.25,0.55,0.08,0.22,0.51,0.20,0.46,0.09,0.06,0.37,0.19,0.40,0.03,0.13,0.49,0.06,0.02,0.11,0.09,0.17],
[0.35,0.11,0.04,0.41,0.47,0.27,0.59,0.26,0.32,0.58,0.46,0.57,0.53,0.53,0.19,0.44,0.13,0.06,0.54,0.19],
[0.43,0.12,0.59,0.46,0.26,0.48,0.52,0.28,0.59,0.01,0.45,0.34,0.12,0.49,0.15,0.59,0.15,0.14,0.26,0.47],
[0.12,0.11,0.44,0.05,0.05,0.03,0.50,0.18,0.08,0.44,0.37,0.51,0.56,0.36,0.37,0.22,0.24,0.29,0.50,0.23],
[0.30,0.35,0.57,0.43,0.23,0.12,0.42,0.39,0.26,0.08,0.26,0.38,0.19,0.09,0.43,0.24,0.12,0.33,0.42,0.20],
[0.16,0.19,0.11,0.12,0.55,0.49,0.35,0.19,0.18,0.25,0.43,0.48,0.59,0.40,0.31,0.23,0.52,0.13,0.01,0.17],
[0.20,0.27,0.55,0.40,0.36,0.38,0.03,0.48,0.11,0.45,0.09,0.27,0.04,0.20,0.39,0.59,0.09,0.14,0.18,0.26],
