
m = 16;

n = 16;

p = 2;

q = 2;

proba = 
[[[0.24,0.58,0.07,0.36,0.24,0.30,0.42,0.18,0.20,0.34,0.48,0.36,0.21,0.43,0.22,0.30],
[0.12,0.15,0.15,0.25,0.04,0.00,0.10,0.04,0.42,0.30,0.32,0.08,0.19,0.09,0.29,0.43],
[0.06,0.36,0.19,0.30,0.06,0.01,0.48,0.26,0.35,0.37,0.02,0.57,0.20,0.24,0.27,0.32],
[0.40,0.42,0.58,0.43,0.42,0.07,0.47,0.24,0.37,0.20,0.31,0.56,0.28,0.00,0.40,0.35],
[0.36,0.58,0.05,0.42,0.60,0.53,0.08,0.35,0.29,0.10,0.32,0.49,0.35,0.59,0.22,0.14],
[0.40,0.19,0.58,0.22,0.27,0.45,0.46,0.03,0.05,0.18,0.60,0.33,0.18,0.39,0.08,0.54],
[0.38,0.12,0.37,0.37,0.05,0.45,0.12,0.34,0.55,0.44,0.24,0.30,0.42,0.46,0.44,0.23],
[0.05,0.42,0.45,0.32,0.27,0.32,0.35,0.32,0.49,0.35,0.05,0.08,0.14,0.12,0.02,0.52],
[0.25,0.39,0.29,0.30,0.23,0.41,0.04,0.19,0.25,0.28,0.48,0.07,0.14,0.33,0.30,0.19],
[0.15,0.15,0.51,0.42,0.47,0.26,0.13,0.36,0.01,0.18,0.44,0.15,0.30,0.46,0.07,0.55],
[0.24,0.35,0.25,0.48,0.17,0.29,0.06,0.41,0.57,0.55,0.49,0.10,0.27,0.19,0.29,0.42],
[0.34,0.20,0.24,0.21,0.46,0.37,0.57,0.47,0.55,0.41,0.01,0.26,0.27,0.08,0.21,0.51],
[0.43,0.45,0.39,0.60,0.14,0.45,0.41,0.11,0.39,0.30,0.21,0.07,0.49,0.51,0.49,0.23],
[0.11,0.13,0.44,0.57,0.50,0.41,0.43,0.45,0.22,0.45,0.11,0.49,0.53,0.32,0.40,0.36],
[0.17,0.18,0.36,0.31,0.03,0.17,0.42,0.42,0.47,0.04,0.49,0.36,0.54,0.38,0.59,0.05],
[0.50,0.43,0.02,0.40,0.24,0.45,0.26,0.46,0.29,0.37,0.34,0.22,0.09,0.14,0.58,0.26]],
[[0.32,0.33,0.57,0.35,0.51,0.39,0.17,0.38,0.43,0.06,0.14,0.37,0.44,0.12,0.42,0.34],
[0.55,0.44,0.14,0.19,0.28,0.40,0.05,0.58,0.17,0.39,0.19,0.25,0.53,0.17,0.51,0.25],
[0.50,0.48,0.60,0.41,0.27,0.17,0.19,0.10,0.23,0.32,0.48,0.07,0.45,0.30,0.41,0.40],
[0.14,0.55,0.59,0.42,0.35,0.03,0.40,0.51,0.42,0.59,0.16,0.35,0.16,0.07,0.00,0.06],
[0.55,0.60,0.47,0.22,0.17,0.06,0.32,0.40,0.38,0.20,0.47,0.23,0.50,0.27,0.03,0.03],
[0.22,0.02,0.45,0.56,0.06,0.25,0.48,0.48,0.24,0.04,0.23,0.40,0.11,0.23,0.46,0.06],
[0.23,0.34,0.28,0.40,0.40,0.01,0.20,0.18,0.21,0.06,0.41,0.10,0.33,0.45,0.14,0.55],
[0.47,0.59,0.52,0.53,0.24,0.39,0.41,0.48,0.43,0.04,0.28,0.54,0.27,0.14,0.60,0.49],
[0.48,0.28,0.29,0.28,0.28,0.49,0.46,0.49,0.55,0.27,0.59,0.29,0.12,0.13,0.24,0.59],
[0.12,0.16,0.52,0.36,0.55,0.33,0.24,0.38,0.36,0.53,0.32,0.03,0.07,0.32,0.52,0.55],
[0.00,0.22,0.23,0.29,0.11,0.09,0.18,0.06,0.36,0.17,0.35,0.48,0.30,0.59,0.48,0.42],
[0.15,0.40,0.18,0.10,0.13,0.43,0.48,0.49,0.35,0.20,0.52,0.43,0.52,0.45,0.38,0.53],
[0.06,0.01,0.21,0.17,0.09,0.39,0.23,0.45,0.56,0.58,0.34,0.26,0.57,0.22,0.08,0.11],
[0.02,0.26,0.21,0.15,0.09,0.09,0.04,0.44,0.29,0.56,0.27,0.21,0.41,0.04,0.14,0.47],
[0.05,0.35,0.04,0.14,0.14,0.27,0.60,0.09,0.25,0.34,0.35,0.22,0.56,0.42,0.33,0.57],
[0.08,0.54,0.12,0.17,0.03,0.16,0.01,0.32,0.13,0.28,0.53,0.54,0.33,0.07,0.41,0.38]],
