
m = 18;

n = 18;

p = 2;

q = 2;

proba = 
[[[0.49,0.58,0.23,0.12,0.44,0.30,0.52,0.43,0.19,0.43,0.07,0.46,0.18,0.44,0.58,0.47,0.50,0.34],
[0.52,0.39,0.15,0.21,0.30,0.46,0.06,0.53,0.06,0.12,0.21,0.38,0.10,0.10,0.36,0.33,0.22,0.19],
[0.03,0.15,0.02,0.22,0.57,0.09,0.09,0.15,0.53,0.07,0.02,0.44,0.41,0.55,0.22,0.56,0.16,0.52],
[0.41,0.22,0.45,0.47,0.34,0.06,0.25,0.45,0.16,0.01,0.17,0.38,0.20,0.21,0.53,0.22,0.43,0.50],
[0.31,0.52,0.06,0.24,0.59,0.08,0.08,0.40,0.03,0.30,0.35,0.19,0.22,0.17,0.41,0.07,0.04,0.15],
[0.13,0.29,0.60,0.30,0.30,0.17,0.08,0.50,0.38,0.01,0.12,0.21,0.52,0.43,0.13,0.58,0.07,0.11],
[0.06,0.15,0.51,0.09,0.45,0.26,0.28,0.06,0.43,0.09,0.13,0.47,0.24,0.27,0.16,0.24,0.56,0.46],
[0.41,0.04,0.35,0.19,0.06,0.47,0.40,0.57,0.29,0.52,0.55,0.36,0.04,0.01,0.51,0.55,0.09,0.35],
[0.21,0.37,0.42,0.04,0.46,0.55,0.51,0.10,0.22,0.07,0.33,0.18,0.53,0.14,0.23,0.28,0.33,0.28],
[0.15,0.13,0.26,0.45,0.05,0.21,0.21,0.09,0.21,0.12,0.03,0.31,0.47,0.24,0.08,0.29,0.29,0.54],
[0.24,0.20,0.04,0.46,0.27,0.37,0.04,0.20,0.51,0.27,0.49,0.25,0.55,0.04,0.38,0.21,0.49,0.43],
[0.42,0.10,0.52,0.03,0.21,0.56,0.34,0.08,0.20,0.42,0.37,0.49,0.36,0.01,0.09,0.40,0.47,0.36],
[0.17,0.51,0.57,0.08,0.18,0.45,0.33,0.13,0.49,0.11,0.34,0.38,0.54,0.15,0.47,0.47,0.18,0.09],
[0.42,0.52,0.17,0.03,0.35,0.55,0.51,0.11,0.56,0.00,0.50,0.43,0.36,0.07,0.34,0.33,0.15,0.52],
[0.18,0.48,0.05,0.07,0.59,0.39,0.45,0.53,0.54,0.33,0.40,0.12,0.41,0.22,0.05,0.59,0.25,0.39],
[0.53,0.16,0.50,0.49,0.17,0.40,0.33,0.53,0.47,0.07,0.26,0.02,0.59,0.44,0.51,0.04,0.51,0.50],
[0.43,0.36,0.43,0.37,0.09,0.23,0.50,0.50,0.45,0.55,0.49,0.10,0.34,0.43,0.27,0.24,0.32,0.43],
[0.05,0.05,0.36,0.52,0.12,0.02,0.55,0.11,0.45,0.45,0.15,0.36,0.35,0.58,0.13,0.18,0.36,0.22]],
[[0.40,0.25,0.12,0.26,0.20,0.01,0.36,0.54,0.44,0.02,0.18,0.16,0.45,0.23,0.20,0.21,0.15,0.32],
[0.23,0.09,0.43,0.08,0.54,0.58,0.45,0.29,0.57,0.58,0.47,0.32,0.19,0.27,0.58,0.32,0.53,0.18],
[0.33,0.28,0.12,0.17,0.31,0.30,0.33,0.16,0.52,0.54,0.37,0.07,0.26,0.00,0.16,0.08,0.08,0.11],
[0.07,0.53,0.40,0.03,0.51,0.26,0.36,0.10,0.53,0.34,0.41,0.46,0.51,0.15,0.14,0.03,0.32,0.45],
[0.33,0.05,0.01,0.25,0.58,0.38,0.32,0.24,0.38,0.49,0.32,0.47,0.60,0.39,0.40,0.40,0.42,0.30],
[0.06,0.18,0.40,0.59,0.52,0.21,0.45,0.43,0.36,0.60,0.46,0.08,0.45,0.19,0.12,0.46,0.44,0.10],
[0.24,0.17,0.34,0.02,0.05,0.06,0.49,0.05,0.45,0.28,0.45,0.28,0.58,0.51,0.46,0.38,0.50,0.38],
