
m = 20;

n = 20;

p = 2;

q = 2;

proba = 
[[[0.17,0.14,0.27,0.05,0.31,0.16,0.33,0.16,0.19,0.05,0.08,0.26,0.57,0.56,0.28,0.08,0.52,0.00,0.07,0.34],
[0.01,0.50,0.45,0.39,0.11,0.42,0.32,0.58,0.52,0.49,0.27,0.09,0.03,0.54,0.14,0.34,0.10,0.47,0.50,0.28],
[0.52,0.58,0.54,0.49,0.54,0.23,0.57,0.47,0.23,0.04,0.20,0.24,0.53,0.06,0.03,0.04,0.48,0.35,0.03,0.40],
[0.24,0.29,0.50,0.27,0.23,0.04,0.01,0.33,0.51,0.50,0.01,0.43,0.48,0.55,0.32,0.42,0.18,0.29,0.29,0.41],
[0.32,0.50,0.05,0.26,0.56,0.09,0.30,0.44,0.44,0.33,0.24,0.08,0.02,0.13,0.35,0.25,0.17,0.35,0.58,0.08],
[0.26,0.59,0.51,0.14,0.54,0.23,0.56,0.12,0.52,0.26,0.53,0.24,0.15,0.58,0.50,0.11,0.07,0.20,0.54,0.50],
[0.53,0.18,0.58,0.55,0.32,0.33,0.20,0.49,0.08,0.18,0.57,0.34,0.16,0.48,0.48,0.10,0.11,0.44,0.22,0.03],
[0.10,0.14,0.28,0.25,0.12,0.18,0.36,0.19,0.38,0.31,0.09,0.31,0.49,0.07,0.25,0.21,0.40,0.45,0.10,0.48],
[0.03,0.07,0.22,0.19,0.55,0.10,0.29,0.07,0.54,0.51,0.10,0.04,0.05,0.38,0.29,0.17,0.56,0.05,0.36,0.34],
[0.36,0.45,0.04,0.25,0.52,0.30,0.46,0.32,0.15,0.55,0.20,0.18,0.03,0.42,0.37,0.58,0.52,0.07,0.05,0.45],
[0.57,0.15,0.49,0.02,0.53,0.18,0.19,0.48,0.23,0.55,0.22,0.59,0.40,0.27,0.24,0.32,0.57,0.09,0.05,0.12],
[0.05,0.25,0.30,0.07,0.07,0.08,0.05,0.58,0.14,0.10,0.44,0.12,0.24,0.33,0.14,0.17,0.51,0.33,0.05,0.14],
[0.28,0.28,0.13,0.08,0.54,0.36,0.41,0.51,0.46,0.45,0.03,0.50,0.10,0.34,0.58,0.17,0.41,0.03,0.16,0.56],
[0.12,0.59,0.07,0.37,0.32,0.21,0.54,0.22,0.54,0.59,0.36,0.23,0.27,0.49,0.31,0.21,0.25,0.12,0.13,0.10],
[0.57,0.16,0.01,0.08,0.50,0.58,0.25,0.31,0.01,0.40,0.27,0.14,0.40,0.34,0.50,0.11,0.56,0.44,0.34,0.50],
[0.43,0.09,0.12,0.10,0.58,0.43,0.31,0.23,0.55,0.44,0.33,0.53,0.60,0.34,0.00,0.49,0.32,0.25,0.20,0.33],
[0.06,0.47,0.47,0.45,0.21,0.37,0.57,0.17,0.21,0.30,0.07,0.04,0.39,0.19,0.14,0.37,0.03,0.46,0.00,0.58],
[0.29,0.33,0.51,0.29,0.07,0.51,0.19,0.39,0.17,0.39,0.12,0.22,0.26,0.59,0.08,0.48,0.36,0.04,0.05,0.57],
[0.34,0.12,0.01,0.14,0.31,0.15,0.51,0.33,0.01,0.51,0.31,0.30,0.25,0.22,0.59,0.32,0.13,0.18,0.11,0.30],
[0.57,0.23,0.52,0.23,0.22,0.60,0.11,0.57,0.04,0.16,0.54,0.38,0.27,0.55,0.52,0.58,0.10,0.43,0.31,0.10]],
