
m = 24;

n = 24;

p = 2;

q = 2;

proba = 
[[[0.23,0.16,0.38,0.50,0.55,0.54,0.23,0.09,0.46,0.00,0.08,0.19,0.51,0.35,0.52,0.03,0.51,0.29,0.17,0.12,0.02,0.14,0.31,0.43],
[0.49,0.41,0.43,0.46,0.33,0.26,0.44,0.55,0.41,0.21,0.45,0.36,0.15,0.08,0.45,0.01,0.08,0.53,0.20,0.59,0.27,0.12,0.02,0.19],
[0.42,0.19,0.31,0.44,0.33,0.02,0.28,0.23,0.42,0.11,0.08,0.15,0.36,0.52,0.10,0.18,0.13,0.56,0.54,0.29,0.04,0.39,0.30,0.12],
[0.31,0.50,0.12,0.59,0.02,0.14,0.17,0.44,0.32,0.48,0.28,0.06,0.50,0.56,0.28,0.32,0.07,0.36,0.48,0.43,0.28,0.58,0.00,0.41],
[0.53,0.54,0.10,0.57,0.33,0.40,0.10,0.04,0.29,0.21,0.02,0.32,0.35,0.20,0.16,0.07,0.08,0.44,0.13,0.58,0.40,0.41,0.30,0.47],
[0.17,0.18,0.30,0.45,0.16,0.30,0.27,0.09,0.24,0.37,0.07,0.57,0.16,0.16,0.01,0.46,0.37,0.03,0.18,0.12,0.23,0.33,0.19,0.31],
[0.18,0.32,0.29,0.58,0.13,0.59,0.45,0.31,0.17,0.14,0.16,0.33,0.44,0.43,0.42,0.09,0.20,0.48,0.05,0.36,0.04,0.06,0.22,0.42],
[0.09,0.39,0.54,0.32,0.13,0.13,0.02,0.30,0.45,0.31,0.28,0.59,0.29,0.13,0.30,0.46,0.27,0.46,0.19,0.11,0.29,0.01,0.20,0.49],
[0.49,0.25,0.24,0.53,0.31,0.46,0.35,0.40,0.25,0.29,0.11,0.38,0.42,0.14,0.08,0.28,0.44,0.36,0.26,0.14,0.49,0.56,0.60,0.16],
[0.42,0.19,0.27,0.11,0.19,0.47,0.60,0.08,0.12,0.24,0.01,0.43,0.10,0.37,0.23,0.35,0.06,0.35,0.13,0.48,0.48,0.21,0.15,0.32],
[0.57,0.42,0.46,0.46,0.38,0.46,0.02,0.20,0.04,0.29,0.31,0.24,0.16,0.30,0.32,0.28,0.54,0.33,0.11,0.05,0.10,0.34,0.40,0.15],
[0.09,0.53,0.03,0.57,0.15,0.19,0.29,0.12,0.00,0.14,0.58,0.38,0.00,0.59,0.57,0.04,0.28,0.28,0.28,0.44,0.58,0.60,0.11,0.53],
[0.33,0.22,0.57,0.43,0.56,0.38,0.58,0.05,0.31,0.01,0.02,0.46,0.20,0.30,0.57,0.20,0.45,0.55,0.58,0.45,0.54,0.55,0.49,0.22],
[0.23,0.17,0.06,0.22,0.17,0.17,0.14,0.50,0.39,0.12,0.33,0.36,0.49,0.31,0.41,0.20,0.32,0.42,0.06,0.52,0.13,0.03,0.13,0.57],
