
m = 18;

n = 18;

p = 4;

q = 4;

proba = 
[[[0.04,0.15,0.59,0.56,0.18,0.09,0.46,0.58,0.51,0.30,0.51,0.06,0.08,0.03,0.33,0.17,0.08,0.51],
[0.08,0.19,0.15,0.17,0.49,0.50,0.54,0.05,0.38,0.27,0.35,0.32,0.50,0.39,0.47,0.49,0.35,0.05],
[0.58,0.20,0.03,0.49,0.50,0.54,0.56,0.58,0.57,0.29,0.16,0.05,0.20,0.24,0.24,0.35,0.41,0.12],
[0.24,0.36,0.18,0.03,0.03,0.53,0.35,0.53,0.32,0.22,0.42,0.07,0.27,0.40,0.27,0.30,0.30,0.17],
[0.24,0.26,0.16,0.21,0.54,0.31,0.26,0.14,0.56,0.49,0.49,0.37,0.02,0.13,0.13,0.19,0.16,0.16],
[0.12,0.51,0.08,0.44,0.13,0.50,0.50,0.40,0.31,0.17,0.10,0.00,0.35,0.34,0.26,0.50,0.55,0.20],
[0.21,0.21,0.34,0.17,0.10,0.23,0.54,0.12,0.36,0.07,0.31,0.52,0.22,0.43,0.42,0.31,0.26,0.55],
[0.21,0.17,0.35,0.51,0.34,0.45,0.52,0.09,0.19,0.17,0.59,0.14,0.37,0.20,0.35,0.11,0.37,0.45],
[0.34,0.31,0.56,0.10,0.38,0.27,0.01,0.00,0.10,0.43,0.31,0.36,0.38,0.52,0.53,0.13,0.43,0.27],
[0.58,0.35,0.36,0.17,0.52,0.34,0.31,0.30,0.54,0.05,0.41,0.32,0.50,0.15,0.03,0.46,0.24,0.41],
[0.13,0.26,0.42,0.22,0.09,0.13,0.58,0.47,0.05,0.51,0.00,0.48,0.18,0.58,0.22,0.54,0.15,0.15],
[0.28,0.46,0.44,0.23,0.51,0.25,0.54,0.41,0.40,0.57,0.26,0.04,0.39,0.39,0.30,0.21,0.02,0.39],
[0.33,0.00,0.26,0.38,0.51,0.26,0.26,0.10,0.24,0.48,0.03,0.39,0.03,0.32,0.25,0.47,0.54,0.16],
[0.12,0.48,0.56,0.52,0.46,0.23,0.56,0.25,0.02,0.26,0.45,0.03,0.05,0.19,0.03,0.30,0.57,0.55],
[0.56,0.23,0.04,0.21,0.11,0.08,0.60,0.14,0.39,0.25,0.01,0.34,0.41,0.13,0.22,0.37,0.05,0.08],
[0.60,0.01,0.33,0.02,0.27,0.18,0.05,0.32,0.37,0.09,0.02,0.34,0.03,0.58,0.57,0.08,0.19,0.09],
[0.16,0.19,0.23,0.55,0.44,0.24,0.29,0.25,0.37,0.51,0.02,0.42,0.59,0.01,0.43,0.32,0.03,0.10],
[0.50,0.08,0.41,0.27,0.17,0.43,0.01,0.20,0.42,0.59,0.28,0.00,0.07,0.44,0.19,0.30,0.39,0.03]],
[[0.53,0.07,0.28,0.30,0.58,0.29,0.12,0.57,0.31,0.55,0.29,0.34,0.04,0.19,0.42,0.46,0.46,0.59],
[0.29,0.47,0.19,0.11,0.46,0.47,0.11,0.53,0.30,0.30,0.23,0.09,0.33,0.16,0.16,0.01,0.46,0.15],
[0.30,0.58,0.12,0.01,0.53,0.41,0.34,0.57,0.60,0.16,0.43,0.46,0.15,0.12,0.33,0.34,0.23,0.19],
[0.21,0.34,0.12,0.51,0.04,0.34,0.60,0.38,0.51,0.16,0.39,0.37,0.31,0.09,0.35,0.42,0.09,0.28],
[0.23,0.44,0.25,0.22,0.60,0.08,0.08,0.15,0.20,0.41,0.49,0.43,0.60,0.10,0.17,0.11,0.01,0.22],
[0.46,0.00,0.60,0.36,0.16,0.38,0.13,0.47,0.47,0.48,0.29,0.56,0.16,0.52,0.40,0.41,0.15,0.40],
[0.49,0.23,0.55,0.09,0.04,0.44,0.52,0.03,0.54,0.09,0.15,0.54,0.31,0.00,0.55,0.30,0.37,0.11],
[0.09,0.50,0.58,0.56,0.38,0.28,0.52,0.54,0.20,0.32,0.35,0.35,0.12,0.24,0.58,0.07,0.33,0.01],
[0.51,0.25,0.04,0.45,0.34,0.19,0.39,0.05,0.19,0.34,0.35,0.56,0.45,0.44,0.46,0.43,0.39,0.24],
[0.11,0.31,0.17,0.31,0.03,0.52,0.06,0.15,0.16,0.03,0.21,0.48,0.04,0.12,0.13,0.09,0.57,0.47],
[0.27,0.36,0.51,0.47,0.09,0.26,0.43,0.54,0.10,0.28,0.37,0.49,0.52,0.48,0.20,0.09,0.19,0.23],
[0.01,0.25,0.38,0.17,0.28,0.59,0.05,0.32,0.11,0.18,0.40,0.08,0.04,0.08,0.44,0.56,0.55,0.53],
[0.22,0.37,0.47,0.32,0.06,0.24,0.21,0.58,0.13,0.41,0.07,0.32,0.04,0.08,0.56,0.41,0.25,0.24],
[0.40,0.30,0.56,0.52,0.48,0.36,0.60,0.53,0.44,0.43,0.48,0.38,0.36,0.10,0.16,0.23,0.42,0.22],
[0.48,0.02,0.19,0.01,0.43,0.26,0.32,0.47,0.35,0.29,0.28,0.00,0.52,0.09,0.30,0.48,0.00,0.19],
[0.24,0.60,0.11,0.08,0.43,0.60,0.46,0.20,0.10,0.02,0.43,0.52,0.24,0.31,0.54,0.43,0.31,0.37],
[0.09,0.04,0.24,0.44,0.32,0.52,0.44,0.25,0.01,0.14,0.13,0.01,0.33,0.37,0.01,0.44,0.45,0.44],
[0.44,0.31,0.04,0.54,0.33,0.47,0.45,0.57,0.18,0.39,0.40,0.49,0.17,0.49,0.53,0.41,0.33,0.25]],
[[0.33,0.16,0.50,0.35,0.31,0.03,0.36,0.04,0.39,0.37,0.48,0.24,0.22,0.32,0.55,0.26,0.26,0.29],
[0.13,0.11,0.25,0.30,0.51,0.05,0.19,0.07,0.54,0.12,0.48,0.26,0.37,0.22,0.43,0.27,0.56,0.14],
[0.30,0.32,0.17,0.09,0.09,0.05,0.33,0.31,0.38,0.29,0.57,0.04,0.57,0.09,0.15,0.23,0.39,0.06],
[0.28,0.59,0.13,0.22,0.11,0.02,0.48,0.48,0.23,0.31,0.15,0.20,0.45,0.45,0.52,0.02,0.54,0.01],
[0.07,0.28,0.32,0.45,0.56,0.29,0.49,0.54,0.38,0.04,0.16,0.17,0.09,0.44,0.16,0.23,0.06,0.27],
[0.25,0.54,0.15,0.48,0.25,0.30,0.08,0.09,0.16,0.60,0.11,0.10,0.01,0.19,0.38,0.33,0.04,0.34],
[0.01,0.52,0.27,0.39,0.56,0.44,0.56,0.05,0.28,0.12,0.28,0.33,0.38,0.53,0.27,0.53,0.41,0.52],
[0.23,0.48,0.01,0.39,0.48,0.13,0.49,0.49,0.31,0.26,0.22,0.35,0.00,0.23,0.27,0.28,0.02,0.23],
[0.11,0.58,0.28,0.39,0.10,0.56,0.13,0.48,0.49,0.40,0.41,0.29,0.32,0.04,0.18,0.33,0.43,0.06],
[0.46,0.32,0.54,0.17,0.58,0.16,0.51,0.59,0.39,0.18,0.26,0.41,0.41,0.38,0.39,0.09,0.17,0.49],
[0.05,0.29,0.37,0.53,0.09,0.17,0.22,0.41,0.21,0.40,0.14,0.04,0.46,0.59,0.36,0.40,0.16,0.34],
[0.56,0.07,0.33,0.35,0.25,0.59,0.16,0.06,0.37,0.56,0.15,0.54,0.45,0.19,0.23,0.21,0.12,0.32],
[0.38,0.35,0.12,0.59,0.15,0.26,0.04,0.00,0.25,0.40,0.40,0.41,0.14,0.36,0.48,0.47,0.11,0.13],
[0.47,0.27,0.19,0.24,0.23,0.34,0.17,0.08,0.53,0.40,0.29,0.06,0.12,0.07,0.40,0.24,0.06,0.55],
[0.50,0.10,0.55,0.15,0.50,0.35,0.56,0.04,0.11,0.44,0.52,0.22,0.57,0.38,0.50,0.16,0.02,0.13],
[0.50,0.19,0.21,0.43,0.59,0.49,0.49,0.11,0.56,0.29,0.36,0.03,0.24,0.26,0.13,0.19,0.41,0.03],
[0.55,0.37,0.08,0.06,0.21,0.59,0.28,0.19,0.38,0.18,0.35,0.40,0.31,0.25,0.59,0.52,0.09,0.58],
[0.41,0.58,0.10,0.38,0.27,0.46,0.40,0.51,0.12,0.53,0.10,0.53,0.57,0.05,0.31,0.04,0.11,0.52]],
[[0.03,0.39,0.11,0.41,0.57,0.45,0.21,0.28,0.11,0.20,0.20,0.19,0.18,0.01,0.17,0.28,0.38,0.44],
[0.13,0.19,0.35,0.25,0.12,0.45,0.18,0.09,0.50,0.48,0.13,0.01,0.40,0.16,0.40,0.51,0.57,0.37],
[0.36,0.18,0.05,0.47,0.38,0.25,0.06,0.56,0.26,0.23,0.23,0.04,0.07,0.36,0.23,0.42,0.01,0.35],
[0.27,0.19,0.44,0.17,0.07,0.57,0.18,0.48,0.14,0.59,0.39,0.11,0.36,0.15,0.29,0.41,0.02,0.07],
[0.06,0.08,0.02,0.31,0.32,0.26,0.36,0.39,0.02,0.59,0.20,0.03,0.34,0.47,0.22,0.18,0.05,0.30],
[0.15,0.23,0.17,0.29,0.22,0.56,0.40,0.57,0.11,0.09,0.38,0.13,0.15,0.44,0.22,0.18,0.15,0.54],
[0.43,0.51,0.32,0.45,0.49,0.52,0.48,0.23,0.40,0.10,0.41,0.44,0.40,0.56,0.07,0.57,0.25,0.29],
[0.54,0.05,0.26,0.05,0.13,0.04,0.18,0.28,0.48,0.40,0.46,0.03,0.34,0.29,0.54,0.06,0.14,0.43],
[0.58,0.02,0.06,0.38,0.13,0.47,0.22,0.53,0.43,0.29,0.50,0.08,0.59,0.43,0.13,0.25,0.48,0.26],
[0.29,0.07,0.54,0.17,0.47,0.40,0.20,0.20,0.09,0.14,0.26,0.24,0.56,0.24,0.26,0.02,0.02,0.38],
[0.49,0.24,0.31,0.33,0.54,0.21,0.41,0.52,0.04,0.54,0.17,0.53,0.20,0.46,0.59,0.14,0.03,0.46],
[0.54,0.23,0.06,0.04,0.37,0.33,0.27,0.34,0.57,0.53,0.36,0.59,0.31,0.25,0.24,0.02,0.58,0.18],
[0.23,0.39,0.10,0.28,0.33,0.27,0.20,0.52,0.13,0.20,0.06,0.17,0.06,0.00,0.40,0.12,0.04,0.17],
[0.45,0.31,0.51,0.42,0.24,0.27,0.41,0.56,0.52,0.05,0.58,0.50,0.23,0.21,0.29,0.33,0.49,0.02],
[0.60,0.09,0.54,0.13,0.29,0.01,0.30,0.34,0.01,0.10,0.46,0.05,0.28,0.31,0.37,0.19,0.13,0.01],
[0.46,0.54,0.57,0.38,0.60,0.55,0.28,0.22,0.16,0.58,0.55,0.05,0.60,0.55,0.14,0.54,0.08,0.42],
[0.55,0.38,0.17,0.56,0.48,0.03,0.01,0.16,0.34,0.38,0.35,0.47,0.39,0.20,0.41,0.36,0.58,0.41],
[0.30,0.26,0.03,0.46,0.24,0.58,0.50,0.24,0.53,0.04,0.18,0.01,0.46,0.13,0.39,0.03,0.09,0.27]],
[[0.06,0.11,0.43,0.39,0.49,0.18,0.26,0.28,0.38,0.07,0.03,0.36,0.48,0.34,0.03,0.51,0.19,0.27],
[0.49,0.10,0.51,0.42,0.14,0.09,0.42,0.00,0.22,0.21,0.03,0.32,0.49,0.09,0.42,0.32,0.48,0.31],
[0.49,0.14,0.59,0.28,0.21,0.02,0.04,0.09,0.36,0.06,0.59,0.55,0.33,0.48,0.05,0.23,0.30,0.19],
[0.32,0.12,0.19,0.55,0.33,0.22,0.26,0.22,0.30,0.09,0.54,0.18,0.40,0.43,0.32,0.38,0.11,0.53],
[0.41,0.14,0.02,0.16,0.20,0.02,0.11,0.53,0.50,0.16,0.17,0.20,0.35,0.49,0.32,0.54,0.44,0.05],
[0.16,0.10,0.27,0.46,0.19,0.21,0.05,0.58,0.04,0.37,0.37,0.14,0.31,0.17,0.29,0.33,0.33,0.49],
[0.34,0.45,0.42,0.24,0.01,0.59,0.44,0.36,0.48,0.15,0.30,0.31,0.21,0.46,0.41,0.48,0.32,0.60],
[0.08,0.37,0.58,0.12,0.14,0.35,0.26,0.44,0.52,0.55,0.17,0.25,0.44,0.52,0.10,0.26,0.16,0.11],
[0.24,0.60,0.47,0.12,0.15,0.18,0.43,0.36,0.03,0.25,0.23,0.35,0.25,0.31,0.12,0.23,0.43,0.26],
[0.57,0.09,0.10,0.49,0.04,0.27,0.14,0.47,0.19,0.24,0.13,0.35,0.35,0.37,0.34,0.22,0.49,0.49],
[0.40,0.32,0.25,0.43,0.57,0.48,0.19,0.21,0.20,0.31,0.44,0.03,0.57,0.41,0.12,0.07,0.30,0.16],
[0.34,0.44,0.03,0.53,0.07,0.17,0.28,0.42,0.54,0.02,0.05,0.43,0.52,0.45,0.15,0.17,0.28,0.12],
[0.05,0.47,0.33,0.25,0.19,0.17,0.28,0.15,0.58,0.40,0.23,0.28,0.56,0.57,0.12,0.60,0.51,0.19],
[0.16,0.19,0.02,0.10,0.21,0.07,0.53,0.13,0.52,0.08,0.30,0.20,0.20,0.35,0.07,0.53,0.00,0.26],
[0.10,0.28,0.41,0.09,0.08,0.04,0.37,0.04,0.01,0.48,0.04,0.52,0.08,0.20,0.10,0.09,0.30,0.31],
[0.16,0.22,0.44,0.07,0.30,0.14,0.27,0.49,0.49,0.35,0.42,0.49,0.01,0.53,0.18,0.42,0.01,0.26],
[0.47,0.38,0.30,0.48,0.26,0.34,0.40,0.34,0.54,0.50,0.43,0.24,0.22,0.59,0.46,0.06,0.06,0.16],
[0.20,0.33,0.05,0.09,0.08,0.48,0.58,0.09,0.40,0.16,0.51,0.42,0.42,0.38,0.20,0.12,0.26,0.46]],
[[0.46,0.06,0.20,0.41,0.56,0.03,0.05,0.18,0.02,0.51,0.24,0.08,0.07,0.43,0.41,0.13,0.52,0.50],
[0.00,0.50,0.59,0.41,0.06,0.50,0.23,0.48,0.28,0.42,0.00,0.54,0.29,0.47,0.59,0.49,0.28,0.56],
[0.52,0.32,0.13,0.54,0.23,0.37,0.02,0.31,0.20,0.43,0.43,0.12,0.33,0.44,0.03,0.31,0.25,0.09],
[0.21,0.47,0.57,0.49,0.30,0.57,0.43,0.58,0.44,0.42,0.47,0.12,0.38,0.39,0.44,0.51,0.33,0.08],
[0.28,0.34,0.38,0.48,0.18,0.21,0.01,0.50,0.05,0.03,0.22,0.30,0.12,0.43,0.17,0.09,0.32,0.47],
[0.07,0.15,0.45,0.51,0.58,0.32,0.03,0.36,0.10,0.47,0.27,0.43,0.55,0.55,0.17,0.33,0.43,0.35],
[0.54,0.44,0.25,0.60,0.47,0.47,0.30,0.59,0.30,0.47,0.08,0.02,0.33,0.15,0.17,0.18,0.06,0.15],
[0.50,0.09,0.51,0.60,0.56,0.18,0.42,0.50,0.13,0.59,0.23,0.56,0.34,0.18,0.40,0.59,0.18,0.27],
[0.46,0.47,0.26,0.15,0.34,0.35,0.18,0.07,0.50,0.35,0.25,0.56,0.50,0.15,0.04,0.41,0.14,0.00],
[0.59,0.57,0.51,0.12,0.56,0.14,0.09,0.30,0.32,0.49,0.29,0.50,0.16,0.15,0.37,0.42,0.30,0.11],
[0.17,0.48,0.18,0.07,0.23,0.43,0.02,0.13,0.58,0.07,0.55,0.12,0.07,0.54,0.09,0.58,0.06,0.05],
[0.12,0.14,0.35,0.44,0.03,0.04,0.33,0.19,0.19,0.10,0.01,0.49,0.21,0.18,0.37,0.39,0.25,0.00],
[0.21,0.28,0.14,0.19,0.35,0.08,0.31,0.41,0.02,0.40,0.39,0.08,0.45,0.51,0.22,0.20,0.35,0.25],
