
m = 16;

n = 16;

p = 4;

q = 4;

proba = 
[[[0.31,0.02,0.40,0.10,0.58,0.52,0.26,0.58,0.59,0.30,0.15,0.09,0.05,0.13,0.33,0.11],
[0.13,0.02,0.36,0.23,0.24,0.31,0.54,0.51,0.06,0.29,0.42,0.24,0.16,0.48,0.25,0.47],
[0.50,0.05,0.57,0.49,0.57,0.23,0.46,0.56,0.53,0.01,0.05,0.58,0.14,0.38,0.09,0.28],
[0.40,0.45,0.51,0.05,0.15,0.45,0.56,0.21,0.14,0.37,0.45,0.29,0.25,0.10,0.17,0.16],
[0.15,0.14,0.04,0.12,0.37,0.50,0.08,0.30,0.52,0.13,0.28,0.06,0.51,0.36,0.34,0.31],
[0.21,0.24,0.36,0.36,0.09,0.32,0.58,0.23,0.09,0.43,0.52,0.34,0.53,0.09,0.50,0.08],
[0.23,0.54,0.20,0.60,0.45,0.27,0.29,0.36,0.40,0.57,0.43,0.31,0.33,0.16,0.02,0.54],
[0.41,0.38,0.31,0.50,0.10,0.28,0.12,0.19,0.11,0.05,0.54,0.04,0.14,0.44,0.12,0.36],
[0.38,0.32,0.36,0.22,0.59,0.05,0.58,0.38,0.02,0.41,0.09,0.36,0.57,0.11,0.30,0.38],
[0.49,0.01,0.28,0.59,0.29,0.40,0.18,0.40,0.45,0.11,0.45,0.58,0.55,0.57,0.35,0.33],
[0.29,0.11,0.55,0.28,0.16,0.53,0.06,0.18,0.34,0.15,0.54,0.31,0.26,0.24,0.09,0.15],
[0.24,0.37,0.14,0.53,0.17,0.31,0.33,0.02,0.43,0.18,0.00,0.38,0.15,0.35,0.10,0.44],
[0.46,0.05,0.11,0.02,0.58,0.17,0.20,0.32,0.32,0.14,0.03,0.58,0.38,0.12,0.13,0.02],
[0.49,0.26,0.55,0.06,0.58,0.29,0.08,0.41,0.47,0.08,0.18,0.02,0.44,0.29,0.45,0.30],
[0.34,0.57,0.32,0.31,0.14,0.52,0.03,0.46,0.06,0.07,0.44,0.44,0.19,0.56,0.46,0.09],
