
m = 12;

n = 12;

p = 4;

q = 4;

proba = 
[[[0.10,0.13,0.07,0.33,0.09,0.03,0.45,0.14,0.22,0.32,0.43,0.52],
[0.27,0.02,0.31,0.38,0.19,0.44,0.33,0.07,0.11,0.50,0.45,0.38],
[0.49,0.05,0.40,0.43,0.20,0.27,0.54,0.30,0.40,0.01,0.04,0.49],
[0.04,0.49,0.03,0.26,0.21,0.46,0.19,0.48,0.48,0.49,0.26,0.06],
[0.34,0.59,0.13,0.45,0.50,0.59,0.23,0.39,0.04,0.03,0.22,0.24],
[0.30,0.16,0.54,0.10,0.17,0.58,0.59,0.21,0.47,0.02,0.47,0.08],
[0.47,0.05,0.56,0.35,0.55,0.22,0.41,0.28,0.21,0.55,0.13,0.11],
[0.53,0.36,0.50,0.57,0.39,0.12,0.21,0.09,0.28,0.16,0.18,0.45],
[0.14,0.17,0.06,0.01,0.18,0.52,0.08,0.06,0.58,0.04,0.41,0.53],
[0.26,0.22,0.21,0.47,0.17,0.34,0.57,0.10,0.10,0.47,0.08,0.49],
[0.58,0.29,0.58,0.26,0.45,0.16,0.11,0.58,0.33,0.17,0.59,0.51],
[0.09,0.07,0.57,0.07,0.11,0.38,0.59,0.37,0.00,0.20,0.23,0.17]],
[[0.54,0.21,0.28,0.04,0.07,0.35,0.54,0.06,0.04,0.51,0.32,0.49],
[0.07,0.43,0.47,0.40,0.60,0.46,0.31,0.09,0.53,0.28,0.15,0.05],
[0.06,0.15,0.42,0.07,0.35,0.05,0.24,0.29,0.26,0.51,0.34,0.33],
[0.27,0.27,0.39,0.31,0.18,0.11,0.20,0.26,0.54,0.07,0.06,0.54],
[0.53,0.37,0.03,0.46,0.06,0.18,0.51,0.12,0.33,0.33,0.19,0.08],
[0.38,0.42,0.37,0.03,0.34,0.11,0.36,0.01,0.38,0.16,0.31,0.56],
[0.27,0.51,0.22,0.21,0.58,0.28,0.15,0.51,0.05,0.17,0.37,0.10],
[0.35,0.28,0.22,0.08,0.01,0.41,0.16,0.39,0.23,0.53,0.42,0.57],
[0.03,0.18,0.57,0.41,0.34,0.29,0.37,0.00,0.20,0.59,0.21,0.17],
[0.27,0.36,0.08,0.31,0.54,0.45,0.41,0.29,0.14,0.03,0.37,0.15],
[0.44,0.53,0.53,0.07,0.45,0.35,0.04,0.49,0.53,0.01,0.30,0.27],
[0.30,0.07,0.27,0.49,0.06,0.49,0.07,0.33,0.25,0.15,0.04,0.18]],
[[0.00,0.46,0.47,0.14,0.49,0.24,0.29,0.33,0.17,0.22,0.40,0.03],
