
m = 16;

n = 16;

p = 3;

q = 3;

proba = 
[[[0.00,0.32,0.39,0.02,0.51,0.41,0.01,0.10,0.57,0.05,0.07,0.09,0.29,0.16,0.49,0.10],
[0.34,0.32,0.56,0.37,0.09,0.39,0.31,0.38,0.21,0.17,0.55,0.53,0.28,0.36,0.44,0.28],
[0.08,0.23,0.30,0.59,0.04,0.31,0.09,0.01,0.36,0.16,0.10,0.05,0.32,0.59,0.15,0.06],
[0.31,0.11,0.44,0.40,0.50,0.15,0.18,0.11,0.32,0.14,0.04,0.60,0.49,0.48,0.28,0.57],
[0.12,0.58,0.56,0.15,0.28,0.05,0.17,0.05,0.21,0.26,0.09,0.53,0.25,0.24,0.59,0.56],
[0.35,0.43,0.36,0.25,0.57,0.54,0.36,0.29,0.08,0.40,0.29,0.57,0.29,0.56,0.54,0.40],
[0.54,0.51,0.56,0.22,0.56,0.12,0.27,0.16,0.39,0.36,0.09,0.04,0.01,0.08,0.00,0.36],
[0.50,0.36,0.01,0.48,0.31,0.37,0.17,0.38,0.17,0.46,0.35,0.46,0.42,0.30,0.26,0.36],
[0.20,0.22,0.59,0.16,0.35,0.26,0.32,0.13,0.02,0.41,0.17,0.02,0.49,0.17,0.38,0.40],
[0.53,0.39,0.27,0.24,0.15,0.44,0.02,0.33,0.30,0.38,0.19,0.12,0.07,0.45,0.49,0.28],
[0.07,0.47,0.44,0.42,0.13,0.16,0.55,0.15,0.58,0.12,0.17,0.47,0.29,0.55,0.27,0.23],
[0.33,0.54,0.47,0.48,0.38,0.49,0.21,0.08,0.26,0.40,0.21,0.34,0.25,0.09,0.01,0.32],
[0.57,0.45,0.14,0.10,0.01,0.09,0.24,0.59,0.22,0.41,0.46,0.51,0.35,0.13,0.13,0.08],
[0.06,0.60,0.57,0.45,0.49,0.18,0.53,0.15,0.58,0.14,0.49,0.22,0.23,0.50,0.55,0.20],
[0.35,0.09,0.29,0.37,0.18,0.53,0.36,0.40,0.34,0.22,0.31,0.09,0.34,0.44,0.18,0.41],
[0.44,0.14,0.26,0.33,0.32,0.19,0.48,0.30,0.32,0.37,0.52,0.55,0.27,0.47,0.15,0.02]],
[[0.56,0.44,0.39,0.14,0.37,0.15,0.54,0.11,0.37,0.25,0.20,0.11,0.09,0.38,0.52,0.53],
[0.53,0.18,0.25,0.25,0.36,0.13,0.55,0.08,0.50,0.47,0.03,0.17,0.34,0.18,0.19,0.29],
[0.02,0.58,0.43,0.39,0.13,0.37,0.50,0.50,0.02,0.10,0.01,0.10,0.48,0.53,0.03,0.41],
[0.11,0.28,0.06,0.47,0.42,0.00,0.55,0.31,0.47,0.59,0.48,0.20,0.17,0.07,0.50,0.19],
[0.05,0.33,0.58,0.17,0.11,0.48,0.07,0.13,0.58,0.08,0.23,0.46,0.01,0.26,0.27,0.12],
[0.54,0.33,0.59,0.36,0.33,0.54,0.07,0.20,0.53,0.55,0.40,0.09,0.02,0.30,0.28,0.07],
[0.03,0.26,0.24,0.14,0.13,0.31,0.26,0.11,0.39,0.50,0.57,0.40,0.16,0.24,0.51,0.10],
[0.57,0.50,0.46,0.30,0.44,0.54,0.50,0.37,0.49,0.30,0.46,0.51,0.60,0.14,0.58,0.03],
