
m = 18;

n = 18;

p = 2;

q = 2;

proba = 
[[[0.43,0.21,0.11,0.39,0.48,0.42,0.42,0.32,0.23,0.38,0.05,0.53,0.05,0.10,0.42,0.36,0.42,0.25],
[0.50,0.29,0.20,0.20,0.35,0.31,0.56,0.43,0.08,0.22,0.22,0.54,0.18,0.05,0.14,0.29,0.44,0.03],
[0.11,0.26,0.35,0.34,0.04,0.40,0.27,0.09,0.50,0.09,0.45,0.32,0.34,0.35,0.01,0.54,0.54,0.36],
[0.26,0.51,0.19,0.34,0.12,0.41,0.27,0.30,0.46,0.42,0.59,0.30,0.45,0.09,0.57,0.19,0.43,0.01],
[0.59,0.10,0.09,0.49,0.19,0.54,0.21,0.53,0.29,0.23,0.48,0.24,0.59,0.14,0.14,0.18,0.48,0.26],
[0.59,0.15,0.57,0.45,0.57,0.56,0.15,0.42,0.05,0.12,0.01,0.48,0.12,0.60,0.59,0.22,0.49,0.18],
[0.16,0.10,0.11,0.46,0.33,0.59,0.09,0.32,0.13,0.23,0.50,0.00,0.50,0.49,0.15,0.46,0.34,0.12],
[0.42,0.49,0.54,0.47,0.01,0.55,0.35,0.13,0.54,0.34,0.35,0.43,0.52,0.51,0.54,0.03,0.37,0.27],
[0.02,0.46,0.58,0.15,0.09,0.48,0.15,0.59,0.37,0.31,0.46,0.11,0.43,0.28,0.60,0.37,0.15,0.01],
[0.31,0.50,0.14,0.26,0.24,0.49,0.09,0.16,0.40,0.03,0.19,0.17,0.30,0.21,0.03,0.28,0.36,0.13],
[0.16,0.51,0.12,0.53,0.22,0.58,0.04,0.04,0.25,0.03,0.41,0.40,0.04,0.13,0.29,0.18,0.38,0.53],
[0.07,0.47,0.09,0.47,0.50,0.28,0.04,0.20,0.48,0.08,0.48,0.24,0.20,0.04,0.15,0.32,0.57,0.36],
[0.30,0.01,0.41,0.55,0.04,0.22,0.34,0.08,0.35,0.04,0.26,0.13,0.57,0.32,0.60,0.06,0.19,0.50],
[0.34,0.23,0.09,0.22,0.31,0.57,0.46,0.51,0.01,0.00,0.23,0.58,0.37,0.53,0.58,0.18,0.48,0.02],
[0.40,0.23,0.10,0.14,0.26,0.36,0.27,0.24,0.08,0.27,0.30,0.27,0.16,0.03,0.50,0.26,0.25,0.20],
[0.23,0.11,0.11,0.23,0.11,0.35,0.21,0.48,0.28,0.19,0.06,0.16,0.22,0.45,0.38,0.32,0.59,0.05],
[0.08,0.26,0.29,0.15,0.53,0.58,0.42,0.09,0.02,0.32,0.34,0.27,0.52,0.57,0.37,0.03,0.20,0.48],
[0.38,0.42,0.36,0.06,0.01,0.42,0.22,0.23,0.27,0.00,0.55,0.27,0.05,0.02,0.53,0.34,0.17,0.46]],
[[0.32,0.59,0.55,0.33,0.31,0.29,0.60,0.23,0.26,0.37,0.26,0.47,0.26,0.04,0.28,0.02,0.10,0.29],
[0.44,0.31,0.52,0.12,0.31,0.47,0.38,0.36,0.49,0.31,0.10,0.06,0.17,0.42,0.06,0.11,0.15,0.37],
[0.40,0.15,0.60,0.07,0.52,0.26,0.53,0.18,0.30,0.21,0.20,0.40,0.50,0.04,0.11,0.42,0.16,0.43],
[0.29,0.54,0.19,0.18,0.25,0.29,0.24,0.42,0.11,0.30,0.54,0.26,0.06,0.34,0.41,0.06,0.41,0.34],
[0.32,0.34,0.52,0.03,0.55,0.12,0.43,0.45,0.16,0.54,0.28,0.32,0.37,0.56,0.26,0.56,0.14,0.52],
[0.25,0.38,0.34,0.36,0.08,0.27,0.02,0.14,0.01,0.44,0.20,0.42,0.17,0.52,0.15,0.09,0.55,0.10],
[0.21,0.38,0.55,0.37,0.32,0.23,0.09,0.08,0.19,0.35,0.04,0.33,0.27,0.29,0.12,0.00,0.06,0.19],
[0.28,0.08,0.33,0.29,0.52,0.54,0.11,0.09,0.46,0.26,0.18,0.41,0.36,0.39,0.19,0.32,0.16,0.50],
[0.55,0.25,0.59,0.14,0.60,0.03,0.47,0.26,0.33,0.59,0.27,0.38,0.18,0.54,0.46,0.52,0.23,0.38],
[0.45,0.34,0.46,0.31,0.00,0.04,0.13,0.37,0.43,0.31,0.08,0.59,0.22,0.03,0.23,0.20,0.17,0.23],
[0.24,0.04,0.50,0.56,0.03,0.16,0.34,0.21,0.11,0.21,0.13,0.34,0.58,0.58,0.08,0.45,0.30,0.09],
[0.49,0.42,0.45,0.32,0.14,0.53,0.31,0.36,0.56,0.54,0.56,0.13,0.17,0.20,0.17,0.07,0.16,0.20],
[0.23,0.50,0.41,0.34,0.11,0.54,0.08,0.09,0.53,0.16,0.54,0.22,0.25,0.42,0.05,0.10,0.14,0.18],
[0.03,0.45,0.54,0.60,0.39,0.50,0.13,0.56,0.10,0.30,0.02,0.25,0.50,0.25,0.16,0.31,0.59,0.27],
[0.25,0.07,0.36,0.18,0.23,0.29,0.40,0.48,0.12,0.45,0.58,0.26,0.03,0.01,0.10,0.57,0.00,0.49],
[0.47,0.13,0.45,0.57,0.43,0.47,0.23,0.33,0.12,0.38,0.04,0.10,0.05,0.29,0.17,0.41,0.47,0.40],
[0.10,0.27,0.28,0.22,0.12,0.25,0.47,0.16,0.26,0.58,0.13,0.27,0.47,0.00,0.40,0.31,0.57,0.23],
[0.18,0.20,0.55,0.30,0.58,0.59,0.40,0.03,0.28,0.57,0.44,0.15,0.37,0.54,0.42,0.05,0.16,0.54]],
[[0.30,0.03,0.09,0.56,0.01,0.22,0.23,0.47,0.23,0.03,0.19,0.20,0.25,0.37,0.40,0.20,0.06,0.38],
[0.19,0.46,0.42,0.47,0.43,0.26,0.02,0.21,0.20,0.44,0.26,0.35,0.37,0.56,0.38,0.47,0.52,0.39],
[0.09,0.15,0.26,0.32,0.18,0.45,0.53,0.43,0.22,0.33,0.04,0.28,0.11,0.23,0.14,0.53,0.10,0.58],
[0.19,0.12,0.18,0.39,0.55,0.44,0.14,0.33,0.40,0.53,0.20,0.32,0.32,0.29,0.47,0.58,0.01,0.05],
[0.43,0.54,0.49,0.04,0.27,0.52,0.32,0.38,0.15,0.46,0.31,0.25,0.44,0.50,0.37,0.02,0.29,0.32],
[0.46,0.43,0.05,0.26,0.36,0.24,0.58,0.07,0.53,0.45,0.05,0.54,0.51,0.48,0.48,0.40,0.52,0.15],
[0.32,0.24,0.53,0.47,0.10,0.23,0.12,0.53,0.13,0.49,0.55,0.42,0.21,0.41,0.25,0.26,0.07,0.01],
[0.50,0.05,0.08,0.43,0.50,0.13,0.37,0.41,0.01,0.26,0.21,0.53,0.40,0.53,0.16,0.33,0.40,0.26],
[0.56,0.52,0.19,0.09,0.41,0.14,0.51,0.02,0.56,0.16,0.28,0.02,0.17,0.18,0.07,0.26,0.00,0.58],
[0.39,0.38,0.39,0.40,0.03,0.60,0.33,0.44,0.52,0.49,0.16,0.32,0.15,0.12,0.24,0.34,0.22,0.05],
[0.49,0.13,0.07,0.44,0.29,0.35,0.47,0.47,0.53,0.54,0.12,0.53,0.51,0.51,0.31,0.30,0.31,0.34],
[0.30,0.04,0.18,0.22,0.53,0.34,0.55,0.08,0.47,0.19,0.42,0.08,0.24,0.31,0.21,0.31,0.15,0.51],
[0.07,0.02,0.38,0.59,0.55,0.50,0.52,0.47,0.41,0.23,0.17,0.13,0.58,0.47,0.17,0.16,0.10,0.10],
[0.50,0.04,0.18,0.37,0.23,0.00,0.45,0.47,0.31,0.06,0.18,0.46,0.57,0.25,0.48,0.35,0.24,0.43],
[0.25,0.17,0.30,0.06,0.40,0.47,0.19,0.38,0.35,0.36,0.54,0.44,0.46,0.44,0.49,0.04,0.20,0.12],
[0.05,0.05,0.59,0.36,0.12,0.17,0.21,0.09,0.42,0.09,0.43,0.06,0.52,0.08,0.23,0.22,0.14,0.03],
[0.10,0.33,0.41,0.44,0.09,0.34,0.29,0.56,0.18,0.18,0.00,0.38,0.29,0.05,0.44,0.28,0.40,0.55],
