
m = 22;

n = 22;

p = 2;

q = 2;

proba = 
[[[0.38,0.30,0.55,0.35,0.50,0.09,0.57,0.02,0.52,0.03,0.31,0.04,0.07,0.16,0.15,0.12,0.35,0.14,0.49,0.11,0.37,0.22],
[0.36,0.59,0.09,0.06,0.48,0.26,0.18,0.60,0.19,0.56,0.30,0.14,0.31,0.20,0.23,0.28,0.22,0.15,0.31,0.54,0.18,0.38],
[0.09,0.33,0.51,0.44,0.47,0.40,0.55,0.23,0.01,0.31,0.22,0.11,0.37,0.10,0.37,0.55,0.10,0.56,0.51,0.40,0.10,0.22],
[0.00,0.32,0.51,0.23,0.47,0.22,0.16,0.05,0.00,0.26,0.38,0.51,0.10,0.25,0.31,0.05,0.48,0.32,0.36,0.10,0.42,0.13],
[0.20,0.19,0.08,0.30,0.15,0.59,0.10,0.24,0.22,0.10,0.57,0.13,0.32,0.43,0.34,0.49,0.48,0.35,0.15,0.27,0.26,0.25],
[0.51,0.56,0.30,0.39,0.28,0.05,0.50,0.10,0.18,0.10,0.30,0.26,0.40,0.45,0.26,0.49,0.09,0.47,0.59,0.06,0.60,0.31],
[0.49,0.34,0.20,0.37,0.09,0.35,0.04,0.35,0.59,0.55,0.31,0.29,0.35,0.59,0.34,0.24,0.09,0.52,0.34,0.39,0.19,0.14],
[0.24,0.44,0.03,0.33,0.32,0.02,0.39,0.32,0.33,0.28,0.06,0.54,0.05,0.15,0.28,0.09,0.50,0.28,0.04,0.20,0.57,0.39],
[0.19,0.31,0.04,0.28,0.23,0.38,0.07,0.42,0.52,0.31,0.26,0.54,0.04,0.57,0.57,0.42,0.29,0.30,0.10,0.35,0.24,0.15],
[0.50,0.52,0.24,0.39,0.20,0.29,0.59,0.16,0.08,0.18,0.47,0.11,0.47,0.10,0.49,0.54,0.52,0.41,0.24,0.17,0.35,0.28],
[0.15,0.32,0.10,0.43,0.02,0.20,0.18,0.25,0.35,0.08,0.17,0.59,0.47,0.37,0.27,0.46,0.53,0.35,0.05,0.40,0.47,0.51],
[0.50,0.36,0.45,0.42,0.17,0.09,0.59,0.52,0.37,0.14,0.24,0.47,0.57,0.25,0.07,0.15,0.51,0.42,0.23,0.08,0.41,0.10],
