
m = 14;

n = 14;

p = 2;

q = 2;

proba = 
[[[0.05,0.18,0.31,0.53,0.12,0.58,0.01,0.26,0.15,0.20,0.00,0.39,0.55,0.06],
[0.50,0.36,0.24,0.13,0.14,0.54,0.52,0.45,0.27,0.28,0.43,0.50,0.20,0.15],
[0.31,0.27,0.58,0.35,0.45,0.29,0.29,0.56,0.27,0.30,0.23,0.43,0.49,0.23],
[0.21,0.44,0.29,0.11,0.20,0.53,0.24,0.34,0.47,0.16,0.19,0.14,0.44,0.02],
[0.04,0.04,0.18,0.35,0.31,0.16,0.10,0.15,0.45,0.39,0.12,0.12,0.09,0.35],
[0.55,0.58,0.57,0.16,0.42,0.26,0.27,0.02,0.20,0.52,0.37,0.06,0.08,0.56],
[0.20,0.51,0.58,0.24,0.55,0.16,0.59,0.25,0.32,0.10,0.41,0.16,0.49,0.53],
[0.28,0.58,0.27,0.23,0.56,0.25,0.39,0.37,0.51,0.06,0.40,0.11,0.58,0.16],
[0.17,0.05,0.12,0.38,0.57,0.10,0.02,0.51,0.26,0.02,0.17,0.57,0.11,0.58],
[0.14,0.00,0.51,0.42,0.58,0.18,0.05,0.53,0.43,0.44,0.31,0.34,0.50,0.10],
[0.45,0.48,0.27,0.02,0.54,0.38,0.40,0.50,0.48,0.42,0.42,0.14,0.43,0.58],
[0.11,0.55,0.56,0.25,0.55,0.47,0.07,0.53,0.05,0.13,0.46,0.48,0.57,0.17],
[0.22,0.47,0.27,0.07,0.36,0.54,0.09,0.29,0.32,0.49,0.19,0.20,0.30,0.01],
[0.34,0.14,0.59,0.45,0.08,0.56,0.10,0.03,0.43,0.17,0.56,0.47,0.30,0.42]],
[[0.35,0.27,0.58,0.57,0.14,0.26,0.04,0.49,0.20,0.12,0.19,0.52,0.01,0.38],
[0.12,0.32,0.39,0.46,0.45,0.39,0.31,0.54,0.34,0.41,0.57,0.17,0.58,0.52],
[0.04,0.28,0.34,0.39,0.55,0.32,0.36,0.09,0.58,0.39,0.58,0.18,0.52,0.17],
[0.09,0.53,0.55,0.21,0.24,0.34,0.07,0.10,0.13,0.38,0.03,0.47,0.19,0.60],
[0.04,0.17,0.52,0.08,0.46,0.26,0.47,0.40,0.59,0.23,0.49,0.57,0.02,0.47],
[0.15,0.54,0.04,0.24,0.47,0.59,0.46,0.11,0.33,0.53,0.21,0.45,0.31,0.24],
[0.32,0.50,0.24,0.35,0.08,0.17,0.43,0.53,0.43,0.30,0.34,0.42,0.52,0.22],
[0.39,0.54,0.09,0.54,0.48,0.13,0.18,0.35,0.12,0.04,0.47,0.45,0.57,0.08],
[0.30,0.27,0.33,0.02,0.18,0.57,0.37,0.25,0.14,0.20,0.18,0.57,0.50,0.52],
[0.39,0.42,0.14,0.18,0.37,0.24,0.11,0.25,0.37,0.29,0.00,0.49,0.33,0.47],
[0.34,0.30,0.55,0.03,0.57,0.28,0.05,0.15,0.25,0.42,0.40,0.39,0.02,0.58],
[0.35,0.51,0.50,0.14,0.33,0.05,0.32,0.10,0.29,0.43,0.35,0.06,0.13,0.35],
[0.55,0.46,0.23,0.29,0.15,0.18,0.32,0.12,0.46,0.37,0.27,0.11,0.19,0.07],
[0.49,0.20,0.06,0.25,0.12,0.56,0.39,0.45,0.01,0.11,0.55,0.30,0.54,0.30]],
[[0.35,0.06,0.06,0.30,0.52,0.28,0.59,0.07,0.46,0.31,0.19,0.32,0.08,0.47],
[0.43,0.26,0.54,0.32,0.46,0.59,0.57,0.58,0.55,0.36,0.43,0.56,0.46,0.38],
[0.26,0.40,0.08,0.01,0.46,0.14,0.32,0.38,0.42,0.31,0.45,0.28,0.02,0.04],
[0.00,0.09,0.51,0.43,0.35,0.44,0.15,0.22,0.44,0.12,0.20,0.39,0.47,0.03],
[0.35,0.33,0.41,0.01,0.13,0.49,0.02,0.59,0.03,0.34,0.36,0.45,0.04,0.21],
[0.13,0.06,0.25,0.14,0.15,0.16,0.57,0.50,0.01,0.12,0.12,0.44,0.24,0.31],
[0.23,0.11,0.34,0.58,0.45,0.15,0.59,0.58,0.04,0.01,0.57,0.07,0.35,0.33],
[0.52,0.39,0.54,0.06,0.44,0.20,0.20,0.59,0.36,0.17,0.49,0.36,0.29,0.01],
[0.21,0.53,0.32,0.44,0.04,0.06,0.42,0.49,0.21,0.41,0.47,0.26,0.42,0.44],
[0.33,0.17,0.17,0.25,0.56,0.12,0.31,0.40,0.31,0.51,0.40,0.07,0.07,0.29],
[0.44,0.36,0.30,0.04,0.29,0.02,0.48,0.33,0.09,0.30,0.22,0.30,0.12,0.09],
[0.56,0.54,0.53,0.28,0.11,0.10,0.54,0.07,0.22,0.25,0.47,0.53,0.16,0.27],
[0.00,0.23,0.56,0.44,0.59,0.25,0.48,0.28,0.28,0.36,0.01,0.36,0.06,0.23],
[0.06,0.18,0.32,0.02,0.12,0.25,0.30,0.23,0.35,0.24,0.29,0.56,0.49,0.17]],
[[0.49,0.05,0.43,0.50,0.28,0.39,0.33,0.27,0.04,0.21,0.56,0.32,0.57,0.57],
[0.08,0.03,0.20,0.14,0.21,0.52,0.16,0.33,0.16,0.46,0.55,0.51,0.11,0.25],
[0.47,0.60,0.41,0.37,0.05,0.24,0.26,0.33,0.03,0.60,0.00,0.07,0.21,0.56],
[0.39,0.19,0.52,0.47,0.22,0.12,0.02,0.43,0.03,0.18,0.16,0.20,0.05,0.11],
