
m = 20;

n = 20;

p = 2;

q = 2;

proba = 
[[[0.11,0.29,0.53,0.31,0.10,0.20,0.41,0.34,0.39,0.31,0.14,0.05,0.18,0.45,0.41,0.26,0.24,0.42,0.17,0.31],
[0.48,0.37,0.54,0.08,0.06,0.35,0.27,0.14,0.41,0.47,0.41,0.52,0.17,0.34,0.23,0.27,0.55,0.04,0.01,0.34],
[0.35,0.15,0.38,0.53,0.60,0.20,0.19,0.24,0.01,0.37,0.55,0.49,0.14,0.50,0.57,0.20,0.25,0.25,0.33,0.06],
[0.12,0.14,0.58,0.29,0.48,0.21,0.56,0.43,0.24,0.57,0.17,0.59,0.12,0.55,0.52,0.12,0.15,0.11,0.36,0.16],
[0.48,0.32,0.05,0.02,0.21,0.03,0.21,0.46,0.28,0.55,0.52,0.40,0.09,0.50,0.08,0.57,0.11,0.04,0.40,0.35],
[0.01,0.56,0.34,0.13,0.51,0.26,0.25,0.06,0.37,0.02,0.22,0.25,0.33,0.28,0.27,0.55,0.30,0.49,0.41,0.58],
[0.43,0.33,0.38,0.52,0.23,0.46,0.49,0.34,0.50,0.29,0.09,0.52,0.25,0.43,0.05,0.17,0.09,0.30,0.23,0.47],
[0.32,0.45,0.12,0.05,0.13,0.39,0.60,0.44,0.28,0.41,0.42,0.11,0.14,0.19,0.04,0.38,0.05,0.53,0.12,0.56],
[0.22,0.21,0.47,0.47,0.04,0.52,0.04,0.14,0.22,0.27,0.00,0.54,0.12,0.13,0.59,0.25,0.52,0.59,0.09,0.20],
[0.40,0.51,0.31,0.54,0.10,0.35,0.32,0.15,0.28,0.43,0.11,0.49,0.04,0.59,0.36,0.08,0.51,0.40,0.22,0.13],
[0.07,0.22,0.07,0.19,0.35,0.06,0.44,0.27,0.04,0.53,0.47,0.44,0.44,0.18,0.38,0.54,0.53,0.09,0.09,0.21],
[0.53,0.21,0.10,0.57,0.19,0.46,0.05,0.10,0.26,0.27,0.23,0.33,0.50,0.30,0.52,0.25,0.36,0.36,0.52,0.40],
[0.29,0.39,0.24,0.13,0.57,0.02,0.07,0.49,0.12,0.16,0.10,0.04,0.37,0.20,0.01,0.56,0.06,0.07,0.06,0.32],
[0.34,0.29,0.05,0.24,0.60,0.57,0.49,0.36,0.33,0.40,0.16,0.03,0.19,0.41,0.16,0.15,0.43,0.23,0.05,0.55],
[0.39,0.15,0.59,0.16,0.35,0.00,0.13,0.41,0.07,0.19,0.13,0.41,0.48,0.19,0.05,0.48,0.16,0.53,0.24,0.49],
[0.34,0.40,0.52,0.53,0.21,0.08,0.08,0.04,0.31,0.13,0.58,0.10,0.28,0.58,0.27,0.03,0.58,0.39,0.44,0.05],
[0.58,0.57,0.46,0.47,0.16,0.51,0.35,0.32,0.44,0.59,0.21,0.18,0.39,0.13,0.11,0.59,0.21,0.19,0.03,0.51],
[0.32,0.01,0.02,0.60,0.59,0.28,0.03,0.57,0.07,0.47,0.02,0.06,0.44,0.48,0.52,0.00,0.39,0.27,0.32,0.23],
[0.26,0.54,0.41,0.05,0.07,0.52,0.04,0.27,0.10,0.07,0.19,0.42,0.09,0.20,0.42,0.08,0.49,0.45,0.05,0.56],
[0.32,0.07,0.01,0.16,0.55,0.54,0.16,0.34,0.21,0.49,0.57,0.47,0.42,0.39,0.52,0.49,0.30,0.56,0.16,0.40]],
[[0.03,0.35,0.23,0.12,0.56,0.04,0.19,0.44,0.49,0.24,0.40,0.21,0.31,0.41,0.37,0.26,0.35,0.54,0.01,0.56],
[0.43,0.58,0.44,0.25,0.36,0.35,0.14,0.07,0.31,0.30,0.47,0.35,0.06,0.10,0.46,0.01,0.14,0.06,0.45,0.03],
[0.30,0.25,0.25,0.01,0.07,0.02,0.27,0.42,0.56,0.28,0.39,0.38,0.26,0.22,0.03,0.02,0.57,0.17,0.09,0.29],
[0.48,0.56,0.03,0.54,0.06,0.50,0.55,0.20,0.55,0.40,0.23,0.25,0.06,0.48,0.26,0.13,0.50,0.54,0.55,0.45],
[0.22,0.33,0.24,0.48,0.55,0.27,0.50,0.53,0.45,0.59,0.22,0.33,0.56,0.25,0.26,0.01,0.14,0.21,0.21,0.10],
[0.01,0.44,0.35,0.07,0.32,0.01,0.20,0.22,0.55,0.14,0.07,0.17,0.48,0.31,0.05,0.43,0.58,0.55,0.36,0.42],
[0.55,0.57,0.15,0.50,0.22,0.41,0.51,0.36,0.02,0.12,0.46,0.04,0.57,0.21,0.11,0.28,0.23,0.31,0.50,0.18],
[0.45,0.57,0.35,0.33,0.28,0.40,0.15,0.26,0.36,0.51,0.08,0.30,0.48,0.23,0.20,0.10,0.04,0.12,0.47,0.07],
[0.24,0.33,0.10,0.21,0.54,0.21,0.49,0.17,0.52,0.39,0.35,0.37,0.36,0.10,0.10,0.04,0.51,0.25,0.29,0.26],
[0.16,0.37,0.56,0.04,0.01,0.17,0.14,0.05,0.29,0.01,0.11,0.53,0.33,0.22,0.14,0.28,0.43,0.03,0.45,0.35],
[0.43,0.20,0.12,0.19,0.30,0.21,0.23,0.21,0.46,0.52,0.47,0.02,0.30,0.44,0.06,0.30,0.00,0.20,0.35,0.29],
[0.21,0.46,0.23,0.54,0.08,0.37,0.22,0.51,0.40,0.06,0.26,0.23,0.26,0.38,0.42,0.56,0.59,0.04,0.17,0.45],
[0.57,0.04,0.47,0.26,0.48,0.53,0.56,0.48,0.14,0.31,0.17,0.35,0.18,0.40,0.29,0.26,0.16,0.51,0.17,0.56],
[0.57,0.42,0.19,0.23,0.20,0.01,0.19,0.19,0.05,0.36,0.04,0.01,0.40,0.51,0.28,0.28,0.44,0.24,0.16,0.58],
[0.55,0.33,0.33,0.13,0.13,0.01,0.39,0.29,0.52,0.55,0.26,0.49,0.38,0.45,0.11,0.58,0.45,0.30,0.17,0.50],
[0.06,0.21,0.52,0.46,0.12,0.19,0.14,0.56,0.43,0.29,0.54,0.39,0.02,0.27,0.52,0.15,0.28,0.30,0.44,0.20],
[0.26,0.10,0.08,0.04,0.54,0.20,0.01,0.40,0.50,0.18,0.30,0.56,0.39,0.22,0.42,0.51,0.41,0.56,0.47,0.25],
[0.25,0.41,0.03,0.27,0.07,0.55,0.41,0.35,0.26,0.25,0.55,0.51,0.35,0.03,0.55,0.29,0.23,0.57,0.09,0.13],
[0.15,0.39,0.09,0.54,0.01,0.51,0.44,0.42,0.47,0.31,0.06,0.12,0.12,0.10,0.39,0.19,0.05,0.20,0.54,0.31],
[0.46,0.49,0.22,0.20,0.53,0.17,0.50,0.16,0.14,0.58,0.29,0.28,0.37,0.38,0.22,0.38,0.30,0.06,0.20,0.17]],
[[0.37,0.26,0.29,0.49,0.36,0.08,0.08,0.41,0.28,0.02,0.11,0.13,0.51,0.34,0.34,0.44,0.51,0.23,0.00,0.04],
