
m = 14;

n = 14;

p = 2;

q = 2;

proba = 
[[[0.32,0.50,0.29,0.45,0.50,0.01,0.57,0.24,0.25,0.12,0.13,0.07,0.33,0.04],
[0.11,0.33,0.47,0.51,0.05,0.25,0.44,0.03,0.39,0.16,0.55,0.49,0.26,0.60],
[0.11,0.56,0.49,0.43,0.46,0.18,0.28,0.35,0.19,0.26,0.59,0.43,0.38,0.12],
[0.51,0.11,0.16,0.01,0.43,0.02,0.52,0.49,0.27,0.36,0.52,0.06,0.53,0.47],
[0.55,0.19,0.47,0.06,0.14,0.35,0.49,0.00,0.53,0.18,0.36,0.11,0.43,0.35],
[0.55,0.21,0.47,0.46,0.32,0.03,0.47,0.16,0.05,0.39,0.04,0.32,0.16,0.56],
[0.38,0.08,0.43,0.32,0.27,0.30,0.38,0.41,0.05,0.27,0.42,0.58,0.45,0.18],
[0.09,0.28,0.52,0.04,0.49,0.39,0.50,0.21,0.42,0.37,0.37,0.47,0.16,0.41],
[0.18,0.32,0.37,0.56,0.40,0.20,0.28,0.07,0.50,0.06,0.49,0.55,0.33,0.30],
[0.52,0.18,0.48,0.02,0.46,0.40,0.06,0.35,0.20,0.56,0.57,0.02,0.33,0.34],
[0.48,0.49,0.15,0.07,0.21,0.52,0.02,0.01,0.12,0.30,0.08,0.02,0.36,0.57],
[0.57,0.09,0.28,0.49,0.26,0.15,0.51,0.12,0.56,0.57,0.48,0.16,0.53,0.44],
[0.17,0.25,0.18,0.05,0.14,0.33,0.12,0.35,0.25,0.14,0.36,0.38,0.44,0.44],
[0.40,0.20,0.41,0.36,0.29,0.09,0.26,0.56,0.25,0.17,0.08,0.20,0.13,0.56]],
[[0.36,0.06,0.40,0.53,0.31,0.58,0.58,0.45,0.31,0.10,0.20,0.56,0.24,0.56],
[0.33,0.09,0.40,0.13,0.29,0.22,0.49,0.58,0.31,0.15,0.54,0.55,0.32,0.02],
[0.16,0.45,0.58,0.51,0.51,0.38,0.44,0.22,0.35,0.43,0.07,0.06,0.53,0.27],
[0.02,0.17,0.23,0.35,0.26,0.03,0.48,0.55,0.25,0.37,0.53,0.56,0.52,0.47],
[0.51,0.24,0.49,0.06,0.09,0.47,0.58,0.59,0.25,0.42,0.21,0.00,0.25,0.28],
[0.06,0.18,0.55,0.08,0.35,0.18,0.43,0.00,0.21,0.31,0.55,0.46,0.08,0.48],
[0.41,0.01,0.35,0.32,0.24,0.25,0.39,0.33,0.12,0.37,0.32,0.37,0.19,0.54],
[0.37,0.44,0.22,0.44,0.01,0.17,0.52,0.36,0.35,0.35,0.36,0.56,0.06,0.31],
[0.42,0.14,0.19,0.24,0.15,0.55,0.56,0.39,0.19,0.35,0.12,0.32,0.11,0.44],
[0.09,0.30,0.38,0.46,0.14,0.00,0.30,0.15,0.17,0.22,0.51,0.53,0.57,0.27],
[0.49,0.03,0.58,0.31,0.17,0.17,0.55,0.32,0.12,0.52,0.11,0.31,0.26,0.23],
[0.03,0.38,0.07,0.12,0.08,0.46,0.58,0.22,0.46,0.28,0.37,0.03,0.50,0.28],
[0.55,0.46,0.56,0.44,0.49,0.54,0.16,0.06,0.11,0.11,0.38,0.23,0.03,0.48],
