
m = 16;

n = 16;

p = 2;

q = 2;

proba = 
[[[0.52,0.10,0.25,0.31,0.00,0.43,0.54,0.54,0.45,0.16,0.53,0.56,0.47,0.32,0.13,0.50],
[0.29,0.10,0.30,0.10,0.16,0.32,0.18,0.06,0.38,0.02,0.59,0.12,0.14,0.23,0.03,0.06],
[0.34,0.28,0.37,0.34,0.11,0.31,0.28,0.56,0.47,0.21,0.52,0.33,0.53,0.05,0.24,0.22],
[0.15,0.54,0.32,0.31,0.26,0.49,0.37,0.04,0.51,0.36,0.15,0.06,0.60,0.18,0.12,0.33],
[0.46,0.49,0.07,0.57,0.19,0.35,0.53,0.06,0.56,0.44,0.40,0.49,0.49,0.03,0.11,0.04],
[0.58,0.43,0.35,0.23,0.32,0.12,0.27,0.23,0.48,0.42,0.29,0.48,0.00,0.40,0.21,0.47],
[0.29,0.28,0.44,0.48,0.03,0.36,0.55,0.60,0.20,0.34,0.49,0.09,0.38,0.00,0.13,0.35],
[0.43,0.48,0.59,0.15,0.00,0.25,0.38,0.48,0.08,0.07,0.36,0.08,0.47,0.57,0.55,0.16],
[0.26,0.38,0.05,0.29,0.14,0.59,0.29,0.35,0.34,0.18,0.44,0.11,0.18,0.57,0.47,0.01],
[0.46,0.45,0.16,0.46,0.11,0.54,0.34,0.18,0.01,0.10,0.27,0.48,0.07,0.21,0.05,0.33],
[0.60,0.09,0.02,0.14,0.09,0.31,0.49,0.42,0.49,0.33,0.54,0.07,0.30,0.40,0.09,0.16],
[0.26,0.25,0.02,0.37,0.19,0.36,0.55,0.20,0.46,0.22,0.09,0.53,0.43,0.13,0.26,0.42],
[0.23,0.28,0.56,0.32,0.59,0.45,0.14,0.47,0.18,0.08,0.55,0.48,0.48,0.03,0.04,0.14],
[0.28,0.05,0.50,0.47,0.41,0.45,0.07,0.27,0.07,0.15,0.20,0.50,0.29,0.46,0.32,0.51],
[0.14,0.29,0.23,0.13,0.14,0.37,0.01,0.31,0.44,0.55,0.19,0.33,0.58,0.23,0.46,0.26],
[0.28,0.37,0.13,0.09,0.22,0.20,0.36,0.29,0.35,0.56,0.19,0.04,0.42,0.51,0.55,0.57]],
[[0.20,0.18,0.10,0.33,0.55,0.10,0.04,0.39,0.06,0.24,0.12,0.04,0.46,0.58,0.30,0.14],
