
m = 18;

n = 18;

p = 4;

q = 4;

proba = 
[[[0.14,0.23,0.28,0.10,0.41,0.28,0.40,0.14,0.22,0.46,0.39,0.07,0.09,0.56,0.14,0.51,0.11,0.57],
[0.17,0.04,0.16,0.24,0.24,0.24,0.08,0.52,0.54,0.31,0.24,0.28,0.06,0.38,0.51,0.34,0.48,0.32],
[0.02,0.28,0.46,0.24,0.13,0.25,0.31,0.23,0.22,0.44,0.14,0.33,0.41,0.30,0.37,0.57,0.55,0.01],
[0.22,0.03,0.53,0.15,0.33,0.17,0.43,0.39,0.56,0.34,0.13,0.44,0.06,0.16,0.11,0.52,0.39,0.25],
[0.18,0.10,0.47,0.39,0.54,0.01,0.13,0.35,0.31,0.50,0.33,0.26,0.51,0.54,0.29,0.44,0.09,0.02],
[0.01,0.52,0.42,0.57,0.27,0.55,0.40,0.33,0.11,0.52,0.25,0.50,0.16,0.43,0.60,0.04,0.22,0.54],
[0.05,0.35,0.29,0.36,0.25,0.02,0.02,0.16,0.56,0.31,0.59,0.05,0.33,0.00,0.58,0.15,0.57,0.24],
[0.10,0.37,0.57,0.20,0.29,0.23,0.10,0.45,0.06,0.10,0.49,0.28,0.04,0.53,0.03,0.34,0.29,0.28],
[0.36,0.31,0.44,0.32,0.02,0.43,0.37,0.35,0.43,0.35,0.50,0.41,0.59,0.59,0.18,0.56,0.19,0.47],
[0.19,0.30,0.32,0.25,0.40,0.20,0.53,0.44,0.14,0.56,0.18,0.43,0.24,0.54,0.15,0.07,0.26,0.17],
[0.50,0.03,0.52,0.34,0.37,0.41,0.15,0.37,0.41,0.32,0.33,0.00,0.19,0.52,0.30,0.51,0.17,0.10],
[0.11,0.09,0.54,0.25,0.05,0.12,0.08,0.29,0.06,0.23,0.37,0.31,0.40,0.27,0.34,0.32,0.01,0.11],
[0.13,0.16,0.48,0.54,0.48,0.21,0.54,0.07,0.13,0.24,0.58,0.29,0.33,0.09,0.39,0.27,0.34,0.44],
[0.39,0.42,0.13,0.45,0.05,0.50,0.16,0.45,0.17,0.49,0.17,0.18,0.01,0.30,0.34,0.48,0.24,0.22],
[0.09,0.18,0.29,0.22,0.42,0.26,0.51,0.15,0.35,0.30,0.42,0.09,0.14,0.21,0.52,0.27,0.05,0.57],
[0.17,0.21,0.43,0.34,0.10,0.60,0.52,0.11,0.30,0.26,0.59,0.54,0.47,0.08,0.12,0.16,0.30,0.54],
[0.42,0.21,0.09,0.17,0.51,0.50,0.27,0.05,0.11,0.19,0.33,0.16,0.16,0.50,0.37,0.59,0.24,0.48],
[0.58,0.16,0.58,0.28,0.41,0.58,0.22,0.29,0.06,0.35,0.44,0.36,0.28,0.26,0.57,0.37,0.44,0.48]],
