
m = 16;

n = 16;

p = 4;

q = 4;

proba = 
[[[0.13,0.17,0.07,0.22,0.19,0.48,0.33,0.59,0.31,0.49,0.56,0.55,0.46,0.15,0.13,0.24],
[0.12,0.35,0.49,0.04,0.49,0.16,0.10,0.29,0.34,0.53,0.52,0.02,0.56,0.59,0.01,0.09],
[0.17,0.08,0.31,0.36,0.56,0.04,0.35,0.27,0.53,0.31,0.22,0.39,0.46,0.35,0.03,0.58],
[0.10,0.52,0.02,0.59,0.08,0.11,0.28,0.42,0.05,0.20,0.44,0.01,0.19,0.45,0.10,0.36],
[0.53,0.42,0.12,0.49,0.46,0.47,0.17,0.39,0.19,0.39,0.18,0.05,0.14,0.21,0.02,0.23],
[0.13,0.04,0.22,0.21,0.15,0.50,0.03,0.20,0.10,0.46,0.21,0.29,0.31,0.32,0.05,0.24],
[0.13,0.16,0.14,0.59,0.04,0.30,0.38,0.22,0.09,0.56,0.27,0.23,0.16,0.29,0.46,0.29],
[0.34,0.08,0.50,0.49,0.58,0.52,0.09,0.08,0.39,0.30,0.37,0.10,0.02,0.41,0.34,0.15],
[0.58,0.48,0.14,0.01,0.18,0.51,0.24,0.28,0.47,0.50,0.51,0.03,0.20,0.37,0.32,0.53],
[0.45,0.22,0.42,0.44,0.14,0.51,0.52,0.53,0.21,0.28,0.03,0.23,0.09,0.37,0.38,0.07],
[0.25,0.51,0.08,0.43,0.43,0.32,0.11,0.29,0.22,0.01,0.33,0.42,0.38,0.05,0.35,0.24],
[0.26,0.18,0.08,0.41,0.09,0.59,0.33,0.30,0.28,0.36,0.53,0.37,0.12,0.31,0.44,0.37],
[0.22,0.53,0.20,0.05,0.24,0.31,0.35,0.47,0.32,0.07,0.29,0.11,0.12,0.04,0.35,0.38],
[0.21,0.42,0.19,0.30,0.41,0.52,0.00,0.09,0.28,0.54,0.46,0.40,0.25,0.31,0.17,0.47],
[0.23,0.38,0.52,0.48,0.09,0.27,0.34,0.41,0.34,0.03,0.52,0.46,0.07,0.26,0.24,0.28],
[0.08,0.43,0.58,0.50,0.35,0.59,0.59,0.03,0.52,0.45,0.44,0.17,0.16,0.01,0.04,0.39]],
[[0.39,0.56,0.27,0.47,0.23,0.01,0.28,0.57,0.04,0.20,0.43,0.10,0.46,0.07,0.38,0.54],
[0.51,0.36,0.44,0.26,0.35,0.43,0.30,0.27,0.29,0.13,0.44,0.45,0.14,0.49,0.24,0.53],
[0.45,0.50,0.40,0.08,0.51,0.09,0.05,0.55,0.29,0.48,0.05,0.15,0.55,0.43,0.09,0.46],
[0.20,0.54,0.12,0.55,0.37,0.42,0.22,0.05,0.55,0.07,0.50,0.09,0.55,0.14,0.02,0.40],
[0.04,0.42,0.48,0.55,0.51,0.53,0.50,0.19,0.41,0.55,0.34,0.36,0.38,0.43,0.22,0.58],
[0.37,0.34,0.53,0.14,0.16,0.15,0.19,0.11,0.21,0.09,0.20,0.16,0.22,0.22,0.56,0.26],
[0.04,0.44,0.22,0.55,0.37,0.12,0.14,0.17,0.07,0.48,0.53,0.46,0.32,0.15,0.44,0.09],
[0.49,0.37,0.22,0.05,0.51,0.42,0.16,0.13,0.50,0.36,0.29,0.13,0.58,0.26,0.39,0.02],
[0.10,0.01,0.56,0.47,0.13,0.10,0.04,0.20,0.58,0.57,0.06,0.30,0.12,0.50,0.38,0.02],
[0.26,0.00,0.07,0.18,0.42,0.23,0.30,0.32,0.59,0.60,0.45,0.56,0.25,0.25,0.58,0.35],
[0.26,0.54,0.22,0.39,0.04,0.26,0.59,0.02,0.23,0.05,0.31,0.36,0.55,0.09,0.37,0.21],
[0.10,0.44,0.39,0.52,0.06,0.09,0.24,0.05,0.09,0.10,0.01,0.34,0.34,0.59,0.09,0.60],
[0.53,0.31,0.39,0.57,0.57,0.38,0.58,0.20,0.43,0.30,0.56,0.37,0.39,0.33,0.59,0.49],
[0.16,0.38,0.41,0.23,0.47,0.05,0.28,0.56,0.15,0.29,0.30,0.49,0.28,0.39,0.49,0.21],
[0.10,0.27,0.17,0.07,0.05,0.15,0.27,0.48,0.45,0.23,0.25,0.24,0.56,0.24,0.13,0.12],
[0.01,0.54,0.35,0.48,0.60,0.03,0.44,0.14,0.31,0.15,0.03,0.59,0.54,0.52,0.20,0.05]],
