
m = 18;

n = 18;

p = 4;

q = 4;

proba = 
[[[0.51,0.21,0.03,0.30,0.23,0.37,0.01,0.16,0.10,0.32,0.46,0.24,0.24,0.36,0.43,0.44,0.51,0.17],
[0.12,0.44,0.25,0.27,0.57,0.22,0.06,0.32,0.05,0.14,0.11,0.59,0.25,0.02,0.20,0.28,0.32,0.43],
[0.04,0.32,0.59,0.14,0.05,0.45,0.38,0.28,0.20,0.21,0.12,0.11,0.38,0.25,0.55,0.03,0.52,0.52],
[0.25,0.58,0.23,0.30,0.12,0.34,0.29,0.37,0.35,0.49,0.05,0.07,0.32,0.09,0.39,0.31,0.24,0.44],
[0.15,0.02,0.12,0.35,0.23,0.25,0.46,0.01,0.49,0.41,0.04,0.41,0.33,0.29,0.39,0.56,0.59,0.51],
[0.30,0.28,0.28,0.05,0.17,0.33,0.12,0.49,0.43,0.51,0.20,0.07,0.35,0.35,0.09,0.47,0.10,0.32],
[0.12,0.57,0.33,0.01,0.38,0.38,0.42,0.11,0.07,0.21,0.07,0.06,0.12,0.36,0.34,0.40,0.41,0.51],
[0.14,0.53,0.41,0.56,0.44,0.01,0.03,0.19,0.36,0.12,0.06,0.47,0.44,0.17,0.43,0.18,0.18,0.21],
[0.55,0.60,0.32,0.02,0.20,0.39,0.08,0.32,0.15,0.42,0.12,0.56,0.34,0.26,0.49,0.15,0.22,0.33],
[0.16,0.26,0.52,0.52,0.38,0.57,0.38,0.22,0.15,0.22,0.40,0.33,0.43,0.35,0.33,0.16,0.38,0.53],
[0.55,0.46,0.25,0.10,0.28,0.38,0.06,0.02,0.04,0.55,0.17,0.26,0.28,0.33,0.52,0.20,0.25,0.29],
[0.18,0.03,0.51,0.32,0.25,0.31,0.05,0.08,0.06,0.38,0.24,0.44,0.31,0.19,0.30,0.56,0.28,0.58],
[0.34,0.35,0.01,0.38,0.30,0.18,0.04,0.59,0.50,0.55,0.19,0.15,0.24,0.36,0.18,0.16,0.09,0.43],
[0.47,0.14,0.52,0.53,0.52,0.16,0.37,0.22,0.34,0.07,0.19,0.03,0.06,0.53,0.37,0.06,0.30,0.07],
[0.24,0.34,0.06,0.14,0.29,0.25,0.30,0.54,0.01,0.48,0.09,0.10,0.31,0.56,0.24,0.23,0.50,0.15],
[0.38,0.27,0.38,0.13,0.34,0.56,0.15,0.40,0.49,0.53,0.46,0.19,0.60,0.10,0.53,0.06,0.25,0.22],
[0.30,0.54,0.16,0.32,0.42,0.25,0.41,0.13,0.21,0.05,0.36,0.11,0.20,0.14,0.38,0.58,0.27,0.12],
[0.54,0.42,0.52,0.43,0.34,0.38,0.02,0.34,0.48,0.55,0.40,0.13,0.18,0.11,0.07,0.34,0.42,0.48]],
[[0.59,0.24,0.01,0.20,0.28,0.37,0.31,0.48,0.51,0.09,0.46,0.17,0.21,0.40,0.59,0.13,0.23,0.34],
[0.51,0.25,0.08,0.39,0.21,0.49,0.51,0.38,0.59,0.58,0.12,0.42,0.47,0.10,0.05,0.48,0.31,0.34],
[0.25,0.02,0.22,0.16,0.10,0.08,0.33,0.31,0.49,0.32,0.44,0.12,0.06,0.35,0.37,0.15,0.14,0.58],
[0.03,0.05,0.36,0.03,0.03,0.48,0.44,0.50,0.58,0.50,0.38,0.29,0.24,0.02,0.30,0.46,0.18,0.41],
[0.54,0.51,0.12,0.43,0.24,0.56,0.55,0.30,0.31,0.32,0.44,0.45,0.30,0.48,0.50,0.06,0.50,0.53],
[0.53,0.35,0.43,0.51,0.25,0.21,0.20,0.48,0.23,0.50,0.34,0.41,0.31,0.29,0.32,0.43,0.12,0.56],
[0.39,0.07,0.26,0.10,0.39,0.10,0.55,0.09,0.58,0.45,0.14,0.48,0.39,0.07,0.23,0.22,0.58,0.47],
[0.43,0.18,0.36,0.06,0.08,0.10,0.47,0.39,0.39,0.19,0.21,0.50,0.15,0.00,0.57,0.41,0.10,0.36],
[0.51,0.05,0.45,0.49,0.51,0.59,0.37,0.29,0.06,0.60,0.51,0.04,0.47,0.34,0.22,0.23,0.39,0.30],
[0.33,0.26,0.09,0.11,0.45,0.30,0.02,0.00,0.30,0.59,0.41,0.41,0.35,0.32,0.46,0.20,0.21,0.37],
[0.18,0.58,0.06,0.24,0.58,0.57,0.28,0.45,0.30,0.50,0.08,0.10,0.21,0.41,0.36,0.30,0.53,0.21],
[0.60,0.54,0.22,0.30,0.53,0.03,0.11,0.29,0.35,0.57,0.48,0.57,0.34,0.06,0.55,0.40,0.30,0.53],
[0.36,0.58,0.38,0.07,0.49,0.46,0.16,0.09,0.28,0.52,0.39,0.20,0.13,0.39,0.15,0.35,0.09,0.08],
[0.37,0.20,0.37,0.13,0.17,0.25,0.09,0.51,0.31,0.04,0.30,0.01,0.57,0.07,0.59,0.35,0.14,0.48],
[0.21,0.30,0.57,0.49,0.22,0.36,0.09,0.35,0.15,0.24,0.09,0.23,0.32,0.47,0.43,0.09,0.59,0.60],
[0.34,0.09,0.51,0.05,0.13,0.21,0.06,0.10,0.28,0.05,0.45,0.41,0.53,0.06,0.11,0.50,0.55,0.33],
[0.27,0.04,0.08,0.41,0.28,0.17,0.05,0.01,0.04,0.48,0.10,0.03,0.48,0.43,0.12,0.38,0.48,0.24],
[0.59,0.53,0.34,0.27,0.58,0.18,0.08,0.51,0.24,0.19,0.42,0.20,0.52,0.08,0.24,0.59,0.49,0.53]],
[[0.16,0.54,0.53,0.20,0.42,0.03,0.23,0.29,0.46,0.34,0.08,0.33,0.59,0.07,0.27,0.32,0.34,0.25],
[0.51,0.42,0.16,0.15,0.01,0.58,0.35,0.52,0.07,0.59,0.52,0.56,0.51,0.08,0.50,0.44,0.28,0.32],
[0.47,0.50,0.01,0.33,0.24,0.09,0.06,0.23,0.16,0.33,0.55,0.49,0.58,0.46,0.31,0.15,0.01,0.32],
[0.13,0.36,0.24,0.20,0.35,0.16,0.16,0.26,0.24,0.06,0.11,0.51,0.38,0.58,0.42,0.39,0.31,0.06],
[0.48,0.37,0.29,0.04,0.11,0.24,0.53,0.09,0.11,0.24,0.24,0.12,0.56,0.37,0.48,0.20,0.56,0.23],
[0.36,0.12,0.49,0.59,0.18,0.60,0.51,0.55,0.58,0.32,0.34,0.29,0.38,0.22,0.06,0.08,0.26,0.17],
[0.32,0.19,0.26,0.43,0.44,0.49,0.55,0.39,0.26,0.43,0.59,0.23,0.06,0.35,0.35,0.55,0.35,0.52],
[0.55,0.25,0.47,0.53,0.58,0.21,0.22,0.36,0.43,0.28,0.44,0.09,0.45,0.16,0.28,0.10,0.58,0.12],
[0.60,0.53,0.51,0.26,0.36,0.51,0.49,0.42,0.26,0.23,0.38,0.01,0.15,0.33,0.26,0.02,0.26,0.24],
[0.24,0.48,0.00,0.07,0.16,0.44,0.16,0.01,0.60,0.44,0.11,0.58,0.56,0.11,0.51,0.47,0.37,0.28],
[0.38,0.26,0.10,0.04,0.49,0.48,0.05,0.04,0.21,0.31,0.07,0.47,0.54,0.30,0.35,0.55,0.37,0.52],
[0.38,0.53,0.53,0.38,0.37,0.04,0.36,0.33,0.15,0.27,0.21,0.53,0.55,0.59,0.19,0.05,0.03,0.08],
[0.52,0.08,0.12,0.13,0.38,0.19,0.00,0.33,0.49,0.35,0.27,0.26,0.27,0.06,0.19,0.20,0.44,0.56],
[0.24,0.19,0.29,0.40,0.47,0.50,0.32,0.41,0.49,0.51,0.46,0.52,0.59,0.38,0.59,0.11,0.51,0.38],
[0.30,0.51,0.11,0.19,0.27,0.38,0.45,0.54,0.44,0.05,0.14,0.27,0.01,0.38,0.47,0.30,0.18,0.33],
[0.20,0.50,0.15,0.09,0.41,0.01,0.01,0.40,0.39,0.00,0.51,0.30,0.38,0.21,0.22,0.48,0.40,0.49],
[0.26,0.26,0.43,0.10,0.30,0.57,0.37,0.31,0.35,0.24,0.01,0.52,0.57,0.21,0.42,0.12,0.30,0.23],
[0.13,0.31,0.03,0.52,0.31,0.54,0.22,0.09,0.16,0.44,0.58,0.56,0.33,0.24,0.22,0.15,0.34,0.52]],
[[0.12,0.11,0.24,0.47,0.36,0.25,0.39,0.33,0.46,0.21,0.45,0.17,0.44,0.58,0.48,0.47,0.51,0.19],
[0.41,0.13,0.28,0.57,0.57,0.26,0.53,0.30,0.50,0.15,0.46,0.24,0.07,0.58,0.35,0.31,0.44,0.11],
[0.56,0.23,0.44,0.42,0.44,0.29,0.59,0.28,0.28,0.47,0.15,0.18,0.06,0.57,0.31,0.34,0.54,0.29],
[0.60,0.47,0.59,0.49,0.02,0.45,0.13,0.09,0.42,0.48,0.40,0.27,0.59,0.36,0.50,0.43,0.18,0.34],
[0.12,0.17,0.02,0.40,0.04,0.18,0.58,0.10,0.14,0.30,0.44,0.08,0.59,0.43,0.55,0.58,0.32,0.57],
[0.42,0.45,0.06,0.25,0.34,0.46,0.52,0.33,0.22,0.42,0.15,0.40,0.16,0.28,0.57,0.18,0.08,0.01],
[0.36,0.06,0.11,0.51,0.36,0.54,0.59,0.35,0.38,0.54,0.33,0.10,0.50,0.15,0.56,0.56,0.40,0.29],
[0.42,0.31,0.02,0.04,0.13,0.17,0.44,0.29,0.45,0.41,0.47,0.53,0.42,0.23,0.59,0.52,0.14,0.35],
[0.47,0.13,0.10,0.24,0.06,0.42,0.35,0.56,0.57,0.30,0.52,0.37,0.59,0.34,0.08,0.01,0.38,0.21],
[0.18,0.21,0.50,0.03,0.02,0.38,0.56,0.43,0.01,0.55,0.36,0.15,0.30,0.22,0.28,0.40,0.47,0.34],
[0.22,0.21,0.31,0.19,0.52,0.23,0.56,0.51,0.57,0.05,0.52,0.34,0.26,0.10,0.56,0.16,0.13,0.57],
[0.54,0.09,0.41,0.55,0.04,0.16,0.10,0.34,0.39,0.38,0.13,0.26,0.13,0.35,0.47,0.43,0.54,0.39],
[0.06,0.51,0.30,0.03,0.55,0.21,0.37,0.21,0.31,0.33,0.37,0.44,0.30,0.31,0.54,0.11,0.26,0.57],
[0.27,0.37,0.31,0.06,0.15,0.44,0.32,0.27,0.19,0.19,0.11,0.14,0.58,0.17,0.04,0.27,0.20,0.60],
[0.49,0.57,0.21,0.20,0.30,0.58,0.05,0.60,0.29,0.58,0.11,0.56,0.56,0.38,0.32,0.27,0.45,0.47],
[0.11,0.17,0.15,0.30,0.36,0.25,0.44,0.34,0.42,0.48,0.01,0.01,0.48,0.50,0.58,0.08,0.10,0.28],
[0.06,0.15,0.28,0.36,0.13,0.39,0.31,0.09,0.17,0.03,0.35,0.02,0.51,0.46,0.18,0.05,0.16,0.54],
[0.30,0.60,0.28,0.12,0.48,0.30,0.14,0.35,0.20,0.12,0.43,0.30,0.40,0.50,0.45,0.08,0.25,0.58]],
[[0.47,0.56,0.07,0.04,0.60,0.42,0.06,0.50,0.28,0.25,0.56,0.45,0.19,0.26,0.44,0.47,0.38,0.32],
[0.17,0.52,0.07,0.37,0.04,0.51,0.07,0.44,0.41,0.53,0.52,0.06,0.51,0.39,0.02,0.58,0.44,0.02],
