
m = 22;

n = 22;

p = 2;

q = 2;

proba = 
[[[0.33,0.38,0.52,0.12,0.52,0.24,0.25,0.23,0.26,0.28,0.06,0.07,0.51,0.17,0.18,0.13,0.35,0.34,0.29,0.38,0.58,0.55],
[0.32,0.30,0.19,0.40,0.14,0.52,0.32,0.42,0.40,0.05,0.19,0.32,0.17,0.12,0.56,0.42,0.35,0.22,0.10,0.42,0.29,0.01],
[0.59,0.47,0.14,0.34,0.21,0.43,0.12,0.19,0.38,0.44,0.49,0.57,0.24,0.03,0.49,0.55,0.45,0.29,0.01,0.04,0.01,0.18],
[0.16,0.58,0.60,0.51,0.20,0.09,0.33,0.49,0.10,0.31,0.36,0.24,0.05,0.57,0.07,0.18,0.16,0.45,0.02,0.05,0.42,0.25],
[0.08,0.31,0.21,0.53,0.01,0.21,0.57,0.02,0.39,0.13,0.60,0.38,0.04,0.20,0.48,0.37,0.09,0.58,0.08,0.45,0.22,0.13],
[0.42,0.29,0.31,0.58,0.15,0.33,0.02,0.57,0.58,0.10,0.28,0.18,0.03,0.29,0.39,0.60,0.31,0.18,0.13,0.31,0.56,0.17],
[0.51,0.44,0.53,0.00,0.42,0.01,0.45,0.04,0.15,0.27,0.34,0.46,0.24,0.48,0.18,0.27,0.46,0.16,0.37,0.14,0.34,0.40],
[0.43,0.14,0.40,0.14,0.32,0.53,0.45,0.28,0.09,0.36,0.12,0.02,0.36,0.54,0.04,0.21,0.59,0.18,0.48,0.32,0.04,0.12],
[0.21,0.22,0.39,0.06,0.38,0.16,0.20,0.12,0.56,0.03,0.26,0.36,0.17,0.58,0.29,0.02,0.26,0.38,0.39,0.38,0.40,0.15],
[0.32,0.44,0.37,0.31,0.02,0.24,0.03,0.06,0.36,0.24,0.27,0.15,0.30,0.05,0.31,0.50,0.17,0.27,0.53,0.43,0.03,0.11],
[0.41,0.32,0.13,0.07,0.10,0.52,0.45,0.50,0.07,0.17,0.34,0.44,0.48,0.36,0.08,0.51,0.41,0.44,0.15,0.09,0.59,0.45],
[0.14,0.30,0.35,0.31,0.57,0.28,0.15,0.00,0.39,0.56,0.32,0.52,0.03,0.42,0.44,0.48,0.32,0.51,0.05,0.05,0.34,0.53],
[0.41,0.42,0.44,0.22,0.27,0.59,0.31,0.26,0.44,0.45,0.56,0.19,0.16,0.53,0.47,0.31,0.54,0.26,0.27,0.26,0.18,0.30],
[0.07,0.02,0.17,0.39,0.52,0.22,0.44,0.27,0.16,0.25,0.09,0.00,0.48,0.35,0.59,0.19,0.01,0.43,0.04,0.57,0.02,0.20],
[0.51,0.50,0.51,0.44,0.16,0.18,0.10,0.34,0.48,0.17,0.36,0.05,0.56,0.28,0.28,0.40,0.55,0.43,0.05,0.04,0.43,0.53],
[0.39,0.43,0.12,0.41,0.26,0.16,0.38,0.29,0.36,0.29,0.18,0.27,0.13,0.34,0.45,0.23,0.08,0.33,0.41,0.44,0.38,0.37],
[0.12,0.06,0.17,0.07,0.49,0.22,0.11,0.33,0.15,0.50,0.15,0.27,0.31,0.42,0.43,0.09,0.10,0.18,0.38,0.28,0.46,0.51],
[0.03,0.31,0.15,0.11,0.04,0.55,0.55,0.42,0.32,0.07,0.48,0.49,0.14,0.37,0.11,0.25,0.10,0.26,0.15,0.25,0.53,0.46],
[0.07,0.36,0.55,0.17,0.55,0.32,0.45,0.40,0.24,0.48,0.11,0.38,0.59,0.15,0.34,0.55,0.57,0.06,0.02,0.45,0.54,0.16],
[0.22,0.05,0.41,0.31,0.32,0.56,0.57,0.25,0.42,0.03,0.01,0.36,0.20,0.56,0.09,0.05,0.36,0.32,0.53,0.47,0.11,0.53],
[0.02,0.44,0.47,0.59,0.50,0.49,0.43,0.44,0.05,0.05,0.49,0.46,0.36,0.21,0.42,0.33,0.46,0.24,0.36,0.47,0.01,0.56],
[0.43,0.09,0.01,0.20,0.42,0.55,0.07,0.52,0.48,0.09,0.36,0.35,0.07,0.26,0.24,0.50,0.10,0.29,0.55,0.59,0.15,0.31]],
[[0.20,0.58,0.04,0.07,0.22,0.40,0.54,0.23,0.35,0.37,0.32,0.37,0.57,0.14,0.32,0.04,0.06,0.19,0.12,0.42,0.54,0.19],
[0.08,0.18,0.10,0.19,0.47,0.04,0.18,0.03,0.35,0.38,0.01,0.39,0.45,0.23,0.18,0.39,0.45,0.54,0.16,0.17,0.31,0.13],
[0.31,0.02,0.17,0.37,0.21,0.29,0.19,0.15,0.49,0.28,0.33,0.58,0.46,0.21,0.03,0.04,0.23,0.38,0.43,0.24,0.17,0.28],
[0.47,0.36,0.07,0.32,0.30,0.23,0.49,0.00,0.36,0.20,0.03,0.53,0.57,0.24,0.22,0.16,0.40,0.11,0.44,0.13,0.09,0.30],
