
m = 18;

n = 18;

p = 2;

q = 2;

proba = 
[[[0.34,0.58,0.34,0.10,0.57,0.32,0.30,0.35,0.59,0.10,0.02,0.41,0.03,0.53,0.03,0.41,0.52,0.17],
[0.22,0.01,0.30,0.07,0.58,0.07,0.40,0.04,0.27,0.24,0.08,0.23,0.39,0.42,0.22,0.12,0.52,0.19],
[0.44,0.22,0.54,0.44,0.33,0.56,0.25,0.35,0.49,0.28,0.16,0.41,0.45,0.38,0.42,0.15,0.45,0.40],
[0.22,0.25,0.44,0.49,0.49,0.52,0.12,0.28,0.34,0.34,0.40,0.25,0.53,0.25,0.48,0.47,0.08,0.20],
[0.44,0.33,0.56,0.33,0.00,0.11,0.14,0.45,0.49,0.56,0.60,0.34,0.36,0.22,0.59,0.19,0.11,0.48],
[0.11,0.24,0.16,0.44,0.58,0.56,0.10,0.51,0.21,0.58,0.38,0.29,0.18,0.22,0.01,0.13,0.55,0.02],
[0.25,0.09,0.47,0.14,0.04,0.47,0.48,0.40,0.09,0.46,0.59,0.20,0.34,0.10,0.43,0.50,0.54,0.41],
[0.46,0.04,0.32,0.07,0.02,0.10,0.36,0.20,0.32,0.37,0.33,0.26,0.39,0.58,0.35,0.26,0.12,0.40],
[0.13,0.60,0.19,0.22,0.46,0.18,0.41,0.21,0.28,0.25,0.11,0.23,0.06,0.57,0.27,0.37,0.04,0.28],
[0.47,0.40,0.48,0.19,0.17,0.21,0.45,0.56,0.19,0.20,0.22,0.31,0.60,0.34,0.30,0.19,0.56,0.17],
[0.38,0.37,0.37,0.06,0.02,0.48,0.28,0.08,0.45,0.55,0.45,0.49,0.23,0.33,0.28,0.12,0.51,0.45],
[0.33,0.36,0.41,0.51,0.56,0.02,0.22,0.56,0.37,0.52,0.15,0.33,0.09,0.53,0.10,0.46,0.58,0.13],
[0.34,0.27,0.20,0.19,0.22,0.06,0.08,0.45,0.38,0.36,0.57,0.30,0.21,0.29,0.06,0.02,0.21,0.03],
[0.05,0.43,0.59,0.42,0.35,0.14,0.15,0.44,0.06,0.25,0.30,0.05,0.38,0.05,0.32,0.58,0.24,0.53],
[0.04,0.32,0.39,0.42,0.08,0.36,0.12,0.30,0.05,0.18,0.32,0.26,0.21,0.36,0.08,0.19,0.18,0.44],
