
m = 10;

n = 10;

p = 4;

q = 4;

proba = 
[[[0.37,0.18,0.09,0.43,0.55,0.59,0.03,0.26,0.50,0.58],
[0.44,0.51,0.04,0.49,0.14,0.48,0.08,0.15,0.50,0.59],
[0.24,0.42,0.21,0.03,0.49,0.51,0.39,0.58,0.54,0.20],
[0.11,0.31,0.39,0.21,0.14,0.34,0.20,0.18,0.60,0.10],
[0.15,0.44,0.01,0.20,0.33,0.15,0.07,0.41,0.30,0.57],
[0.40,0.54,0.38,0.01,0.57,0.28,0.52,0.36,0.26,0.46],
[0.56,0.37,0.18,0.35,0.58,0.32,0.08,0.17,0.49,0.08],
[0.27,0.05,0.52,0.28,0.24,0.25,0.43,0.32,0.06,0.13],
[0.28,0.46,0.07,0.07,0.47,0.04,0.34,0.39,0.40,0.60],
[0.26,0.36,0.37,0.43,0.10,0.34,0.15,0.19,0.52,0.05]],
[[0.27,0.19,0.09,0.19,0.47,0.34,0.43,0.30,0.05,0.49],
[0.43,0.33,0.35,0.50,0.40,0.22,0.54,0.15,0.02,0.34],
[0.15,0.27,0.10,0.51,0.11,0.20,0.26,0.26,0.39,0.18],
[0.30,0.06,0.37,0.40,0.25,0.24,0.13,0.08,0.54,0.18],
[0.57,0.37,0.52,0.33,0.27,0.32,0.55,0.22,0.47,0.57],
[0.56,0.01,0.24,0.06,0.53,0.35,0.26,0.19,0.00,0.05],
[0.36,0.31,0.11,0.13,0.11,0.36,0.37,0.24,0.44,0.31],
[0.42,0.41,0.08,0.34,0.14,0.35,0.06,0.09,0.57,0.53],
[0.06,0.52,0.55,0.30,0.58,0.47,0.05,0.24,0.06,0.05],
[0.30,0.42,0.36,0.41,0.55,0.46,0.17,0.32,0.10,0.01]],
[[0.03,0.53,0.42,0.10,0.27,0.56,0.45,0.34,0.05,0.42],
[0.27,0.11,0.34,0.21,0.41,0.33,0.09,0.46,0.57,0.15],
[0.51,0.27,0.57,0.27,0.08,0.52,0.13,0.26,0.24,0.23],
[0.27,0.26,0.16,0.09,0.37,0.43,0.05,0.22,0.17,0.11],
[0.04,0.44,0.22,0.39,0.05,0.03,0.11,0.14,0.49,0.09],
[0.29,0.40,0.36,0.26,0.07,0.44,0.18,0.20,0.09,0.41],
[0.43,0.36,0.08,0.59,0.45,0.45,0.43,0.51,0.07,0.60],
[0.01,0.11,0.44,0.24,0.50,0.49,0.27,0.01,0.04,0.16],
[0.10,0.32,0.56,0.45,0.58,0.02,0.29,0.16,0.22,0.38],
[0.57,0.05,0.14,0.05,0.05,0.60,0.49,0.47,0.50,0.56]],
[[0.47,0.52,0.07,0.31,0.15,0.57,0.20,0.42,0.58,0.24],
[0.58,0.07,0.56,0.54,0.53,0.55,0.57,0.21,0.10,0.19],
[0.60,0.07,0.24,0.14,0.12,0.28,0.14,0.02,0.16,0.04],
[0.58,0.03,0.55,0.05,0.34,0.11,0.02,0.54,0.53,0.60],
[0.18,0.51,0.07,0.15,0.45,0.60,0.09,0.41,0.21,0.19],
[0.60,0.21,0.27,0.24,0.35,0.39,0.52,0.48,0.40,0.08],
[0.52,0.38,0.10,0.47,0.43,0.44,0.58,0.45,0.38,0.50],
[0.44,0.57,0.41,0.51,0.11,0.26,0.51,0.21,0.07,0.12],
[0.40,0.07,0.32,0.07,0.31,0.07,0.45,0.23,0.55,0.26],
[0.30,0.47,0.04,0.41,0.35,0.47,0.25,0.33,0.31,0.03]],
[[0.23,0.15,0.00,0.04,0.07,0.11,0.30,0.57,0.32,0.37],
[0.09,0.12,0.44,0.42,0.18,0.15,0.49,0.04,0.38,0.44],
[0.29,0.08,0.32,0.33,0.49,0.06,0.20,0.14,0.39,0.51],
[0.17,0.02,0.06,0.18,0.06,0.13,0.29,0.37,0.10,0.01],
[0.14,0.20,0.13,0.58,0.01,0.31,0.13,0.50,0.35,0.51],
[0.34,0.04,0.59,0.06,0.37,0.48,0.13,0.57,0.02,0.52],
[0.47,0.20,0.54,0.54,0.37,0.00,0.07,0.06,0.37,0.17],
[0.07,0.51,0.37,0.20,0.49,0.38,0.51,0.02,0.28,0.26],
[0.53,0.03,0.30,0.52,0.09,0.07,0.41,0.21,0.03,0.43],
[0.13,0.51,0.03,0.07,0.44,0.40,0.07,0.51,0.47,0.44]],
[[0.08,0.54,0.34,0.45,0.14,0.23,0.23,0.05,0.25,0.51],
[0.31,0.18,0.54,0.00,0.10,0.03,0.07,0.51,0.24,0.11],
[0.34,0.37,0.01,0.37,0.44,0.46,0.17,0.51,0.37,0.04],
[0.35,0.45,0.57,0.09,0.30,0.11,0.32,0.54,0.16,0.57],
[0.45,0.47,0.14,0.39,0.47,0.24,0.42,0.54,0.15,0.06],
[0.05,0.49,0.43,0.06,0.26,0.27,0.52,0.42,0.17,0.29],
[0.46,0.52,0.14,0.43,0.01,0.45,0.54,0.33,0.38,0.10],
[0.29,0.24,0.57,0.44,0.03,0.44,0.08,0.45,0.39,0.23],
[0.51,0.44,0.12,0.34,0.50,0.37,0.00,0.42,0.20,0.18],
[0.12,0.06,0.10,0.26,0.49,0.10,0.11,0.44,0.43,0.49]],
[[0.54,0.12,0.13,0.51,0.56,0.16,0.36,0.04,0.01,0.14],
[0.27,0.51,0.58,0.39,0.25,0.49,0.16,0.26,0.31,0.36],
[0.43,0.43,0.42,0.53,0.08,0.31,0.03,0.19,0.14,0.46],
[0.08,0.08,0.59,0.21,0.60,0.54,0.37,0.35,0.58,0.37],
[0.50,0.25,0.29,0.48,0.04,0.54,0.36,0.20,0.20,0.07],
[0.56,0.03,0.50,0.38,0.56,0.58,0.09,0.59,0.18,0.23],
[0.46,0.26,0.32,0.44,0.47,0.31,0.39,0.24,0.07,0.37],
[0.01,0.56,0.02,0.30,0.44,0.06,0.24,0.21,0.26,0.44],
[0.28,0.22,0.47,0.18,0.59,0.43,0.17,0.08,0.42,0.34],
[0.31,0.28,0.00,0.03,0.12,0.47,0.35,0.51,0.11,0.41]],
[[0.28,0.12,0.37,0.30,0.43,0.22,0.36,0.07,0.42,0.02],
[0.51,0.10,0.23,0.38,0.28,0.23,0.20,0.45,0.31,0.02],
[0.19,0.02,0.30,0.19,0.05,0.42,0.06,0.40,0.33,0.17],
[0.21,0.02,0.29,0.59,0.32,0.12,0.20,0.09,0.19,0.03],
[0.10,0.10,0.13,0.34,0.48,0.41,0.57,0.08,0.26,0.27],
[0.10,0.46,0.30,0.40,0.05,0.35,0.23,0.11,0.15,0.56],
[0.28,0.36,0.58,0.58,0.35,0.30,0.10,0.55,0.39,0.29],
[0.58,0.49,0.38,0.11,0.23,0.26,0.52,0.19,0.34,0.18],
[0.47,0.44,0.04,0.17,0.24,0.09,0.52,0.47,0.20,0.07],
