
m = 14;

n = 14;

p = 2;

q = 2;

proba = 
[[[0.55,0.40,0.18,0.21,0.25,0.42,0.36,0.41,0.21,0.26,0.32,0.06,0.16,0.43],
[0.12,0.18,0.25,0.13,0.30,0.60,0.43,0.22,0.56,0.40,0.21,0.26,0.10,0.46],
[0.54,0.04,0.08,0.49,0.44,0.26,0.10,0.09,0.09,0.46,0.50,0.29,0.12,0.22],
[0.36,0.28,0.05,0.48,0.46,0.30,0.01,0.16,0.30,0.44,0.38,0.26,0.24,0.59],
[0.52,0.35,0.44,0.46,0.38,0.52,0.35,0.23,0.19,0.45,0.32,0.27,0.30,0.22],
[0.57,0.42,0.44,0.32,0.10,0.49,0.20,0.56,0.19,0.21,0.12,0.48,0.05,0.49],
[0.14,0.29,0.48,0.06,0.04,0.32,0.52,0.42,0.25,0.27,0.05,0.43,0.11,0.37],
[0.11,0.42,0.59,0.07,0.24,0.42,0.40,0.34,0.31,0.60,0.29,0.49,0.21,0.41],
[0.38,0.26,0.30,0.52,0.55,0.18,0.57,0.59,0.50,0.49,0.41,0.15,0.16,0.46],
[0.58,0.27,0.23,0.09,0.09,0.21,0.16,0.32,0.04,0.56,0.06,0.34,0.56,0.35],
[0.24,0.17,0.16,0.02,0.43,0.47,0.53,0.38,0.05,0.51,0.37,0.55,0.40,0.18],
[0.10,0.55,0.04,0.09,0.22,0.27,0.18,0.31,0.48,0.34,0.03,0.51,0.30,0.09],
[0.26,0.26,0.45,0.50,0.43,0.01,0.51,0.25,0.48,0.44,0.03,0.53,0.35,0.39],
[0.48,0.15,0.57,0.58,0.10,0.01,0.07,0.32,0.28,0.25,0.03,0.15,0.59,0.06]],
[[0.07,0.29,0.15,0.32,0.55,0.60,0.22,0.37,0.01,0.13,0.03,0.49,0.57,0.06],
[0.41,0.32,0.45,0.29,0.47,0.42,0.28,0.57,0.43,0.35,0.29,0.11,0.59,0.32],
[0.26,0.58,0.38,0.33,0.27,0.53,0.05,0.21,0.53,0.27,0.59,0.54,0.40,0.01],
[0.42,0.37,0.07,0.24,0.10,0.52,0.53,0.57,0.34,0.21,0.54,0.17,0.55,0.23],
[0.28,0.54,0.55,0.54,0.52,0.32,0.27,0.19,0.25,0.32,0.40,0.18,0.59,0.39],
[0.11,0.39,0.40,0.54,0.16,0.47,0.17,0.26,0.39,0.10,0.23,0.13,0.31,0.17],
[0.30,0.27,0.40,0.58,0.21,0.35,0.52,0.13,0.07,0.19,0.32,0.32,0.51,0.12],
[0.50,0.50,0.51,0.01,0.29,0.31,0.55,0.45,0.18,0.12,0.11,0.57,0.23,0.34],
[0.11,0.54,0.51,0.41,0.21,0.31,0.39,0.42,0.06,0.32,0.55,0.13,0.51,0.27],
[0.46,0.42,0.40,0.36,0.32,0.31,0.37,0.01,0.02,0.32,0.46,0.20,0.44,0.57],
[0.17,0.07,0.31,0.28,0.01,0.22,0.09,0.22,0.53,0.48,0.04,0.59,0.20,0.59],
[0.13,0.12,0.26,0.59,0.54,0.06,0.35,0.26,0.37,0.12,0.26,0.39,0.44,0.12],
[0.59,0.29,0.09,0.16,0.36,0.39,0.44,0.37,0.01,0.53,0.59,0.54,0.41,0.03],
[0.54,0.02,0.02,0.07,0.13,0.28,0.05,0.07,0.34,0.40,0.33,0.11,0.52,0.59]],
[[0.49,0.36,0.11,0.48,0.05,0.20,0.04,0.41,0.59,0.48,0.18,0.00,0.41,0.18],
[0.55,0.22,0.20,0.48,0.24,0.22,0.55,0.37,0.50,0.00,0.45,0.24,0.40,0.18],
[0.35,0.32,0.17,0.24,0.08,0.28,0.11,0.13,0.48,0.15,0.55,0.48,0.03,0.13],
[0.48,0.44,0.31,0.42,0.06,0.51,0.31,0.30,0.13,0.25,0.07,0.03,0.25,0.52],
[0.27,0.05,0.09,0.02,0.37,0.26,0.25,0.46,0.55,0.37,0.59,0.43,0.52,0.54],
[0.30,0.55,0.07,0.18,0.38,0.37,0.01,0.44,0.28,0.31,0.14,0.42,0.57,0.21],
[0.45,0.22,0.13,0.12,0.27,0.22,0.14,0.05,0.48,0.39,0.50,0.43,0.16,0.49],
[0.26,0.07,0.43,0.56,0.02,0.50,0.15,0.40,0.27,0.15,0.24,0.55,0.47,0.37],
[0.37,0.43,0.58,0.22,0.06,0.11,0.34,0.33,0.33,0.47,0.38,0.21,0.26,0.28],
[0.04,0.42,0.17,0.30,0.49,0.00,0.26,0.51,0.50,0.41,0.31,0.17,0.56,0.55],
[0.12,0.43,0.32,0.49,0.26,0.30,0.10,0.32,0.41,0.44,0.05,0.14,0.31,0.42],
[0.35,0.57,0.10,0.38,0.39,0.28,0.08,0.28,0.28,0.34,0.19,0.18,0.15,0.51],
[0.34,0.10,0.46,0.46,0.53,0.18,0.34,0.19,0.48,0.45,0.51,0.29,0.28,0.55],
[0.43,0.59,0.38,0.17,0.56,0.48,0.56,0.35,0.16,0.04,0.04,0.43,0.38,0.23]],
[[0.01,0.52,0.14,0.35,0.03,0.59,0.21,0.56,0.17,0.55,0.15,0.05,0.40,0.06],
[0.34,0.08,0.01,0.17,0.08,0.39,0.35,0.04,0.27,0.31,0.39,0.43,0.34,0.43],
[0.26,0.12,0.06,0.27,0.05,0.19,0.02,0.07,0.18,0.23,0.03,0.35,0.18,0.19],
[0.41,0.58,0.24,0.15,0.06,0.26,0.32,0.14,0.05,0.07,0.18,0.32,0.38,0.57],
[0.14,0.12,0.40,0.40,0.25,0.46,0.07,0.29,0.05,0.09,0.37,0.23,0.32,0.40],
[0.59,0.50,0.58,0.39,0.47,0.23,0.54,0.53,0.49,0.27,0.07,0.54,0.34,0.24],
[0.25,0.12,0.21,0.40,0.24,0.01,0.20,0.49,0.47,0.27,0.18,0.52,0.36,0.55],
[0.15,0.07,0.35,0.13,0.57,0.33,0.53,0.44,0.56,0.47,0.37,0.45,0.14,0.44],
[0.39,0.48,0.09,0.04,0.00,0.30,0.44,0.25,0.31,0.03,0.14,0.18,0.30,0.32],
[0.09,0.06,0.27,0.24,0.13,0.02,0.38,0.10,0.36,0.30,0.54,0.32,0.18,0.32],
[0.18,0.32,0.16,0.56,0.20,0.24,0.01,0.20,0.54,0.44,0.45,0.25,0.48,0.59],
[0.43,0.18,0.32,0.52,0.24,0.59,0.16,0.37,0.02,0.54,0.47,0.38,0.24,0.42],
[0.10,0.42,0.14,0.28,0.13,0.30,0.24,0.33,0.54,0.25,0.54,0.48,0.09,0.39],
[0.14,0.57,0.38,0.57,0.14,0.10,0.49,0.38,0.10,0.05,0.15,0.11,0.59,0.03]]];

alpha = 
[0.56,0.48,0.55,0.60];

c = 
[[2,2,2,5,2,10,2,2,7,9,7,10,2,3],
[8,6,5,10,8,3,7,4,7,4,7,6,9,6],
[10,6,3,10,4,3,2,5,9,2,3,5,7,8],
[3,6,10,9,10,4,7,7,3,3,10,8,4,4],
[3,2,9,9,6,8,8,6,9,6,9,6,6,2],
[7,9,8,8,4,5,5,4,5,10,7,6,9,6],
[10,2,7,2,2,5,9,4,2,4,9,7,8,5],
[9,10,3,6,7,8,10,9,2,2,9,4,8,6],
[6,7,8,6,5,4,6,4,5,3,6,3,3,2],
[7,8,4,3,5,5,5,10,2,5,7,10,3,3],
[3,10,5,5,4,3,9,7,3,5,9,5,4,3],
