
m = 12;

n = 12;

p = 2;

q = 2;

proba = 
[[[0.54,0.12,0.45,0.23,0.27,0.10,0.52,0.49,0.26,0.36,0.27,0.54],
[0.60,0.57,0.06,0.27,0.35,0.46,0.41,0.05,0.13,0.58,0.14,0.44],
[0.01,0.36,0.52,0.18,0.57,0.03,0.59,0.51,0.15,0.44,0.14,0.42],
[0.54,0.07,0.31,0.20,0.43,0.58,0.14,0.43,0.55,0.20,0.10,0.30],
[0.06,0.51,0.34,0.19,0.49,0.49,0.03,0.50,0.25,0.55,0.08,0.22],
[0.58,0.08,0.13,0.13,0.52,0.27,0.55,0.46,0.34,0.26,0.06,0.17],
[0.24,0.19,0.59,0.19,0.39,0.09,0.49,0.44,0.60,0.23,0.03,0.49],
[0.12,0.06,0.39,0.37,0.01,0.48,0.59,0.59,0.56,0.12,0.12,0.48],
[0.39,0.06,0.33,0.13,0.32,0.39,0.30,0.56,0.58,0.29,0.14,0.36],
[0.38,0.03,0.21,0.38,0.26,0.24,0.27,0.38,0.30,0.07,0.15,0.31],
[0.54,0.13,0.29,0.50,0.25,0.41,0.38,0.04,0.47,0.11,0.17,0.19],
[0.49,0.46,0.15,0.47,0.15,0.29,0.24,0.54,0.32,0.44,0.32,0.58]],
[[0.09,0.59,0.36,0.39,0.05,0.51,0.09,0.60,0.04,0.39,0.50,0.30],
[0.20,0.27,0.34,0.07,0.38,0.50,0.26,0.27,0.37,0.41,0.15,0.52],
[0.11,0.38,0.46,0.43,0.23,0.17,0.41,0.31,0.16,0.18,0.10,0.21],
[0.09,0.19,0.21,0.13,0.58,0.11,0.43,0.18,0.38,0.16,0.25,0.16],
[0.07,0.51,0.44,0.43,0.33,0.58,0.36,0.44,0.37,0.21,0.27,0.60],
[0.38,0.08,0.31,0.54,0.26,0.41,0.16,0.35,0.00,0.37,0.48,0.58],
[0.48,0.30,0.16,0.26,0.46,0.41,0.42,0.53,0.32,0.26,0.37,0.05],
[0.24,0.12,0.49,0.01,0.33,0.16,0.01,0.12,0.24,0.32,0.06,0.50],
[0.12,0.22,0.25,0.12,0.59,0.12,0.10,0.47,0.42,0.26,0.13,0.29],
[0.07,0.55,0.22,0.40,0.21,0.59,0.45,0.46,0.11,0.34,0.47,0.44],
[0.50,0.48,0.56,0.14,0.19,0.02,0.05,0.31,0.24,0.29,0.44,0.23],
[0.42,0.54,0.10,0.24,0.20,0.23,0.53,0.28,0.18,0.15,0.07,0.39]],
[[0.14,0.53,0.25,0.25,0.27,0.12,0.09,0.17,0.59,0.05,0.32,0.18],
[0.08,0.36,0.50,0.32,0.06,0.34,0.55,0.47,0.28,0.06,0.11,0.48],
[0.28,0.04,0.16,0.46,0.20,0.23,0.26,0.34,0.16,0.51,0.58,0.43],
[0.02,0.08,0.60,0.01,0.13,0.31,0.20,0.21,0.08,0.10,0.53,0.13],
[0.43,0.49,0.01,0.11,0.54,0.12,0.59,0.23,0.16,0.14,0.09,0.36],
[0.38,0.35,0.09,0.54,0.25,0.08,0.36,0.27,0.16,0.36,0.29,0.29],
[0.08,0.49,0.50,0.15,0.58,0.43,0.28,0.41,0.32,0.29,0.52,0.26],
[0.41,0.51,0.48,0.57,0.05,0.57,0.33,0.43,0.32,0.43,0.37,0.57],
[0.51,0.13,0.25,0.06,0.49,0.53,0.35,0.57,0.42,0.25,0.12,0.40],
[0.08,0.40,0.22,0.40,0.09,0.14,0.05,0.50,0.05,0.53,0.47,0.10],
[0.51,0.21,0.54,0.22,0.03,0.30,0.19,0.54,0.43,0.44,0.00,0.32],
[0.37,0.35,0.29,0.20,0.00,0.40,0.00,0.08,0.20,0.22,0.48,0.30]],
[[0.36,0.53,0.20,0.41,0.47,0.07,0.52,0.37,0.28,0.45,0.60,0.31],
[0.15,0.19,0.25,0.58,0.03,0.25,0.30,0.41,0.00,0.59,0.00,0.01],
[0.39,0.00,0.09,0.59,0.22,0.57,0.29,0.58,0.50,0.49,0.39,0.37],
[0.56,0.31,0.14,0.23,0.16,0.14,0.54,0.31,0.33,0.19,0.29,0.36],
[0.44,0.60,0.17,0.44,0.58,0.17,0.44,0.37,0.17,0.53,0.37,0.39],
[0.50,0.06,0.37,0.40,0.54,0.17,0.17,0.50,0.48,0.31,0.13,0.04],
[0.45,0.07,0.35,0.18,0.26,0.04,0.54,0.09,0.04,0.11,0.53,0.02],
[0.28,0.38,0.40,0.45,0.31,0.17,0.24,0.21,0.22,0.01,0.02,0.17],
[0.18,0.19,0.07,0.05,0.50,0.20,0.09,0.35,0.27,0.44,0.54,0.52],
[0.48,0.48,0.02,0.52,0.59,0.55,0.55,0.26,0.32,0.35,0.11,0.03],
[0.51,0.35,0.25,0.14,0.36,0.26,0.31,0.54,0.45,0.37,0.60,0.35],
[0.57,0.09,0.10,0.24,0.53,0.04,0.16,0.41,0.52,0.17,0.34,0.50]]];

alpha = 
[0.44,0.49,0.46,0.55];

c = 
[[7,8,10,10,8,4,10,8,6,4,4,10],
[2,3,2,5,4,7,9,7,5,8,8,8],
[2,2,9,6,5,6,4,10,3,3,7,9],
[4,7,5,8,7,7,5,7,6,3,10,7],
[8,7,3,3,2,8,9,2,8,6,6,9],
[10,8,9,9,7,5,5,9,8,8,5,4],
[3,8,10,7,10,7,3,5,3,3,6,3],
[9,3,3,4,7,5,3,4,2,8,2,6],
[2,5,2,7,10,5,9,2,10,8,5,7],
[5,5,10,4,4,4,6,2,5,7,2,10],
[9,10,10,7,7,10,2,6,2,10,2,10],
[2,9,8,10,5,3,4,8,6,4,10,8]];
