
m = 14;

n = 14;

p = 3;

q = 3;

proba = 
[[[0.53,0.25,0.42,0.20,0.52,0.58,0.51,0.55,0.27,0.51,0.49,0.46,0.08,0.07],
[0.14,0.21,0.25,0.20,0.15,0.18,0.38,0.42,0.05,0.45,0.36,0.39,0.11,0.13],
[0.19,0.46,0.10,0.12,0.12,0.53,0.32,0.03,0.51,0.22,0.58,0.18,0.13,0.48],
[0.04,0.20,0.55,0.18,0.42,0.21,0.38,0.57,0.38,0.16,0.39,0.43,0.01,0.15],
[0.21,0.12,0.28,0.40,0.58,0.38,0.52,0.10,0.31,0.24,0.13,0.22,0.46,0.11],
[0.40,0.59,0.59,0.45,0.19,0.54,0.03,0.01,0.15,0.41,0.58,0.53,0.57,0.36],
[0.35,0.58,0.51,0.57,0.10,0.19,0.37,0.08,0.58,0.29,0.18,0.29,0.52,0.31],
[0.51,0.38,0.42,0.31,0.37,0.41,0.16,0.56,0.35,0.18,0.57,0.50,0.59,0.55],
[0.42,0.56,0.31,0.18,0.54,0.23,0.14,0.04,0.42,0.51,0.12,0.40,0.20,0.29],
[0.09,0.13,0.00,0.60,0.51,0.42,0.31,0.28,0.23,0.47,0.24,0.59,0.05,0.21],
[0.48,0.05,0.16,0.30,0.01,0.47,0.48,0.55,0.10,0.02,0.59,0.52,0.54,0.11],
[0.32,0.14,0.40,0.41,0.27,0.40,0.40,0.18,0.22,0.11,0.46,0.46,0.58,0.10],
[0.44,0.04,0.31,0.33,0.08,0.47,0.03,0.09,0.35,0.51,0.04,0.45,0.54,0.03],
[0.37,0.48,0.13,0.09,0.02,0.53,0.49,0.29,0.33,0.29,0.46,0.56,0.41,0.32]],
[[0.42,0.39,0.42,0.26,0.43,0.14,0.59,0.51,0.01,0.02,0.60,0.36,0.53,0.03],
[0.21,0.47,0.06,0.57,0.35,0.19,0.06,0.36,0.12,0.55,0.05,0.46,0.24,0.51],
[0.41,0.05,0.23,0.23,0.44,0.06,0.49,0.27,0.19,0.48,0.18,0.20,0.50,0.17],
[0.56,0.44,0.21,0.17,0.31,0.26,0.14,0.05,0.45,0.20,0.42,0.58,0.15,0.46],
[0.43,0.39,0.38,0.25,0.45,0.01,0.48,0.29,0.07,0.37,0.56,0.26,0.26,0.13],
[0.47,0.16,0.30,0.43,0.60,0.51,0.60,0.30,0.17,0.14,0.36,0.03,0.34,0.18],
[0.00,0.49,0.04,0.44,0.28,0.42,0.08,0.13,0.43,0.56,0.41,0.50,0.33,0.37],
[0.16,0.59,0.50,0.02,0.15,0.21,0.45,0.14,0.11,0.45,0.45,0.29,0.59,0.21],
[0.32,0.33,0.38,0.32,0.21,0.42,0.16,0.50,0.24,0.24,0.02,0.06,0.20,0.44],
[0.56,0.53,0.21,0.12,0.52,0.11,0.14,0.06,0.32,0.59,0.21,0.43,0.44,0.05],
[0.12,0.43,0.26,0.44,0.16,0.04,0.16,0.37,0.46,0.31,0.27,0.10,0.55,0.29],
[0.16,0.15,0.13,0.12,0.08,0.33,0.24,0.60,0.45,0.38,0.06,0.16,0.37,0.27],
[0.60,0.21,0.32,0.12,0.05,0.58,0.55,0.20,0.02,0.11,0.57,0.49,0.42,0.24],
[0.58,0.37,0.53,0.14,0.52,0.05,0.27,0.00,0.39,0.50,0.60,0.23,0.28,0.06]],
[[0.40,0.05,0.33,0.39,0.27,0.05,0.51,0.31,0.03,0.47,0.51,0.05,0.58,0.49],
[0.54,0.40,0.13,0.52,0.17,0.05,0.06,0.09,0.11,0.33,0.09,0.49,0.23,0.09],
[0.12,0.51,0.15,0.52,0.56,0.47,0.31,0.23,0.52,0.22,0.54,0.55,0.09,0.45],
[0.60,0.06,0.34,0.53,0.46,0.47,0.45,0.03,0.52,0.52,0.12,0.02,0.25,0.21],
[0.52,0.48,0.30,0.04,0.39,0.44,0.56,0.35,0.31,0.27,0.58,0.23,0.49,0.52],
[0.18,0.58,0.37,0.17,0.04,0.11,0.11,0.50,0.58,0.56,0.53,0.50,0.47,0.05],
