
m = 18;

n = 18;

p = 2;

q = 2;

proba = 
[[[0.53,0.31,0.33,0.19,0.60,0.25,0.43,0.58,0.20,0.18,0.58,0.33,0.40,0.17,0.25,0.58,0.35,0.55],
[0.53,0.30,0.53,0.09,0.08,0.04,0.47,0.04,0.02,0.09,0.42,0.34,0.08,0.35,0.05,0.41,0.54,0.05],
[0.06,0.37,0.03,0.26,0.56,0.01,0.59,0.36,0.18,0.24,0.33,0.52,0.19,0.26,0.22,0.12,0.36,0.30],
[0.16,0.22,0.34,0.18,0.31,0.16,0.52,0.39,0.51,0.57,0.20,0.46,0.02,0.26,0.23,0.05,0.52,0.19],
[0.06,0.51,0.54,0.24,0.16,0.27,0.16,0.35,0.54,0.38,0.47,0.29,0.09,0.03,0.52,0.43,0.21,0.23],
[0.59,0.14,0.02,0.50,0.11,0.22,0.36,0.13,0.48,0.59,0.18,0.40,0.17,0.25,0.31,0.12,0.48,0.46],
[0.39,0.04,0.21,0.33,0.43,0.08,0.02,0.51,0.11,0.54,0.34,0.32,0.17,0.33,0.46,0.19,0.24,0.57],
[0.41,0.60,0.10,0.28,0.59,0.29,0.08,0.16,0.53,0.39,0.28,0.42,0.25,0.07,0.46,0.46,0.40,0.29],
[0.54,0.42,0.20,0.04,0.36,0.54,0.37,0.53,0.28,0.23,0.12,0.51,0.20,0.53,0.51,0.30,0.21,0.50],
[0.59,0.29,0.06,0.52,0.07,0.34,0.34,0.33,0.41,0.20,0.19,0.21,0.48,0.12,0.03,0.09,0.17,0.39],
[0.03,0.54,0.32,0.31,0.16,0.44,0.22,0.36,0.37,0.13,0.05,0.58,0.03,0.04,0.26,0.09,0.56,0.34],
[0.43,0.30,0.06,0.24,0.50,0.25,0.45,0.38,0.37,0.47,0.47,0.54,0.26,0.49,0.48,0.58,0.20,0.04],
[0.42,0.42,0.39,0.19,0.55,0.45,0.17,0.58,0.49,0.43,0.07,0.45,0.17,0.50,0.15,0.23,0.14,0.05],
[0.48,0.59,0.43,0.25,0.46,0.29,0.19,0.13,0.19,0.07,0.11,0.39,0.11,0.53,0.21,0.50,0.12,0.16],
[0.35,0.29,0.14,0.24,0.12,0.21,0.09,0.29,0.12,0.24,0.51,0.26,0.29,0.39,0.25,0.12,0.04,0.12],
[0.41,0.24,0.24,0.60,0.31,0.35,0.39,0.41,0.28,0.59,0.32,0.41,0.15,0.07,0.10,0.29,0.31,0.22],
[0.51,0.40,0.50,0.02,0.04,0.42,0.29,0.33,0.21,0.54,0.44,0.25,0.05,0.25,0.49,0.29,0.25,0.20],
[0.05,0.04,0.01,0.33,0.03,0.33,0.14,0.18,0.40,0.24,0.48,0.10,0.46,0.38,0.50,0.36,0.41,0.54]],
[[0.18,0.09,0.26,0.39,0.03,0.10,0.05,0.08,0.36,0.54,0.38,0.01,0.13,0.42,0.04,0.15,0.15,0.07],
[0.48,0.29,0.26,0.27,0.53,0.13,0.37,0.39,0.52,0.27,0.15,0.32,0.21,0.33,0.42,0.47,0.12,0.45],
[0.58,0.17,0.53,0.33,0.10,0.31,0.34,0.24,0.13,0.38,0.39,0.29,0.46,0.26,0.58,0.11,0.54,0.52],
[0.25,0.31,0.31,0.17,0.59,0.46,0.49,0.20,0.19,0.31,0.07,0.31,0.16,0.05,0.48,0.09,0.38,0.58],
[0.39,0.12,0.22,0.53,0.50,0.01,0.21,0.36,0.27,0.20,0.47,0.21,0.11,0.12,0.52,0.42,0.28,0.50],
[0.28,0.17,0.10,0.46,0.48,0.17,0.17,0.04,0.22,0.05,0.12,0.00,0.03,0.52,0.12,0.26,0.45,0.03],
[0.26,0.06,0.38,0.53,0.26,0.26,0.14,0.37,0.38,0.06,0.19,0.06,0.57,0.46,0.24,0.07,0.32,0.12],
[0.24,0.50,0.16,0.46,0.55,0.28,0.46,0.58,0.20,0.58,0.24,0.04,0.01,0.50,0.10,0.39,0.44,0.36],
[0.05,0.58,0.13,0.42,0.04,0.31,0.48,0.01,0.17,0.12,0.07,0.50,0.24,0.31,0.39,0.39,0.17,0.34],
[0.07,0.02,0.33,0.27,0.00,0.57,0.31,0.01,0.47,0.42,0.40,0.31,0.17,0.44,0.29,0.30,0.27,0.33],
