
m = 16;

n = 16;

p = 3;

q = 3;

proba = 
[[[0.35,0.42,0.21,0.54,0.22,0.18,0.50,0.21,0.19,0.01,0.03,0.34,0.12,0.33,0.25,0.51],
[0.41,0.20,0.45,0.42,0.05,0.59,0.49,0.34,0.05,0.09,0.39,0.05,0.13,0.29,0.13,0.48],
[0.11,0.34,0.42,0.34,0.53,0.32,0.55,0.12,0.33,0.58,0.46,0.44,0.31,0.12,0.35,0.12],
[0.32,0.21,0.54,0.36,0.19,0.43,0.11,0.24,0.52,0.50,0.29,0.05,0.19,0.43,0.53,0.30],
[0.17,0.35,0.04,0.10,0.06,0.58,0.22,0.39,0.56,0.08,0.23,0.27,0.20,0.58,0.39,0.51],
[0.19,0.33,0.28,0.38,0.16,0.38,0.03,0.07,0.28,0.32,0.12,0.47,0.15,0.04,0.17,0.32],
[0.39,0.21,0.41,0.45,0.20,0.03,0.24,0.16,0.11,0.47,0.43,0.31,0.46,0.23,0.22,0.05],
[0.55,0.50,0.43,0.11,0.28,0.45,0.18,0.56,0.17,0.30,0.43,0.32,0.34,0.01,0.03,0.14],
[0.22,0.45,0.59,0.41,0.48,0.23,0.57,0.58,0.10,0.41,0.29,0.56,0.03,0.51,0.01,0.59],
[0.40,0.44,0.10,0.08,0.29,0.28,0.04,0.46,0.58,0.48,0.18,0.32,0.48,0.22,0.45,0.10],
[0.06,0.44,0.51,0.54,0.07,0.49,0.52,0.18,0.29,0.21,0.14,0.33,0.12,0.14,0.31,0.53],
[0.58,0.41,0.01,0.27,0.09,0.05,0.14,0.06,0.53,0.32,0.38,0.41,0.54,0.23,0.51,0.00],
[0.08,0.43,0.54,0.15,0.32,0.46,0.33,0.01,0.08,0.46,0.34,0.20,0.01,0.05,0.13,0.59],
[0.46,0.14,0.26,0.55,0.19,0.40,0.01,0.12,0.11,0.39,0.54,0.05,0.02,0.45,0.05,0.10],
[0.28,0.59,0.25,0.60,0.46,0.57,0.01,0.53,0.43,0.35,0.13,0.44,0.40,0.26,0.43,0.26],
[0.40,0.09,0.21,0.60,0.48,0.21,0.12,0.60,0.60,0.06,0.05,0.02,0.51,0.10,0.11,0.19]],
[[0.09,0.36,0.19,0.55,0.33,0.20,0.48,0.16,0.55,0.02,0.00,0.35,0.28,0.43,0.01,0.08],
[0.52,0.21,0.08,0.40,0.42,0.20,0.40,0.42,0.26,0.45,0.44,0.17,0.55,0.55,0.37,0.04],
[0.31,0.56,0.59,0.04,0.16,0.47,0.20,0.10,0.48,0.21,0.45,0.16,0.04,0.45,0.25,0.56],
[0.06,0.33,0.37,0.49,0.53,0.17,0.30,0.20,0.02,0.14,0.37,0.57,0.09,0.14,0.01,0.40],
[0.09,0.59,0.44,0.25,0.46,0.04,0.35,0.35,0.25,0.20,0.51,0.29,0.05,0.16,0.25,0.11],
[0.49,0.02,0.60,0.42,0.18,0.30,0.02,0.20,0.45,0.39,0.17,0.54,0.52,0.17,0.34,0.02],
[0.17,0.18,0.27,0.03,0.22,0.02,0.38,0.47,0.21,0.29,0.16,0.27,0.45,0.42,0.38,0.34],
[0.44,0.38,0.16,0.02,0.08,0.18,0.22,0.53,0.57,0.39,0.47,0.49,0.56,0.20,0.51,0.12],
