
m = 14;

n = 14;

p = 3;

q = 3;

proba = 
[[[0.16,0.07,0.26,0.36,0.19,0.36,0.57,0.10,0.46,0.14,0.49,0.28,0.60,0.51],
[0.13,0.27,0.53,0.55,0.23,0.13,0.37,0.40,0.53,0.44,0.06,0.28,0.18,0.28],
[0.30,0.11,0.35,0.47,0.18,0.01,0.23,0.36,0.37,0.20,0.47,0.23,0.34,0.35],
[0.52,0.33,0.26,0.04,0.00,0.19,0.60,0.23,0.32,0.37,0.03,0.25,0.21,0.09],
[0.53,0.39,0.37,0.23,0.49,0.12,0.10,0.07,0.13,0.33,0.43,0.51,0.52,0.30],
[0.14,0.26,0.05,0.06,0.59,0.32,0.10,0.59,0.51,0.10,0.23,0.23,0.47,0.26],
[0.48,0.08,0.36,0.41,0.46,0.13,0.05,0.35,0.25,0.14,0.42,0.38,0.47,0.25],
[0.29,0.39,0.55,0.43,0.05,0.01,0.49,0.05,0.32,0.59,0.04,0.23,0.09,0.27],
[0.46,0.55,0.53,0.34,0.03,0.29,0.15,0.49,0.41,0.20,0.24,0.06,0.34,0.06],
[0.44,0.22,0.32,0.13,0.01,0.27,0.56,0.06,0.28,0.44,0.11,0.01,0.43,0.15],
[0.24,0.52,0.42,0.10,0.47,0.35,0.44,0.50,0.04,0.60,0.39,0.45,0.20,0.04],
[0.51,0.54,0.10,0.36,0.15,0.42,0.49,0.16,0.09,0.44,0.23,0.37,0.29,0.34],
[0.38,0.12,0.49,0.01,0.04,0.31,0.11,0.51,0.06,0.55,0.42,0.10,0.55,0.21],
[0.55,0.14,0.25,0.46,0.08,0.35,0.22,0.24,0.16,0.11,0.40,0.25,0.55,0.03]],
[[0.03,0.24,0.37,0.40,0.36,0.26,0.42,0.40,0.56,0.53,0.31,0.03,0.48,0.13],
[0.12,0.43,0.34,0.08,0.58,0.59,0.54,0.06,0.33,0.16,0.30,0.50,0.27,0.10],
[0.15,0.22,0.13,0.18,0.46,0.50,0.58,0.22,0.15,0.40,0.02,0.12,0.33,0.34],
[0.14,0.21,0.47,0.27,0.04,0.21,0.34,0.02,0.20,0.28,0.08,0.53,0.44,0.37],
[0.42,0.11,0.47,0.57,0.33,0.00,0.15,0.18,0.50,0.13,0.40,0.05,0.53,0.42],
[0.17,0.26,0.16,0.31,0.47,0.03,0.57,0.51,0.23,0.31,0.53,0.43,0.59,0.01],
[0.36,0.44,0.38,0.18,0.54,0.25,0.16,0.27,0.26,0.31,0.45,0.15,0.44,0.26],
[0.20,0.36,0.08,0.37,0.02,0.24,0.07,0.49,0.27,0.04,0.40,0.50,0.36,0.33],
[0.33,0.35,0.33,0.09,0.19,0.12,0.27,0.13,0.37,0.42,0.40,0.02,0.13,0.25],
[0.18,0.57,0.51,0.38,0.33,0.59,0.14,0.35,0.23,0.22,0.24,0.49,0.26,0.04],
[0.39,0.02,0.36,0.12,0.37,0.10,0.21,0.56,0.21,0.48,0.09,0.58,0.30,0.49],
[0.01,0.43,0.14,0.19,0.40,0.04,0.56,0.13,0.03,0.11,0.48,0.26,0.32,0.12],
[0.15,0.58,0.15,0.54,0.60,0.52,0.07,0.37,0.02,0.28,0.33,0.23,0.16,0.41],
[0.22,0.46,0.30,0.23,0.30,0.44,0.41,0.10,0.48,0.38,0.23,0.51,0.48,0.10]],
[[0.17,0.21,0.22,0.32,0.19,0.38,0.27,0.19,0.30,0.33,0.56,0.31,0.01,0.28],
[0.55,0.17,0.10,0.16,0.04,0.39,0.39,0.33,0.23,0.20,0.43,0.11,0.58,0.06],
[0.02,0.46,0.16,0.20,0.06,0.38,0.52,0.25,0.16,0.19,0.44,0.45,0.52,0.40],
[0.17,0.53,0.08,0.11,0.11,0.17,0.28,0.14,0.57,0.07,0.48,0.20,0.27,0.31],
[0.31,0.25,0.36,0.34,0.11,0.52,0.53,0.17,0.30,0.45,0.42,0.46,0.04,0.26],
[0.31,0.56,0.06,0.48,0.49,0.14,0.59,0.60,0.31,0.27,0.14,0.28,0.33,0.02],
[0.48,0.00,0.32,0.19,0.25,0.08,0.53,0.35,0.00,0.46,0.53,0.31,0.31,0.35],
[0.16,0.35,0.01,0.48,0.30,0.07,0.35,0.20,0.21,0.34,0.20,0.52,0.01,0.34],
[0.20,0.35,0.35,0.08,0.35,0.08,0.27,0.00,0.16,0.20,0.36,0.16,0.05,0.28],
[0.47,0.36,0.03,0.03,0.11,0.04,0.51,0.41,0.11,0.26,0.01,0.32,0.01,0.21],
[0.24,0.02,0.55,0.44,0.37,0.30,0.51,0.12,0.38,0.18,0.12,0.54,0.38,0.48],
[0.10,0.43,0.16,0.57,0.20,0.19,0.00,0.31,0.22,0.51,0.12,0.33,0.18,0.13],
[0.05,0.18,0.34,0.29,0.20,0.29,0.12,0.57,0.59,0.04,0.09,0.37,0.22,0.21],
[0.30,0.00,0.09,0.40,0.43,0.25,0.37,0.03,0.43,0.38,0.34,0.06,0.29,0.46]],
[[0.39,0.47,0.59,0.44,0.05,0.34,0.12,0.26,0.02,0.25,0.23,0.01,0.28,0.32],
[0.38,0.50,0.54,0.08,0.50,0.03,0.48,0.33,0.27,0.26,0.37,0.10,0.03,0.10],
[0.16,0.32,0.57,0.55,0.19,0.56,0.39,0.24,0.29,0.51,0.50,0.32,0.16,0.13],
[0.33,0.44,0.45,0.11,0.34,0.39,0.19,0.24,0.41,0.07,0.57,0.08,0.32,0.34],
[0.18,0.35,0.44,0.34,0.08,0.41,0.29,0.27,0.37,0.08,0.51,0.06,0.59,0.41],
[0.38,0.15,0.54,0.11,0.58,0.39,0.22,0.32,0.17,0.40,0.56,0.58,0.47,0.53],
[0.07,0.19,0.27,0.25,0.54,0.11,0.59,0.02,0.52,0.29,0.29,0.28,0.36,0.20],
[0.34,0.35,0.01,0.12,0.50,0.54,0.23,0.49,0.33,0.45,0.21,0.50,0.25,0.17],
[0.49,0.12,0.10,0.55,0.31,0.37,0.21,0.25,0.47,0.20,0.28,0.39,0.49,0.56],
[0.07,0.25,0.16,0.42,0.01,0.17,0.54,0.51,0.11,0.18,0.39,0.44,0.03,0.00],
[0.35,0.28,0.17,0.23,0.40,0.27,0.19,0.11,0.03,0.40,0.36,0.51,0.60,0.04],
[0.30,0.48,0.00,0.37,0.13,0.17,0.19,0.14,0.34,0.14,0.05,0.45,0.32,0.44],
[0.30,0.34,0.44,0.04,0.02,0.02,0.28,0.42,0.28,0.47,0.53,0.32,0.26,0.29],
[0.22,0.26,0.33,0.52,0.14,0.33,0.30,0.28,0.49,0.49,0.42,0.23,0.03,0.46]],
[[0.08,0.35,0.31,0.38,0.09,0.15,0.42,0.12,0.17,0.10,0.54,0.45,0.57,0.47],
[0.17,0.23,0.16,0.39,0.49,0.49,0.32,0.03,0.22,0.01,0.31,0.11,0.51,0.13],
[0.34,0.54,0.59,0.43,0.28,0.30,0.20,0.37,0.45,0.03,0.49,0.02,0.12,0.43],
