
m = 16;

n = 16;

p = 3;

q = 3;

proba = 
[[[0.10,0.01,0.43,0.31,0.46,0.39,0.27,0.25,0.04,0.23,0.20,0.48,0.50,0.22,0.59,0.58],
[0.60,0.01,0.06,0.29,0.50,0.08,0.46,0.23,0.59,0.13,0.53,0.50,0.47,0.00,0.25,0.57],
[0.02,0.08,0.28,0.47,0.47,0.55,0.12,0.51,0.18,0.31,0.39,0.08,0.53,0.37,0.06,0.53],
[0.38,0.11,0.22,0.28,0.19,0.08,0.51,0.19,0.21,0.44,0.08,0.08,0.44,0.33,0.05,0.45],
[0.41,0.33,0.33,0.27,0.29,0.44,0.18,0.47,0.16,0.57,0.55,0.09,0.35,0.00,0.02,0.13],
[0.12,0.24,0.41,0.31,0.32,0.32,0.50,0.53,0.16,0.58,0.01,0.60,0.31,0.06,0.45,0.12],
[0.39,0.18,0.40,0.08,0.02,0.58,0.55,0.17,0.55,0.49,0.27,0.30,0.50,0.29,0.43,0.02],
[0.52,0.24,0.33,0.24,0.56,0.23,0.17,0.12,0.21,0.18,0.11,0.52,0.24,0.56,0.05,0.03],
[0.14,0.44,0.11,0.15,0.43,0.06,0.33,0.38,0.55,0.59,0.07,0.44,0.28,0.50,0.46,0.20],
[0.14,0.19,0.45,0.09,0.41,0.02,0.21,0.02,0.19,0.32,0.55,0.43,0.28,0.59,0.46,0.42],
[0.44,0.57,0.57,0.27,0.03,0.30,0.04,0.57,0.29,0.12,0.42,0.57,0.02,0.27,0.17,0.15],
[0.46,0.02,0.25,0.27,0.04,0.45,0.30,0.23,0.17,0.24,0.06,0.46,0.24,0.52,0.27,0.08],
[0.49,0.25,0.34,0.52,0.54,0.39,0.49,0.24,0.50,0.31,0.21,0.52,0.58,0.38,0.07,0.44],
[0.41,0.32,0.11,0.44,0.17,0.41,0.08,0.35,0.05,0.14,0.20,0.29,0.06,0.48,0.37,0.56],
[0.12,0.11,0.48,0.07,0.50,0.37,0.31,0.40,0.08,0.52,0.32,0.06,0.30,0.40,0.50,0.11],
[0.11,0.01,0.55,0.29,0.42,0.03,0.04,0.48,0.17,0.24,0.17,0.23,0.12,0.54,0.19,0.24]],
[[0.05,0.07,0.31,0.55,0.44,0.01,0.36,0.52,0.53,0.08,0.58,0.23,0.47,0.48,0.34,0.59],
[0.49,0.29,0.27,0.32,0.31,0.31,0.19,0.48,0.55,0.36,0.11,0.07,0.30,0.30,0.31,0.35],
[0.37,0.02,0.30,0.21,0.03,0.06,0.13,0.56,0.14,0.11,0.19,0.01,0.59,0.53,0.60,0.49],
[0.22,0.27,0.20,0.53,0.58,0.39,0.41,0.53,0.15,0.52,0.00,0.45,0.22,0.31,0.20,0.58],
[0.33,0.50,0.19,0.36,0.56,0.32,0.32,0.10,0.43,0.51,0.11,0.43,0.44,0.10,0.31,0.06],
[0.38,0.51,0.59,0.36,0.31,0.39,0.29,0.46,0.31,0.29,0.31,0.53,0.60,0.51,0.51,0.32],
[0.41,0.11,0.08,0.37,0.43,0.40,0.47,0.26,0.31,0.57,0.09,0.15,0.08,0.40,0.21,0.45],
[0.31,0.19,0.21,0.02,0.59,0.50,0.48,0.30,0.19,0.18,0.23,0.19,0.09,0.14,0.51,0.50],
[0.25,0.59,0.27,0.07,0.39,0.14,0.34,0.10,0.11,0.43,0.25,0.19,0.23,0.46,0.04,0.54],
[0.05,0.25,0.56,0.04,0.15,0.44,0.34,0.34,0.02,0.57,0.52,0.11,0.11,0.43,0.01,0.35],
