
m = 14;

n = 14;

p = 3;

q = 3;

proba = 
[[[0.03,0.38,0.48,0.54,0.43,0.14,0.32,0.55,0.05,0.28,0.24,0.55,0.38,0.15],
[0.60,0.15,0.46,0.39,0.53,0.09,0.27,0.13,0.19,0.36,0.33,0.56,0.16,0.03],
[0.05,0.19,0.29,0.08,0.57,0.17,0.02,0.39,0.31,0.34,0.34,0.36,0.03,0.59],
[0.31,0.40,0.13,0.31,0.55,0.59,0.10,0.48,0.08,0.36,0.02,0.28,0.12,0.34],
[0.23,0.28,0.38,0.29,0.47,0.07,0.36,0.43,0.24,0.38,0.22,0.54,0.13,0.57],
[0.30,0.15,0.55,0.01,0.56,0.09,0.32,0.51,0.08,0.41,0.40,0.16,0.17,0.41],
[0.43,0.29,0.16,0.07,0.57,0.53,0.35,0.44,0.00,0.12,0.27,0.24,0.50,0.50],
[0.18,0.03,0.46,0.48,0.19,0.42,0.49,0.14,0.50,0.20,0.06,0.58,0.01,0.45],
[0.13,0.19,0.26,0.57,0.48,0.42,0.04,0.45,0.35,0.39,0.28,0.35,0.51,0.56],
[0.59,0.41,0.45,0.17,0.44,0.31,0.05,0.03,0.13,0.54,0.17,0.03,0.14,0.23],
[0.01,0.16,0.08,0.15,0.35,0.35,0.11,0.22,0.17,0.15,0.07,0.52,0.54,0.35],
[0.27,0.45,0.31,0.26,0.26,0.16,0.43,0.11,0.47,0.48,0.13,0.01,0.43,0.31],
[0.04,0.57,0.54,0.05,0.13,0.02,0.20,0.48,0.37,0.31,0.10,0.53,0.46,0.17],
[0.45,0.40,0.52,0.12,0.25,0.23,0.39,0.51,0.39,0.22,0.02,0.26,0.11,0.15]],
[[0.27,0.53,0.46,0.31,0.50,0.40,0.36,0.03,0.42,0.56,0.51,0.19,0.27,0.00],
[0.13,0.13,0.17,0.58,0.53,0.09,0.10,0.18,0.31,0.49,0.09,0.10,0.11,0.11],
[0.36,0.22,0.26,0.03,0.15,0.12,0.34,0.05,0.52,0.10,0.08,0.34,0.05,0.59],
[0.53,0.32,0.59,0.06,0.45,0.16,0.04,0.38,0.24,0.15,0.55,0.55,0.04,0.04],
