
m = 16;

n = 16;

p = 2;

q = 2;

proba = 
[[[0.11,0.20,0.55,0.10,0.46,0.49,0.18,0.19,0.51,0.40,0.00,0.33,0.43,0.36,0.01,0.03],
[0.32,0.30,0.43,0.48,0.27,0.33,0.28,0.12,0.59,0.50,0.16,0.43,0.38,0.57,0.32,0.49],
[0.17,0.28,0.60,0.03,0.16,0.17,0.22,0.07,0.58,0.22,0.40,0.40,0.58,0.42,0.43,0.30],
[0.11,0.26,0.18,0.38,0.59,0.46,0.50,0.58,0.36,0.06,0.41,0.14,0.03,0.13,0.03,0.20],
[0.41,0.03,0.23,0.57,0.20,0.44,0.04,0.17,0.06,0.44,0.58,0.04,0.26,0.41,0.34,0.37],
[0.07,0.52,0.16,0.06,0.38,0.06,0.05,0.14,0.12,0.46,0.28,0.15,0.59,0.31,0.34,0.40],
[0.33,0.57,0.37,0.53,0.41,0.40,0.10,0.47,0.25,0.08,0.52,0.50,0.49,0.26,0.28,0.56],
[0.18,0.44,0.03,0.55,0.50,0.07,0.09,0.02,0.53,0.37,0.16,0.52,0.07,0.51,0.32,0.40],
[0.47,0.08,0.33,0.29,0.49,0.44,0.16,0.13,0.52,0.08,0.04,0.41,0.33,0.31,0.37,0.51],
[0.15,0.39,0.46,0.05,0.47,0.56,0.07,0.40,0.32,0.23,0.31,0.39,0.13,0.03,0.20,0.01],
[0.11,0.53,0.29,0.60,0.37,0.45,0.13,0.29,0.53,0.16,0.09,0.26,0.48,0.46,0.17,0.03],
[0.26,0.04,0.08,0.12,0.59,0.14,0.52,0.32,0.37,0.23,0.11,0.51,0.26,0.31,0.51,0.37],
[0.24,0.21,0.37,0.01,0.06,0.49,0.29,0.59,0.06,0.39,0.25,0.53,0.25,0.42,0.56,0.51],
[0.46,0.04,0.03,0.45,0.18,0.55,0.17,0.55,0.18,0.28,0.46,0.44,0.58,0.37,0.22,0.22],
[0.58,0.58,0.23,0.04,0.48,0.53,0.03,0.53,0.32,0.27,0.47,0.57,0.10,0.43,0.47,0.55],
[0.47,0.50,0.41,0.05,0.45,0.57,0.60,0.04,0.25,0.46,0.48,0.23,0.23,0.09,0.46,0.21]],
[[0.08,0.09,0.25,0.56,0.02,0.27,0.49,0.33,0.55,0.36,0.30,0.04,0.18,0.17,0.60,0.05],
[0.08,0.40,0.10,0.53,0.37,0.10,0.57,0.02,0.55,0.45,0.25,0.18,0.54,0.11,0.39,0.02],
[0.20,0.04,0.58,0.22,0.31,0.47,0.56,0.25,0.23,0.26,0.30,0.41,0.43,0.29,0.46,0.51],
[0.09,0.56,0.44,0.47,0.06,0.41,0.49,0.01,0.25,0.14,0.19,0.19,0.25,0.58,0.21,0.46],
[0.02,0.19,0.08,0.33,0.06,0.03,0.58,0.28,0.29,0.28,0.09,0.12,0.57,0.55,0.03,0.06],
[0.51,0.47,0.53,0.57,0.28,0.42,0.58,0.54,0.56,0.18,0.13,0.21,0.16,0.34,0.07,0.18],
[0.53,0.15,0.51,0.59,0.18,0.49,0.27,0.47,0.16,0.37,0.59,0.13,0.32,0.03,0.19,0.24],
[0.50,0.12,0.21,0.19,0.53,0.19,0.12,0.49,0.36,0.25,0.10,0.52,0.59,0.17,0.10,0.53],
[0.32,0.01,0.51,0.50,0.50,0.19,0.37,0.06,0.55,0.37,0.19,0.27,0.39,0.38,0.51,0.30],
[0.49,0.12,0.48,0.43,0.30,0.00,0.32,0.07,0.25,0.42,0.59,0.25,0.59,0.10,0.17,0.31],
[0.11,0.09,0.22,0.01,0.27,0.59,0.07,0.23,0.35,0.25,0.50,0.15,0.03,0.41,0.44,0.52],
[0.53,0.33,0.35,0.23,0.33,0.07,0.30,0.58,0.49,0.29,0.23,0.48,0.39,0.40,0.20,0.50],
