
m = 16;

n = 16;

p = 2;

q = 2;

proba = 
[[[0.44,0.26,0.32,0.01,0.33,0.23,0.31,0.40,0.27,0.34,0.21,0.23,0.34,0.21,0.21,0.35],
[0.46,0.21,0.34,0.36,0.42,0.11,0.10,0.43,0.22,0.29,0.30,0.55,0.29,0.56,0.35,0.13],
[0.22,0.08,0.14,0.55,0.31,0.45,0.35,0.58,0.20,0.56,0.21,0.54,0.16,0.42,0.29,0.02],
[0.03,0.03,0.38,0.45,0.14,0.48,0.28,0.35,0.17,0.57,0.31,0.46,0.53,0.06,0.59,0.15],
[0.14,0.13,0.10,0.45,0.58,0.45,0.43,0.18,0.40,0.03,0.12,0.57,0.46,0.41,0.59,0.49],
[0.44,0.37,0.34,0.58,0.25,0.02,0.33,0.42,0.59,0.04,0.28,0.53,0.11,0.26,0.07,0.25],
[0.39,0.17,0.09,0.37,0.02,0.52,0.55,0.42,0.55,0.07,0.39,0.41,0.49,0.38,0.30,0.33],
[0.15,0.05,0.31,0.40,0.07,0.04,0.22,0.06,0.08,0.50,0.59,0.19,0.16,0.06,0.43,0.55],
[0.23,0.53,0.33,0.25,0.44,0.28,0.07,0.40,0.35,0.46,0.21,0.24,0.24,0.51,0.56,0.39],
[0.55,0.27,0.19,0.02,0.31,0.42,0.08,0.40,0.32,0.07,0.59,0.48,0.13,0.42,0.43,0.36],
[0.35,0.16,0.00,0.19,0.44,0.07,0.59,0.19,0.53,0.19,0.42,0.17,0.10,0.38,0.56,0.06],
[0.05,0.15,0.08,0.37,0.57,0.16,0.16,0.29,0.23,0.15,0.17,0.35,0.57,0.60,0.11,0.32],
[0.16,0.11,0.51,0.59,0.19,0.50,0.18,0.12,0.09,0.60,0.28,0.19,0.38,0.24,0.25,0.44],
[0.39,0.32,0.20,0.36,0.48,0.36,0.04,0.11,0.51,0.21,0.46,0.48,0.21,0.57,0.20,0.36],
[0.08,0.11,0.36,0.26,0.00,0.53,0.38,0.09,0.53,0.07,0.28,0.31,0.31,0.52,0.15,0.09],
[0.25,0.35,0.45,0.13,0.12,0.49,0.24,0.03,0.10,0.09,0.51,0.31,0.06,0.11,0.07,0.14]],
[[0.21,0.43,0.40,0.21,0.37,0.19,0.30,0.30,0.25,0.58,0.01,0.56,0.50,0.16,0.05,0.15],
[0.52,0.50,0.28,0.03,0.40,0.51,0.06,0.50,0.01,0.57,0.21,0.07,0.07,0.28,0.21,0.29],
[0.11,0.01,0.50,0.48,0.20,0.20,0.18,0.45,0.18,0.19,0.41,0.08,0.35,0.46,0.23,0.27],
[0.36,0.51,0.30,0.16,0.42,0.36,0.06,0.43,0.33,0.27,0.50,0.40,0.55,0.11,0.09,0.06],
[0.12,0.59,0.54,0.32,0.19,0.12,0.17,0.37,0.31,0.58,0.45,0.06,0.44,0.08,0.33,0.20],
[0.59,0.03,0.36,0.42,0.40,0.42,0.25,0.12,0.08,0.15,0.53,0.03,0.26,0.02,0.09,0.38],
[0.01,0.04,0.10,0.19,0.16,0.27,0.56,0.46,0.25,0.41,0.53,0.09,0.49,0.26,0.29,0.49],
[0.29,0.05,0.30,0.09,0.46,0.55,0.21,0.54,0.11,0.14,0.58,0.36,0.16,0.07,0.15,0.17],
[0.11,0.25,0.36,0.26,0.52,0.32,0.13,0.17,0.13,0.05,0.26,0.03,0.31,0.55,0.51,0.01],
[0.59,0.21,0.09,0.45,0.17,0.31,0.40,0.27,0.45,0.38,0.04,0.01,0.45,0.18,0.18,0.55],
[0.43,0.54,0.21,0.35,0.26,0.34,0.52,0.40,0.39,0.18,0.42,0.11,0.12,0.34,0.11,0.11],
[0.55,0.21,0.57,0.12,0.51,0.37,0.39,0.36,0.14,0.43,0.38,0.59,0.02,0.55,0.54,0.45],
[0.50,0.15,0.20,0.16,0.49,0.12,0.56,0.28,0.29,0.38,0.39,0.42,0.12,0.50,0.53,0.07],
[0.11,0.50,0.19,0.02,0.27,0.58,0.39,0.41,0.41,0.16,0.40,0.42,0.12,0.33,0.27,0.01],
[0.49,0.47,0.17,0.38,0.58,0.13,0.06,0.28,0.51,0.45,0.09,0.03,0.35,0.02,0.09,0.45],
[0.52,0.28,0.47,0.18,0.25,0.26,0.59,0.06,0.42,0.39,0.49,0.54,0.12,0.16,0.55,0.01]],
[[0.02,0.12,0.39,0.01,0.25,0.45,0.28,0.15,0.29,0.37,0.18,0.04,0.39,0.27,0.49,0.31],
[0.55,0.36,0.50,0.21,0.02,0.49,0.27,0.44,0.28,0.16,0.38,0.40,0.31,0.33,0.41,0.33],
[0.44,0.20,0.34,0.09,0.04,0.02,0.25,0.34,0.40,0.43,0.37,0.19,0.10,0.27,0.50,0.05],
[0.03,0.40,0.25,0.05,0.29,0.52,0.49,0.57,0.08,0.27,0.38,0.39,0.60,0.19,0.12,0.44],
[0.39,0.46,0.53,0.43,0.49,0.18,0.17,0.28,0.00,0.54,0.47,0.10,0.21,0.38,0.15,0.24],
[0.18,0.41,0.29,0.47,0.33,0.18,0.45,0.41,0.46,0.22,0.20,0.45,0.41,0.32,0.30,0.20],
[0.18,0.23,0.03,0.07,0.41,0.20,0.35,0.41,0.14,0.23,0.51,0.35,0.00,0.07,0.59,0.18],
[0.47,0.28,0.06,0.20,0.46,0.51,0.01,0.32,0.13,0.20,0.17,0.54,0.52,0.47,0.15,0.11],
[0.10,0.18,0.18,0.51,0.38,0.53,0.32,0.52,0.16,0.23,0.28,0.16,0.30,0.27,0.34,0.17],
[0.54,0.40,0.37,0.41,0.31,0.37,0.12,0.44,0.58,0.30,0.38,0.50,0.16,0.53,0.00,0.26],
[0.11,0.18,0.17,0.49,0.11,0.49,0.41,0.26,0.12,0.08,0.42,0.42,0.35,0.17,0.59,0.29],
[0.57,0.36,0.10,0.27,0.14,0.22,0.11,0.11,0.52,0.49,0.01,0.08,0.42,0.01,0.35,0.53],
[0.19,0.52,0.41,0.30,0.41,0.22,0.56,0.53,0.30,0.38,0.35,0.05,0.55,0.34,0.34,0.52],
[0.10,0.45,0.19,0.24,0.07,0.30,0.35,0.59,0.19,0.36,0.07,0.01,0.37,0.42,0.54,0.56],
[0.34,0.35,0.25,0.14,0.57,0.22,0.07,0.27,0.60,0.42,0.32,0.55,0.17,0.06,0.47,0.27],
[0.51,0.06,0.51,0.58,0.36,0.26,0.57,0.55,0.02,0.04,0.56,0.39,0.46,0.50,0.35,0.19]],
[[0.25,0.00,0.34,0.21,0.22,0.41,0.48,0.22,0.23,0.20,0.17,0.40,0.26,0.04,0.07,0.17],
[0.09,0.58,0.15,0.45,0.24,0.12,0.40,0.26,0.15,0.36,0.06,0.01,0.26,0.41,0.21,0.50],
[0.41,0.54,0.11,0.03,0.35,0.59,0.25,0.58,0.19,0.42,0.38,0.45,0.45,0.45,0.02,0.55],
[0.43,0.17,0.40,0.07,0.29,0.20,0.33,0.44,0.56,0.39,0.45,0.22,0.19,0.06,0.12,0.00],
[0.01,0.24,0.03,0.36,0.23,0.28,0.34,0.42,0.10,0.12,0.27,0.56,0.57,0.30,0.50,0.40],
[0.47,0.30,0.46,0.15,0.50,0.20,0.59,0.46,0.58,0.45,0.07,0.17,0.51,0.20,0.18,0.51],
[0.43,0.21,0.27,0.06,0.49,0.01,0.49,0.59,0.14,0.16,0.55,0.11,0.45,0.45,0.50,0.32],
[0.15,0.37,0.47,0.05,0.56,0.46,0.51,0.54,0.31,0.58,0.12,0.22,0.18,0.30,0.13,0.01],
[0.51,0.41,0.08,0.40,0.42,0.56,0.40,0.56,0.12,0.35,0.06,0.57,0.20,0.57,0.29,0.35],
[0.33,0.16,0.41,0.30,0.03,0.31,0.24,0.34,0.30,0.36,0.56,0.48,0.06,0.09,0.49,0.57],
[0.50,0.57,0.37,0.32,0.53,0.16,0.27,0.05,0.51,0.34,0.02,0.11,0.30,0.32,0.46,0.04],
[0.48,0.27,0.34,0.51,0.58,0.58,0.25,0.28,0.34,0.21,0.15,0.40,0.30,0.04,0.36,0.19],
[0.01,0.13,0.51,0.54,0.29,0.18,0.59,0.20,0.52,0.01,0.31,0.22,0.33,0.17,0.26,0.21],
[0.44,0.60,0.13,0.42,0.57,0.38,0.10,0.31,0.58,0.25,0.11,0.28,0.29,0.47,0.47,0.30],
[0.59,0.38,0.24,0.29,0.56,0.22,0.49,0.47,0.23,0.19,0.10,0.56,0.37,0.36,0.17,0.21],
[0.35,0.30,0.03,0.33,0.07,0.13,0.04,0.06,0.38,0.15,0.33,0.07,0.01,0.20,0.37,0.01]]];

alpha = 
[0.59,0.40,0.50,0.58];

c = 
[[4,8,4,5,9,5,3,3,10,3,9,4,8,4,8,2],
[5,2,8,7,5,6,3,3,2,2,10,10,10,8,8,3],
[5,8,5,2,2,4,3,8,3,8,2,9,2,8,8,3],
[7,5,6,8,7,7,7,7,7,5,4,4,2,10,5,3],
[7,6,3,6,8,2,10,9,9,10,8,7,6,3,8,9],
[6,3,6,9,6,9,6,9,3,6,2,10,4,3,3,9],
[8,2,2,5,3,9,2,10,8,8,4,10,7,10,8,9],
[9,10,7,2,9,9,9,8,5,7,8,7,8,7,3,5],
[7,2,7,6,9,7,3,4,2,5,4,7,2,8,5,9],
[8,10,7,4,9,5,8,10,10,5,6,6,10,5,7,5],
[5,3,9,3,6,2,6,4,5,6,9,6,3,10,2,7],
[8,8,7,4,2,5,3,9,8,5,2,6,8,7,9,3],
[7,7,4,2,7,6,5,2,10,10,4,10,10,4,6,5],
[10,3,7,9,4,8,5,10,2,5,3,6,10,10,7,6],
[5,8,5,10,3,6,8,10,3,10,9,9,2,2,3,10],
[10,8,6,3,3,9,10,10,3,9,6,10,9,2,3,3]];
