
m = 10;

n = 10;

p = 2;

q = 2;

proba = 
[[[0.42,0.27,0.14,0.39,0.13,0.21,0.31,0.26,0.21,0.03],
[0.06,0.49,0.53,0.59,0.31,0.17,0.11,0.22,0.26,0.51],
[0.41,0.47,0.23,0.08,0.26,0.06,0.36,0.58,0.07,0.52],
[0.10,0.48,0.19,0.24,0.27,0.32,0.45,0.58,0.58,0.05],
[0.01,0.03,0.54,0.54,0.02,0.25,0.11,0.13,0.47,0.37],
[0.04,0.28,0.25,0.28,0.36,0.50,0.34,0.12,0.48,0.40],
[0.04,0.58,0.29,0.23,0.21,0.56,0.55,0.06,0.54,0.53],
[0.12,0.55,0.56,0.05,0.49,0.58,0.31,0.00,0.11,0.17],
[0.38,0.16,0.45,0.02,0.43,0.21,0.52,0.17,0.33,0.41],
[0.57,0.37,0.38,0.26,0.01,0.60,0.22,0.56,0.06,0.16]],
[[0.48,0.17,0.11,0.44,0.23,0.00,0.42,0.53,0.01,0.53],
[0.11,0.38,0.09,0.56,0.41,0.52,0.17,0.33,0.09,0.50],
[0.13,0.07,0.27,0.52,0.33,0.28,0.51,0.55,0.23,0.57],
[0.10,0.11,0.15,0.22,0.55,0.38,0.22,0.37,0.31,0.23],
[0.30,0.42,0.01,0.39,0.37,0.42,0.31,0.54,0.14,0.41],
[0.43,0.28,0.47,0.11,0.20,0.20,0.38,0.11,0.15,0.01],
[0.08,0.25,0.13,0.23,0.47,0.08,0.01,0.09,0.45,0.32],
[0.31,0.15,0.13,0.33,0.54,0.51,0.14,0.25,0.44,0.29],
[0.06,0.28,0.56,0.53,0.38,0.16,0.13,0.17,0.27,0.27],
[0.18,0.35,0.53,0.31,0.58,0.39,0.39,0.59,0.48,0.23]],
[[0.31,0.19,0.38,0.44,0.52,0.32,0.35,0.06,0.57,0.19],
[0.35,0.03,0.47,0.31,0.55,0.26,0.47,0.08,0.42,0.14],
[0.36,0.00,0.49,0.28,0.31,0.47,0.08,0.10,0.47,0.56],
[0.33,0.17,0.15,0.12,0.02,0.07,0.44,0.37,0.13,0.41],
[0.56,0.47,0.43,0.44,0.18,0.39,0.09,0.05,0.47,0.52],
[0.19,0.23,0.52,0.09,0.51,0.23,0.56,0.59,0.33,0.43],
[0.54,0.07,0.00,0.09,0.18,0.02,0.16,0.02,0.39,0.29],
[0.43,0.35,0.16,0.26,0.19,0.34,0.05,0.28,0.40,0.52],
[0.20,0.59,0.15,0.12,0.08,0.06,0.35,0.04,0.05,0.09],
[0.46,0.59,0.15,0.46,0.09,0.34,0.48,0.25,0.36,0.27]],
[[0.53,0.19,0.02,0.09,0.45,0.21,0.44,0.50,0.49,0.24],
[0.42,0.09,0.23,0.56,0.20,0.30,0.02,0.56,0.34,0.07],
[0.04,0.20,0.07,0.19,0.06,0.15,0.53,0.54,0.40,0.29],
[0.21,0.34,0.48,0.23,0.43,0.33,0.44,0.27,0.22,0.33],
[0.50,0.04,0.42,0.13,0.00,0.03,0.44,0.03,0.58,0.18],
[0.10,0.02,0.38,0.17,0.22,0.44,0.32,0.15,0.39,0.12],
[0.44,0.00,0.46,0.32,0.24,0.29,0.05,0.08,0.56,0.28],
[0.42,0.46,0.32,0.24,0.59,0.32,0.26,0.43,0.35,0.25],
[0.01,0.45,0.27,0.39,0.02,0.48,0.23,0.34,0.03,0.02],
[0.46,0.48,0.02,0.32,0.20,0.26,0.01,0.25,0.34,0.57]]];

alpha = 
[0.57,0.45,0.54,0.48];

c = 
[[7,8,3,4,3,2,4,7,9,10],
[6,10,2,3,10,2,8,10,8,8],
[10,4,8,2,10,4,7,9,10,5],
[2,4,10,10,6,2,9,7,5,7],
[6,9,6,4,10,4,2,5,10,6],
[10,9,7,5,9,6,7,5,5,4],
[7,3,6,4,2,8,2,9,4,5],
[3,7,3,8,7,9,8,8,10,7],
[3,9,6,8,3,2,2,6,6,5],
[8,9,6,10,2,4,8,2,10,10]];
