
m = 10;

n = 10;

p = 2;

q = 2;

proba = 
[[[0.14,0.34,0.12,0.53,0.40,0.07,0.07,0.51,0.32,0.22],
[0.06,0.03,0.33,0.36,0.44,0.38,0.47,0.09,0.41,0.05],
[0.59,0.34,0.08,0.02,0.27,0.43,0.49,0.31,0.30,0.34],
[0.49,0.45,0.08,0.01,0.38,0.48,0.08,0.45,0.39,0.40],
[0.07,0.45,0.43,0.40,0.20,0.27,0.18,0.07,0.36,0.59],
[0.12,0.35,0.33,0.20,0.36,0.00,0.03,0.25,0.31,0.33],
[0.59,0.20,0.18,0.07,0.22,0.55,0.55,0.30,0.40,0.34],
[0.10,0.47,0.19,0.53,0.27,0.39,0.20,0.45,0.46,0.55],
[0.44,0.58,0.30,0.17,0.18,0.06,0.17,0.21,0.32,0.49],
[0.54,0.31,0.09,0.12,0.38,0.31,0.08,0.33,0.01,0.48]],
[[0.08,0.11,0.35,0.27,0.04,0.02,0.06,0.23,0.46,0.52],
[0.18,0.30,0.50,0.48,0.47,0.08,0.54,0.04,0.29,0.26],
[0.53,0.24,0.57,0.02,0.36,0.35,0.33,0.44,0.08,0.34],
[0.32,0.16,0.44,0.07,0.43,0.48,0.08,0.49,0.11,0.55],
[0.41,0.30,0.25,0.32,0.18,0.11,0.40,0.12,0.16,0.10],
[0.38,0.08,0.33,0.35,0.10,0.09,0.10,0.43,0.53,0.18],
[0.17,0.24,0.34,0.01,0.31,0.17,0.49,0.39,0.06,0.00],
[0.34,0.47,0.30,0.59,0.19,0.48,0.10,0.59,0.60,0.25],
[0.09,0.38,0.34,0.42,0.13,0.44,0.52,0.22,0.27,0.45],
[0.40,0.44,0.09,0.14,0.45,0.40,0.31,0.34,0.20,0.37]],
[[0.34,0.54,0.24,0.04,0.52,0.43,0.51,0.02,0.42,0.51],
[0.27,0.51,0.29,0.01,0.34,0.42,0.46,0.25,0.04,0.13],
[0.10,0.44,0.57,0.19,0.58,0.42,0.59,0.29,0.16,0.19],
[0.06,0.50,0.13,0.30,0.54,0.05,0.13,0.45,0.07,0.56],
[0.36,0.34,0.47,0.05,0.35,0.21,0.47,0.21,0.46,0.51],
[0.34,0.56,0.35,0.31,0.16,0.33,0.13,0.15,0.02,0.29],
[0.34,0.08,0.19,0.47,0.38,0.12,0.52,0.52,0.58,0.58],
[0.47,0.34,0.32,0.34,0.39,0.08,0.55,0.26,0.29,0.41],
[0.17,0.03,0.38,0.51,0.33,0.53,0.24,0.46,0.08,0.26],
[0.15,0.43,0.34,0.34,0.29,0.12,0.46,0.21,0.04,0.43]],
[[0.19,0.51,0.17,0.52,0.25,0.56,0.60,0.20,0.22,0.29],
[0.01,0.39,0.31,0.39,0.30,0.05,0.33,0.54,0.51,0.41],
[0.20,0.06,0.24,0.54,0.40,0.53,0.06,0.26,0.14,0.09],
[0.09,0.34,0.00,0.26,0.25,0.25,0.23,0.25,0.45,0.45],
[0.54,0.47,0.24,0.25,0.26,0.54,0.30,0.59,0.48,0.21],
[0.40,0.08,0.27,0.03,0.02,0.07,0.56,0.08,0.32,0.11],
[0.17,0.41,0.44,0.17,0.08,0.10,0.42,0.30,0.35,0.27],
[0.15,0.29,0.14,0.40,0.54,0.40,0.34,0.24,0.39,0.23],
[0.45,0.18,0.31,0.12,0.22,0.33,0.19,0.18,0.41,0.51],
[0.28,0.57,0.32,0.12,0.14,0.40,0.22,0.56,0.10,0.57]]];

alpha = 
[0.48,0.49,0.48,0.53];

c = 
[[5,10,8,8,2,3,7,7,4,9],
[3,4,2,2,9,2,8,6,9,9],
[7,6,9,8,6,10,3,9,3,9],
[4,7,8,8,2,6,7,7,3,9],
[6,2,10,4,9,8,5,5,2,10],
[3,7,3,2,2,5,10,10,4,9],
[6,4,3,3,2,3,6,5,7,7],
[4,9,5,3,2,3,7,5,4,7],
[3,6,2,2,4,9,6,10,7,6],
[8,2,8,8,4,6,9,6,10,5]];
