
m = 18;

n = 18;

p = 3;

q = 3;

proba = 
[[[0.37,0.25,0.33,0.19,0.04,0.27,0.11,0.10,0.35,0.14,0.01,0.54,0.26,0.45,0.41,0.24,0.29,0.59],
[0.15,0.35,0.52,0.45,0.41,0.14,0.09,0.01,0.56,0.58,0.45,0.47,0.42,0.22,0.12,0.15,0.42,0.16],
[0.41,0.53,0.26,0.17,0.07,0.27,0.10,0.33,0.12,0.51,0.56,0.42,0.50,0.11,0.16,0.42,0.56,0.57],
[0.56,0.06,0.58,0.52,0.04,0.43,0.39,0.46,0.06,0.51,0.01,0.47,0.07,0.42,0.40,0.33,0.59,0.47],
[0.00,0.09,0.20,0.13,0.00,0.16,0.54,0.50,0.27,0.10,0.32,0.23,0.08,0.28,0.29,0.05,0.20,0.33],
[0.49,0.59,0.19,0.54,0.50,0.20,0.42,0.57,0.02,0.22,0.30,0.00,0.09,0.30,0.09,0.28,0.43,0.10],
[0.44,0.37,0.00,0.11,0.47,0.32,0.34,0.55,0.01,0.03,0.00,0.21,0.36,0.49,0.20,0.55,0.43,0.10],
[0.15,0.25,0.07,0.17,0.46,0.37,0.17,0.55,0.07,0.27,0.24,0.50,0.36,0.08,0.27,0.36,0.19,0.14],
[0.09,0.53,0.09,0.10,0.56,0.10,0.31,0.33,0.59,0.50,0.28,0.42,0.60,0.43,0.07,0.06,0.60,0.53],
[0.43,0.17,0.48,0.50,0.43,0.12,0.40,0.20,0.20,0.07,0.56,0.39,0.22,0.05,0.32,0.31,0.14,0.28],
[0.41,0.45,0.01,0.39,0.35,0.29,0.21,0.35,0.11,0.28,0.41,0.11,0.21,0.24,0.28,0.09,0.14,0.11],
[0.21,0.54,0.31,0.40,0.02,0.27,0.19,0.23,0.32,0.51,0.54,0.46,0.19,0.35,0.31,0.20,0.14,0.07],
[0.49,0.35,0.42,0.00,0.03,0.23,0.11,0.23,0.48,0.39,0.32,0.02,0.51,0.53,0.56,0.22,0.33,0.58],
[0.49,0.52,0.21,0.20,0.43,0.15,0.07,0.02,0.50,0.38,0.22,0.04,0.44,0.11,0.39,0.26,0.11,0.41],
[0.49,0.22,0.05,0.37,0.02,0.37,0.39,0.52,0.30,0.35,0.14,0.02,0.33,0.02,0.54,0.54,0.23,0.37],
[0.09,0.29,0.39,0.59,0.07,0.00,0.03,0.51,0.11,0.41,0.17,0.22,0.23,0.06,0.44,0.27,0.43,0.46],
[0.04,0.21,0.38,0.34,0.56,0.52,0.36,0.29,0.54,0.30,0.24,0.16,0.07,0.33,0.45,0.46,0.32,0.52],
[0.46,0.35,0.43,0.57,0.16,0.00,0.19,0.39,0.06,0.04,0.06,0.49,0.49,0.10,0.10,0.27,0.44,0.07]],
[[0.19,0.20,0.36,0.13,0.51,0.60,0.29,0.58,0.33,0.14,0.44,0.05,0.06,0.30,0.40,0.49,0.27,0.56],
[0.50,0.46,0.34,0.56,0.50,0.41,0.45,0.39,0.51,0.55,0.07,0.35,0.02,0.25,0.55,0.38,0.38,0.46],
[0.37,0.07,0.44,0.10,0.21,0.28,0.15,0.27,0.58,0.54,0.17,0.25,0.50,0.06,0.12,0.25,0.02,0.02],
[0.05,0.48,0.41,0.56,0.43,0.47,0.31,0.45,0.13,0.26,0.22,0.51,0.13,0.60,0.57,0.57,0.10,0.18],
[0.25,0.25,0.45,0.23,0.19,0.02,0.48,0.09,0.08,0.60,0.34,0.11,0.01,0.39,0.58,0.42,0.35,0.41],
[0.30,0.06,0.26,0.42,0.33,0.48,0.33,0.45,0.48,0.30,0.42,0.58,0.49,0.07,0.23,0.34,0.31,0.42],
[0.36,0.19,0.52,0.44,0.19,0.26,0.55,0.20,0.05,0.54,0.03,0.40,0.35,0.32,0.46,0.01,0.14,0.19],
[0.49,0.47,0.04,0.37,0.18,0.46,0.35,0.06,0.54,0.58,0.40,0.24,0.40,0.16,0.43,0.31,0.01,0.02],
[0.57,0.56,0.22,0.02,0.50,0.25,0.42,0.25,0.57,0.28,0.25,0.11,0.47,0.14,0.59,0.51,0.51,0.17],
[0.37,0.26,0.23,0.31,0.23,0.03,0.55,0.03,0.20,0.38,0.34,0.20,0.40,0.31,0.16,0.02,0.33,0.06],
[0.27,0.15,0.31,0.24,0.44,0.56,0.35,0.31,0.10,0.34,0.21,0.01,0.51,0.59,0.27,0.14,0.29,0.50],
[0.17,0.24,0.53,0.36,0.03,0.27,0.57,0.43,0.58,0.13,0.45,0.32,0.20,0.12,0.47,0.51,0.36,0.31],
[0.47,0.11,0.01,0.57,0.45,0.23,0.59,0.36,0.21,0.26,0.50,0.51,0.16,0.06,0.15,0.08,0.43,0.18],
[0.35,0.39,0.00,0.33,0.53,0.45,0.05,0.12,0.57,0.53,0.03,0.34,0.24,0.50,0.45,0.25,0.47,0.30],
[0.48,0.46,0.06,0.09,0.12,0.56,0.00,0.27,0.02,0.15,0.36,0.45,0.33,0.11,0.24,0.33,0.44,0.17],
[0.18,0.50,0.29,0.16,0.42,0.32,0.49,0.06,0.22,0.34,0.31,0.10,0.05,0.18,0.56,0.11,0.28,0.08],
[0.07,0.28,0.35,0.09,0.43,0.11,0.54,0.16,0.22,0.18,0.49,0.06,0.35,0.08,0.55,0.05,0.24,0.37],
[0.37,0.13,0.43,0.59,0.47,0.14,0.09,0.52,0.32,0.05,0.03,0.60,0.13,0.09,0.28,0.49,0.18,0.11]],
[[0.60,0.12,0.27,0.21,0.30,0.16,0.27,0.05,0.24,0.23,0.10,0.48,0.60,0.47,0.01,0.43,0.47,0.48],
[0.57,0.56,0.40,0.29,0.01,0.42,0.29,0.15,0.52,0.57,0.04,0.10,0.08,0.03,0.22,0.35,0.24,0.52],
[0.51,0.52,0.58,0.15,0.14,0.08,0.03,0.14,0.55,0.03,0.57,0.42,0.51,0.54,0.38,0.31,0.22,0.39],
[0.13,0.51,0.54,0.05,0.48,0.58,0.15,0.55,0.01,0.38,0.30,0.25,0.30,0.21,0.17,0.28,0.37,0.31],
[0.36,0.39,0.45,0.31,0.43,0.42,0.13,0.34,0.36,0.51,0.05,0.58,0.30,0.19,0.49,0.24,0.24,0.37],
[0.22,0.39,0.33,0.23,0.17,0.03,0.48,0.47,0.24,0.05,0.14,0.01,0.36,0.50,0.40,0.22,0.21,0.23],
