
m = 12;

n = 12;

p = 2;

q = 2;

proba = 
[[[0.24,0.26,0.07,0.36,0.55,0.27,0.00,0.07,0.04,0.20,0.27,0.38],
[0.50,0.21,0.40,0.52,0.37,0.14,0.31,0.20,0.41,0.29,0.09,0.45],
[0.48,0.07,0.04,0.36,0.15,0.22,0.29,0.39,0.48,0.37,0.15,0.43],
[0.03,0.15,0.50,0.07,0.35,0.17,0.45,0.25,0.38,0.26,0.17,0.16],
[0.40,0.48,0.36,0.21,0.17,0.45,0.07,0.05,0.52,0.10,0.41,0.07],
[0.32,0.10,0.46,0.20,0.47,0.01,0.03,0.50,0.17,0.53,0.57,0.52],
[0.10,0.43,0.17,0.49,0.08,0.33,0.04,0.48,0.22,0.40,0.09,0.39],
[0.25,0.16,0.44,0.17,0.26,0.25,0.24,0.58,0.35,0.11,0.19,0.22],
[0.12,0.22,0.13,0.29,0.15,0.10,0.20,0.25,0.53,0.37,0.14,0.01],
[0.11,0.18,0.49,0.32,0.58,0.58,0.11,0.23,0.14,0.55,0.41,0.40],
[0.20,0.05,0.38,0.55,0.16,0.57,0.17,0.27,0.18,0.30,0.56,0.33],
[0.40,0.17,0.58,0.33,0.54,0.12,0.34,0.04,0.30,0.23,0.36,0.27]],
[[0.22,0.47,0.51,0.36,0.41,0.31,0.16,0.01,0.36,0.54,0.56,0.52],
[0.51,0.13,0.19,0.09,0.44,0.16,0.42,0.24,0.32,0.40,0.57,0.26],
[0.52,0.31,0.30,0.21,0.54,0.06,0.49,0.16,0.53,0.39,0.52,0.35],
[0.11,0.07,0.36,0.47,0.01,0.32,0.39,0.52,0.45,0.58,0.01,0.29],
[0.14,0.43,0.53,0.46,0.23,0.50,0.12,0.15,0.21,0.42,0.36,0.15],
[0.48,0.25,0.31,0.41,0.05,0.23,0.16,0.15,0.30,0.52,0.02,0.31],
[0.24,0.41,0.23,0.09,0.39,0.24,0.38,0.53,0.07,0.31,0.39,0.30],
[0.20,0.50,0.44,0.41,0.32,0.21,0.56,0.20,0.46,0.27,0.02,0.50],
[0.50,0.18,0.05,0.20,0.10,0.07,0.51,0.34,0.48,0.14,0.43,0.27],
[0.37,0.21,0.20,0.44,0.52,0.59,0.14,0.12,0.49,0.58,0.53,0.22],
[0.19,0.49,0.42,0.04,0.16,0.44,0.54,0.06,0.02,0.60,0.25,0.12],
[0.07,0.16,0.46,0.55,0.30,0.29,0.23,0.07,0.51,0.43,0.51,0.43]],
[[0.42,0.05,0.55,0.32,0.03,0.48,0.53,0.21,0.38,0.35,0.25,0.54],
[0.19,0.20,0.60,0.21,0.19,0.25,0.34,0.26,0.41,0.20,0.22,0.11],
[0.49,0.45,0.18,0.40,0.28,0.09,0.23,0.10,0.14,0.17,0.41,0.17],
[0.06,0.34,0.38,0.43,0.10,0.03,0.37,0.29,0.23,0.37,0.50,0.42],
[0.02,0.24,0.08,0.44,0.43,0.30,0.55,0.33,0.14,0.13,0.13,0.42],
[0.22,0.35,0.52,0.36,0.53,0.33,0.53,0.58,0.07,0.30,0.42,0.17],
[0.34,0.19,0.46,0.56,0.56,0.36,0.38,0.58,0.59,0.46,0.42,0.43],
[0.16,0.36,0.16,0.31,0.49,0.28,0.13,0.11,0.04,0.04,0.47,0.56],
[0.37,0.40,0.55,0.44,0.10,0.36,0.01,0.44,0.55,0.47,0.40,0.51],
[0.22,0.18,0.49,0.22,0.04,0.30,0.05,0.20,0.06,0.21,0.51,0.55],
[0.49,0.04,0.06,0.53,0.08,0.53,0.49,0.45,0.33,0.44,0.29,0.43],
[0.20,0.30,0.27,0.15,0.17,0.07,0.05,0.40,0.25,0.54,0.02,0.29]],
[[0.24,0.07,0.50,0.31,0.27,0.41,0.26,0.17,0.45,0.32,0.09,0.53],
[0.25,0.58,0.38,0.58,0.42,0.07,0.41,0.02,0.38,0.09,0.17,0.55],
[0.16,0.22,0.34,0.41,0.16,0.36,0.10,0.41,0.43,0.60,0.11,0.10],
[0.41,0.37,0.26,0.25,0.09,0.36,0.18,0.34,0.34,0.56,0.32,0.16],
[0.03,0.14,0.18,0.40,0.22,0.35,0.35,0.38,0.57,0.10,0.19,0.13],
[0.46,0.29,0.53,0.28,0.29,0.05,0.38,0.09,0.42,0.04,0.35,0.51],
[0.40,0.53,0.25,0.14,0.48,0.57,0.31,0.51,0.11,0.49,0.32,0.33],
[0.23,0.07,0.11,0.20,0.16,0.29,0.32,0.02,0.58,0.26,0.30,0.26],
[0.30,0.08,0.36,0.12,0.13,0.11,0.03,0.53,0.03,0.28,0.07,0.52],
[0.25,0.38,0.43,0.35,0.26,0.15,0.08,0.49,0.21,0.19,0.09,0.38],
[0.48,0.42,0.40,0.46,0.07,0.10,0.12,0.38,0.18,0.48,0.50,0.30],
[0.59,0.53,0.23,0.02,0.20,0.30,0.53,0.45,0.08,0.36,0.20,0.34]]];

alpha = 
[0.57,0.49,0.48,0.44];

c = 
[[6,10,8,7,5,4,7,3,6,4,2,7],
[9,3,7,2,8,3,2,8,6,10,8,7],
[9,8,6,4,6,3,3,8,2,7,4,4],
[8,7,5,3,9,3,6,6,2,10,6,7],
[9,6,4,4,3,10,8,9,6,3,2,10],
[4,10,5,3,5,5,5,2,10,6,10,7],
[7,4,2,5,3,4,10,10,7,4,10,8],
[10,7,6,5,8,7,2,2,4,5,10,7],
[8,2,5,6,6,3,2,9,5,9,10,4],
[2,10,3,7,10,9,5,9,6,9,2,10],
[3,9,8,4,4,7,7,8,7,2,3,9],
[10,10,5,4,8,5,6,9,4,5,3,3]];
