
m = 10;

n = 10;

p = 4;

q = 4;

proba = 
[[[0.31,0.57,0.25,0.57,0.37,0.04,0.36,0.01,0.33,0.24],
[0.00,0.08,0.10,0.47,0.51,0.39,0.18,0.25,0.57,0.24],
[0.39,0.01,0.60,0.25,0.10,0.47,0.33,0.11,0.20,0.47],
[0.57,0.51,0.44,0.22,0.48,0.21,0.27,0.23,0.21,0.00],
[0.47,0.21,0.08,0.57,0.09,0.59,0.36,0.27,0.25,0.33],
[0.52,0.04,0.34,0.52,0.30,0.44,0.38,0.03,0.55,0.58],
[0.50,0.52,0.49,0.34,0.14,0.37,0.54,0.41,0.00,0.15],
[0.41,0.47,0.37,0.50,0.44,0.45,0.49,0.19,0.13,0.14],
[0.52,0.04,0.18,0.26,0.56,0.48,0.10,0.34,0.51,0.06],
[0.32,0.40,0.58,0.21,0.14,0.12,0.57,0.08,0.53,0.57]],
[[0.23,0.34,0.44,0.60,0.24,0.28,0.45,0.13,0.47,0.58],
[0.27,0.39,0.02,0.45,0.06,0.58,0.33,0.16,0.32,0.24],
[0.22,0.04,0.04,0.19,0.24,0.18,0.31,0.22,0.25,0.24],
[0.19,0.49,0.59,0.03,0.49,0.23,0.31,0.34,0.36,0.19],
[0.32,0.03,0.58,0.34,0.49,0.04,0.32,0.22,0.20,0.04],
[0.45,0.41,0.08,0.49,0.00,0.32,0.07,0.32,0.53,0.32],
[0.56,0.12,0.21,0.54,0.16,0.10,0.17,0.47,0.44,0.54],
[0.06,0.16,0.57,0.04,0.50,0.46,0.08,0.22,0.07,0.28],
[0.26,0.53,0.09,0.34,0.42,0.10,0.05,0.49,0.41,0.59],
[0.21,0.37,0.11,0.42,0.32,0.27,0.52,0.49,0.14,0.35]],
[[0.43,0.20,0.51,0.39,0.25,0.41,0.25,0.33,0.03,0.33],
[0.01,0.29,0.25,0.10,0.03,0.08,0.20,0.08,0.57,0.01],
[0.07,0.18,0.39,0.18,0.00,0.10,0.45,0.52,0.60,0.60],
[0.27,0.42,0.20,0.18,0.22,0.45,0.59,0.47,0.17,0.03],
[0.19,0.18,0.32,0.45,0.28,0.34,0.52,0.48,0.42,0.49],
[0.50,0.49,0.07,0.28,0.07,0.07,0.39,0.53,0.59,0.38],
[0.52,0.26,0.21,0.12,0.45,0.42,0.57,0.44,0.29,0.14],
[0.47,0.48,0.32,0.19,0.33,0.00,0.53,0.25,0.48,0.35],
[0.14,0.38,0.25,0.21,0.06,0.32,0.28,0.45,0.25,0.27],
[0.24,0.17,0.53,0.44,0.29,0.38,0.26,0.25,0.23,0.55]],
[[0.39,0.10,0.43,0.11,0.28,0.16,0.11,0.21,0.41,0.60],
[0.57,0.55,0.38,0.22,0.16,0.44,0.54,0.44,0.29,0.18],
[0.11,0.53,0.35,0.04,0.38,0.04,0.42,0.04,0.30,0.05],
[0.59,0.09,0.14,0.42,0.20,0.43,0.58,0.31,0.04,0.39],
[0.31,0.01,0.34,0.09,0.22,0.50,0.53,0.16,0.34,0.22],
[0.34,0.44,0.16,0.10,0.48,0.53,0.14,0.31,0.57,0.43],
[0.35,0.56,0.52,0.50,0.39,0.12,0.32,0.37,0.44,0.36],
[0.16,0.15,0.37,0.51,0.24,0.59,0.41,0.16,0.15,0.15],
[0.39,0.49,0.59,0.54,0.58,0.48,0.47,0.12,0.18,0.45],
[0.56,0.54,0.41,0.48,0.43,0.19,0.01,0.16,0.57,0.44]],
[[0.52,0.13,0.59,0.29,0.04,0.23,0.28,0.45,0.40,0.42],
[0.60,0.18,0.31,0.59,0.13,0.30,0.46,0.00,0.42,0.05],
[0.45,0.38,0.58,0.25,0.26,0.42,0.45,0.26,0.57,0.41],
[0.11,0.49,0.54,0.10,0.18,0.58,0.33,0.46,0.43,0.13],
[0.28,0.42,0.31,0.60,0.41,0.44,0.30,0.28,0.44,0.12],
[0.32,0.28,0.49,0.30,0.54,0.15,0.12,0.39,0.42,0.09],
[0.20,0.52,0.59,0.14,0.02,0.17,0.13,0.36,0.03,0.55],
[0.49,0.31,0.38,0.20,0.31,0.19,0.03,0.01,0.47,0.47],
[0.12,0.19,0.16,0.02,0.49,0.10,0.17,0.01,0.48,0.59],
[0.10,0.08,0.51,0.09,0.23,0.53,0.25,0.35,0.29,0.28]],
[[0.31,0.18,0.60,0.09,0.37,0.31,0.28,0.41,0.32,0.14],
[0.28,0.44,0.33,0.44,0.46,0.22,0.53,0.03,0.23,0.42],
[0.02,0.33,0.50,0.53,0.41,0.13,0.46,0.07,0.49,0.15],
[0.35,0.19,0.33,0.35,0.28,0.10,0.05,0.55,0.50,0.37],
[0.10,0.18,0.21,0.43,0.02,0.07,0.05,0.56,0.10,0.27],
[0.37,0.12,0.00,0.28,0.05,0.42,0.41,0.51,0.48,0.29],
[0.06,0.23,0.49,0.39,0.58,0.17,0.48,0.03,0.12,0.39],
[0.40,0.22,0.57,0.01,0.04,0.59,0.08,0.09,0.55,0.19],
[0.36,0.32,0.31,0.37,0.00,0.36,0.18,0.41,0.27,0.06],
[0.11,0.33,0.29,0.59,0.11,0.27,0.16,0.60,0.30,0.28]],
[[0.38,0.10,0.50,0.35,0.11,0.54,0.35,0.20,0.03,0.30],
[0.38,0.39,0.02,0.09,0.16,0.03,0.45,0.34,0.44,0.12],
[0.40,0.54,0.45,0.09,0.54,0.56,0.36,0.10,0.56,0.06],
[0.38,0.34,0.16,0.28,0.09,0.27,0.22,0.44,0.47,0.25],
[0.14,0.26,0.05,0.16,0.35,0.20,0.19,0.20,0.54,0.02],
