
m = 12;

n = 12;

p = 2;

q = 2;

proba = 
[[[0.37,0.14,0.41,0.50,0.13,0.04,0.39,0.25,0.09,0.48,0.33,0.23],
[0.35,0.18,0.30,0.06,0.26,0.37,0.45,0.28,0.56,0.55,0.07,0.57],
[0.24,0.10,0.44,0.13,0.43,0.35,0.06,0.21,0.49,0.47,0.11,0.02],
[0.51,0.50,0.26,0.00,0.37,0.59,0.23,0.12,0.17,0.53,0.18,0.43],
[0.31,0.03,0.11,0.27,0.58,0.18,0.23,0.21,0.28,0.08,0.34,0.11],
[0.42,0.40,0.32,0.31,0.27,0.43,0.33,0.18,0.33,0.59,0.19,0.10],
[0.58,0.42,0.23,0.16,0.35,0.41,0.59,0.06,0.44,0.10,0.32,0.41],
[0.28,0.56,0.03,0.56,0.03,0.37,0.07,0.46,0.17,0.39,0.17,0.44],
[0.22,0.50,0.02,0.55,0.49,0.21,0.05,0.47,0.02,0.28,0.03,0.37],
[0.08,0.02,0.43,0.52,0.12,0.16,0.33,0.39,0.11,0.36,0.35,0.15],
[0.13,0.42,0.00,0.30,0.21,0.17,0.13,0.44,0.07,0.15,0.38,0.56],
[0.36,0.44,0.43,0.38,0.11,0.46,0.15,0.20,0.47,0.59,0.12,0.59]],
[[0.14,0.45,0.38,0.25,0.21,0.13,0.40,0.34,0.55,0.40,0.03,0.16],
[0.58,0.17,0.60,0.05,0.32,0.38,0.00,0.07,0.22,0.43,0.45,0.33],
[0.28,0.01,0.53,0.16,0.59,0.05,0.14,0.13,0.50,0.52,0.39,0.11],
[0.05,0.19,0.45,0.60,0.59,0.48,0.16,0.57,0.05,0.16,0.01,0.37],
[0.54,0.02,0.44,0.16,0.44,0.29,0.49,0.13,0.30,0.42,0.28,0.29],
[0.47,0.42,0.42,0.37,0.35,0.21,0.48,0.40,0.39,0.33,0.40,0.39],
[0.21,0.56,0.35,0.26,0.12,0.37,0.03,0.06,0.38,0.47,0.21,0.23],
[0.16,0.10,0.36,0.46,0.52,0.04,0.15,0.38,0.46,0.57,0.15,0.21],
[0.18,0.03,0.01,0.57,0.36,0.40,0.36,0.57,0.36,0.11,0.23,0.47],
[0.48,0.26,0.53,0.27,0.13,0.14,0.50,0.29,0.24,0.25,0.15,0.16],
[0.29,0.30,0.55,0.15,0.27,0.10,0.36,0.45,0.12,0.37,0.43,0.48],
[0.17,0.19,0.45,0.52,0.30,0.08,0.40,0.18,0.34,0.32,0.45,0.47]],
[[0.47,0.34,0.16,0.11,0.60,0.31,0.27,0.28,0.02,0.22,0.44,0.29],
[0.31,0.20,0.14,0.43,0.56,0.57,0.31,0.13,0.15,0.16,0.05,0.45],
[0.23,0.45,0.04,0.57,0.17,0.49,0.44,0.04,0.23,0.60,0.15,0.23],
[0.31,0.42,0.51,0.32,0.03,0.35,0.01,0.35,0.54,0.15,0.18,0.50],
[0.12,0.49,0.03,0.28,0.04,0.09,0.13,0.28,0.54,0.17,0.24,0.11],
[0.05,0.08,0.15,0.28,0.07,0.30,0.51,0.38,0.12,0.42,0.11,0.15],
[0.17,0.12,0.50,0.11,0.28,0.08,0.01,0.40,0.56,0.05,0.08,0.01],
[0.13,0.21,0.28,0.07,0.37,0.53,0.18,0.43,0.01,0.33,0.11,0.08],
[0.02,0.02,0.47,0.14,0.44,0.57,0.29,0.01,0.10,0.19,0.12,0.37],
[0.27,0.13,0.17,0.23,0.18,0.25,0.24,0.31,0.46,0.52,0.37,0.23],
[0.45,0.55,0.06,0.46,0.28,0.17,0.54,0.30,0.19,0.40,0.44,0.03],
[0.38,0.14,0.04,0.47,0.33,0.15,0.25,0.59,0.28,0.42,0.22,0.46]],
[[0.07,0.46,0.17,0.53,0.38,0.54,0.16,0.23,0.49,0.21,0.09,0.17],
[0.38,0.03,0.47,0.57,0.43,0.31,0.60,0.21,0.45,0.03,0.08,0.18],
[0.19,0.33,0.17,0.47,0.15,0.40,0.33,0.23,0.26,0.50,0.15,0.05],
[0.44,0.31,0.28,0.33,0.53,0.37,0.50,0.31,0.39,0.37,0.28,0.22],
[0.09,0.27,0.43,0.54,0.31,0.51,0.12,0.50,0.24,0.30,0.37,0.40],
[0.10,0.10,0.02,0.36,0.00,0.18,0.40,0.44,0.49,0.08,0.17,0.42],
[0.45,0.08,0.13,0.24,0.45,0.41,0.46,0.54,0.08,0.30,0.48,0.39],
[0.21,0.60,0.29,0.45,0.30,0.06,0.25,0.39,0.16,0.27,0.15,0.16],
[0.45,0.55,0.00,0.34,0.03,0.18,0.16,0.47,0.25,0.29,0.12,0.10],
[0.10,0.58,0.04,0.18,0.28,0.52,0.57,0.49,0.52,0.25,0.34,0.21],
[0.31,0.59,0.00,0.47,0.27,0.15,0.04,0.12,0.10,0.04,0.46,0.12],
[0.22,0.02,0.60,0.47,0.31,0.11,0.57,0.41,0.09,0.01,0.58,0.37]]];

alpha = 
[0.58,0.58,0.49,0.55];

c = 
[[2,6,8,10,8,3,5,9,9,3,7,10],
[10,3,9,2,9,3,7,9,9,7,10,4],
[2,4,4,2,3,6,4,4,8,10,10,3],
[3,3,10,8,2,4,8,10,6,4,10,4],
[5,5,10,10,8,7,3,6,7,4,5,9],
[8,7,9,5,4,6,6,3,7,4,10,8],
[6,7,5,8,9,3,9,2,4,8,8,8],
[2,8,3,8,8,4,4,5,7,2,6,10],
[4,8,2,10,10,10,5,4,4,8,10,10],
[7,8,8,9,3,3,6,4,9,6,8,6],
[8,10,7,5,8,9,2,10,7,9,7,4],
[9,8,6,9,6,6,6,9,10,3,6,3]];
