
m = 14;

n = 14;

p = 3;

q = 3;

proba = 
[[[0.01,0.26,0.04,0.34,0.01,0.42,0.17,0.16,0.35,0.54,0.24,0.51,0.22,0.35],
[0.47,0.26,0.38,0.56,0.32,0.33,0.13,0.05,0.46,0.49,0.26,0.02,0.04,0.56],
[0.06,0.37,0.17,0.08,0.03,0.21,0.42,0.04,0.03,0.58,0.21,0.39,0.53,0.45],
[0.30,0.14,0.20,0.17,0.41,0.58,0.13,0.13,0.31,0.27,0.18,0.17,0.16,0.44],
[0.19,0.20,0.40,0.26,0.58,0.57,0.34,0.01,0.18,0.15,0.05,0.21,0.14,0.26],
[0.60,0.06,0.11,0.30,0.20,0.30,0.47,0.01,0.28,0.00,0.14,0.60,0.27,0.32],
[0.17,0.43,0.16,0.36,0.03,0.56,0.02,0.01,0.53,0.36,0.01,0.11,0.51,0.07],
[0.33,0.04,0.33,0.33,0.11,0.43,0.02,0.31,0.14,0.49,0.32,0.42,0.50,0.46],
[0.41,0.17,0.18,0.58,0.60,0.33,0.34,0.03,0.29,0.36,0.04,0.22,0.12,0.05],
[0.34,0.03,0.12,0.06,0.07,0.44,0.39,0.18,0.27,0.41,0.48,0.41,0.31,0.20],
[0.23,0.20,0.06,0.04,0.37,0.23,0.02,0.37,0.57,0.37,0.40,0.26,0.13,0.43],
[0.48,0.25,0.48,0.22,0.28,0.60,0.28,0.35,0.44,0.07,0.52,0.12,0.48,0.41],
[0.53,0.19,0.01,0.15,0.39,0.07,0.20,0.16,0.30,0.22,0.53,0.27,0.59,0.33],
[0.53,0.12,0.16,0.42,0.37,0.04,0.04,0.05,0.04,0.32,0.40,0.48,0.39,0.32]],
[[0.00,0.27,0.13,0.53,0.46,0.14,0.08,0.25,0.21,0.28,0.41,0.51,0.50,0.34],
[0.18,0.49,0.07,0.11,0.01,0.23,0.53,0.39,0.27,0.56,0.44,0.31,0.28,0.23],
[0.20,0.07,0.55,0.20,0.34,0.08,0.13,0.20,0.22,0.21,0.45,0.43,0.49,0.26],
[0.33,0.39,0.00,0.51,0.28,0.07,0.02,0.29,0.30,0.55,0.08,0.57,0.51,0.52],
[0.29,0.19,0.15,0.49,0.27,0.11,0.09,0.01,0.19,0.21,0.21,0.41,0.42,0.06],
[0.23,0.31,0.32,0.57,0.09,0.32,0.48,0.37,0.39,0.50,0.07,0.09,0.45,0.15],
[0.06,0.36,0.06,0.35,0.56,0.22,0.24,0.22,0.33,0.32,0.23,0.51,0.53,0.44],
[0.32,0.35,0.50,0.56,0.06,0.22,0.53,0.15,0.54,0.41,0.53,0.32,0.31,0.59],
[0.41,0.16,0.14,0.48,0.52,0.20,0.23,0.48,0.42,0.46,0.10,0.15,0.18,0.33],
[0.06,0.12,0.18,0.39,0.47,0.08,0.34,0.53,0.29,0.27,0.08,0.23,0.07,0.01],
[0.56,0.38,0.01,0.37,0.54,0.15,0.25,0.46,0.35,0.47,0.34,0.17,0.34,0.44],
[0.32,0.52,0.18,0.38,0.04,0.35,0.17,0.51,0.43,0.51,0.44,0.12,0.18,0.53],
[0.35,0.25,0.54,0.31,0.03,0.54,0.08,0.58,0.09,0.33,0.44,0.44,0.20,0.18],
[0.02,0.54,0.02,0.34,0.46,0.20,0.12,0.50,0.55,0.29,0.41,0.38,0.20,0.25]],
[[0.50,0.38,0.18,0.26,0.03,0.12,0.57,0.07,0.06,0.05,0.04,0.15,0.38,0.48],
