
m = 12;

n = 12;

p = 4;

q = 4;

proba = 
[[[0.08,0.32,0.52,0.40,0.06,0.16,0.07,0.60,0.07,0.24,0.12,0.38],
[0.12,0.01,0.37,0.51,0.00,0.41,0.42,0.14,0.36,0.36,0.19,0.10],
[0.24,0.09,0.50,0.29,0.44,0.03,0.41,0.52,0.34,0.33,0.32,0.40],
[0.50,0.39,0.40,0.57,0.03,0.51,0.35,0.15,0.52,0.12,0.06,0.52],
[0.53,0.48,0.06,0.29,0.24,0.25,0.39,0.48,0.34,0.29,0.17,0.18],
[0.32,0.58,0.10,0.06,0.32,0.42,0.46,0.21,0.21,0.26,0.18,0.24],
[0.18,0.53,0.39,0.10,0.05,0.45,0.02,0.58,0.32,0.08,0.28,0.57],
[0.33,0.07,0.45,0.07,0.36,0.02,0.25,0.08,0.60,0.34,0.14,0.31],
[0.16,0.60,0.53,0.37,0.26,0.11,0.01,0.44,0.04,0.40,0.53,0.10],
[0.25,0.56,0.08,0.57,0.04,0.35,0.54,0.38,0.42,0.38,0.45,0.18],
[0.40,0.09,0.25,0.40,0.43,0.39,0.11,0.60,0.39,0.03,0.37,0.05],
[0.14,0.38,0.49,0.19,0.18,0.42,0.28,0.43,0.38,0.36,0.40,0.42]],
[[0.11,0.34,0.19,0.53,0.12,0.04,0.11,0.52,0.13,0.37,0.32,0.57],
[0.16,0.43,0.56,0.55,0.46,0.33,0.60,0.00,0.11,0.48,0.19,0.30],
[0.30,0.47,0.13,0.08,0.23,0.53,0.50,0.34,0.27,0.09,0.27,0.39],
[0.13,0.39,0.31,0.26,0.15,0.03,0.23,0.31,0.46,0.19,0.26,0.32],
[0.52,0.26,0.32,0.04,0.14,0.51,0.33,0.44,0.39,0.46,0.52,0.02],
[0.39,0.42,0.36,0.05,0.51,0.03,0.45,0.05,0.42,0.16,0.31,0.57],
[0.19,0.54,0.28,0.05,0.14,0.54,0.37,0.06,0.19,0.10,0.09,0.33],
[0.01,0.43,0.17,0.40,0.28,0.10,0.41,0.07,0.52,0.17,0.12,0.43],
[0.20,0.57,0.48,0.02,0.13,0.19,0.59,0.32,0.13,0.27,0.37,0.27],
[0.21,0.14,0.33,0.40,0.24,0.43,0.13,0.25,0.25,0.31,0.05,0.53],
[0.40,0.46,0.00,0.32,0.03,0.12,0.16,0.23,0.09,0.04,0.25,0.22],
[0.23,0.25,0.54,0.36,0.51,0.31,0.03,0.12,0.45,0.36,0.52,0.09]],
[[0.19,0.05,0.34,0.44,0.36,0.38,0.37,0.16,0.24,0.38,0.48,0.27],
[0.50,0.04,0.51,0.59,0.07,0.16,0.21,0.30,0.41,0.15,0.06,0.32],
[0.46,0.10,0.45,0.31,0.46,0.37,0.40,0.05,0.42,0.14,0.49,0.17],
[0.52,0.26,0.33,0.17,0.04,0.22,0.44,0.54,0.26,0.35,0.53,0.33],
[0.51,0.15,0.03,0.32,0.30,0.09,0.05,0.16,0.19,0.49,0.47,0.05],
[0.26,0.27,0.10,0.08,0.41,0.59,0.25,0.33,0.25,0.58,0.50,0.29],
[0.20,0.34,0.23,0.46,0.09,0.17,0.19,0.01,0.31,0.22,0.33,0.01],
[0.31,0.38,0.17,0.50,0.27,0.04,0.55,0.53,0.32,0.05,0.01,0.13],
[0.04,0.26,0.46,0.29,0.24,0.36,0.57,0.44,0.10,0.21,0.30,0.19],
[0.37,0.49,0.20,0.08,0.11,0.53,0.10,0.42,0.31,0.27,0.33,0.58],
[0.31,0.28,0.51,0.03,0.33,0.52,0.16,0.37,0.17,0.02,0.05,0.42],
[0.37,0.03,0.26,0.47,0.23,0.56,0.06,0.00,0.44,0.26,0.09,0.55]],
[[0.19,0.18,0.37,0.50,0.45,0.10,0.48,0.17,0.38,0.39,0.20,0.11],
[0.31,0.36,0.47,0.48,0.37,0.52,0.30,0.15,0.55,0.55,0.02,0.18],
[0.51,0.08,0.18,0.35,0.35,0.27,0.30,0.54,0.45,0.07,0.43,0.30],
[0.17,0.31,0.47,0.54,0.10,0.06,0.05,0.41,0.42,0.52,0.29,0.19],
[0.44,0.58,0.34,0.39,0.54,0.36,0.57,0.44,0.44,0.15,0.19,0.19],
[0.41,0.49,0.13,0.26,0.56,0.56,0.56,0.13,0.27,0.43,0.07,0.37],
[0.49,0.12,0.18,0.31,0.04,0.46,0.50,0.48,0.45,0.24,0.27,0.38],
[0.00,0.24,0.23,0.44,0.39,0.42,0.03,0.20,0.31,0.16,0.46,0.28],
[0.12,0.42,0.41,0.39,0.25,0.48,0.16,0.14,0.01,0.34,0.45,0.05],
[0.20,0.35,0.53,0.05,0.59,0.20,0.43,0.59,0.44,0.06,0.44,0.23],
[0.48,0.47,0.43,0.19,0.03,0.29,0.47,0.15,0.11,0.28,0.54,0.35],
[0.16,0.10,0.49,0.17,0.44,0.33,0.21,0.05,0.08,0.14,0.10,0.08]],
[[0.35,0.53,0.07,0.19,0.59,0.50,0.41,0.47,0.37,0.24,0.06,0.40],
[0.53,0.53,0.55,0.03,0.21,0.49,0.39,0.37,0.59,0.27,0.54,0.43],
[0.01,0.15,0.48,0.09,0.29,0.58,0.17,0.04,0.51,0.24,0.23,0.49],
[0.14,0.04,0.36,0.52,0.28,0.42,0.32,0.21,0.35,0.27,0.25,0.56],
[0.16,0.03,0.33,0.15,0.31,0.26,0.59,0.31,0.41,0.47,0.41,0.11],
[0.44,0.57,0.15,0.35,0.21,0.38,0.25,0.35,0.42,0.01,0.27,0.11],
[0.43,0.58,0.32,0.18,0.25,0.56,0.13,0.41,0.60,0.46,0.57,0.30],
[0.12,0.55,0.02,0.53,0.42,0.42,0.04,0.26,0.40,0.19,0.01,0.01],
[0.57,0.26,0.36,0.39,0.26,0.02,0.49,0.09,0.01,0.21,0.27,0.26],
[0.18,0.40,0.08,0.17,0.26,0.04,0.47,0.38,0.60,0.49,0.32,0.41],
[0.31,0.36,0.08,0.11,0.55,0.09,0.12,0.52,0.35,0.48,0.31,0.01],
[0.50,0.20,0.11,0.51,0.42,0.37,0.17,0.59,0.17,0.25,0.16,0.43]],
[[0.29,0.04,0.21,0.29,0.53,0.53,0.10,0.24,0.29,0.18,0.35,0.24],
[0.27,0.47,0.16,0.02,0.35,0.47,0.03,0.25,0.07,0.14,0.16,0.49],
[0.51,0.33,0.48,0.09,0.58,0.04,0.52,0.28,0.08,0.13,0.56,0.01],
[0.07,0.07,0.25,0.36,0.24,0.00,0.60,0.51,0.48,0.16,0.54,0.23],
[0.03,0.57,0.48,0.10,0.11,0.04,0.59,0.02,0.38,0.47,0.11,0.36],
[0.52,0.03,0.04,0.60,0.17,0.60,0.00,0.23,0.07,0.25,0.59,0.31],
[0.26,0.59,0.22,0.13,0.15,0.16,0.36,0.18,0.13,0.24,0.29,0.24],
[0.28,0.28,0.27,0.06,0.15,0.38,0.42,0.07,0.41,0.45,0.06,0.57],
[0.45,0.07,0.21,0.52,0.32,0.20,0.23,0.58,0.19,0.45,0.11,0.34],
[0.01,0.48,0.52,0.14,0.12,0.20,0.39,0.40,0.48,0.05,0.46,0.03],
[0.43,0.28,0.10,0.23,0.13,0.16,0.21,0.59,0.23,0.41,0.51,0.56],
[0.01,0.14,0.54,0.19,0.59,0.05,0.53,0.01,0.53,0.45,0.15,0.05]],
[[0.05,0.54,0.44,0.53,0.59,0.30,0.56,0.41,0.58,0.06,0.05,0.11],
[0.22,0.26,0.10,0.45,0.07,0.00,0.41,0.08,0.14,0.35,0.28,0.13],
[0.40,0.21,0.14,0.33,0.05,0.29,0.37,0.10,0.22,0.22,0.03,0.21],
[0.52,0.59,0.03,0.50,0.04,0.08,0.01,0.27,0.33,0.11,0.12,0.41],
