
m = 14;

n = 14;

p = 2;

q = 2;

proba = 
[[[0.16,0.52,0.23,0.47,0.06,0.28,0.00,0.44,0.20,0.31,0.53,0.32,0.59,0.35],
[0.49,0.03,0.02,0.08,0.56,0.52,0.50,0.26,0.49,0.13,0.36,0.23,0.35,0.39],
[0.52,0.27,0.24,0.08,0.19,0.47,0.55,0.25,0.14,0.55,0.09,0.34,0.26,0.02],
[0.06,0.26,0.38,0.55,0.29,0.40,0.03,0.24,0.32,0.54,0.50,0.21,0.07,0.26],
[0.44,0.41,0.05,0.36,0.08,0.29,0.44,0.27,0.16,0.39,0.52,0.30,0.34,0.01],
[0.04,0.00,0.03,0.10,0.26,0.41,0.05,0.54,0.21,0.09,0.19,0.52,0.02,0.09],
[0.13,0.09,0.35,0.57,0.50,0.40,0.33,0.58,0.09,0.17,0.25,0.24,0.56,0.17],
[0.54,0.30,0.17,0.58,0.30,0.20,0.08,0.56,0.01,0.13,0.50,0.22,0.22,0.08],
[0.14,0.24,0.17,0.27,0.33,0.52,0.24,0.23,0.32,0.57,0.21,0.40,0.14,0.46],
[0.04,0.09,0.03,0.58,0.39,0.20,0.56,0.09,0.41,0.03,0.05,0.42,0.16,0.54],
[0.03,0.38,0.03,0.17,0.02,0.20,0.43,0.34,0.12,0.07,0.57,0.43,0.03,0.19],
[0.23,0.17,0.05,0.27,0.26,0.07,0.25,0.06,0.28,0.21,0.15,0.08,0.24,0.19],
[0.50,0.41,0.14,0.53,0.18,0.16,0.10,0.20,0.36,0.53,0.54,0.47,0.60,0.52],
[0.30,0.03,0.10,0.53,0.20,0.15,0.21,0.47,0.22,0.46,0.52,0.50,0.07,0.07]],
[[0.58,0.32,0.26,0.48,0.13,0.40,0.41,0.31,0.56,0.50,0.51,0.32,0.43,0.45],
[0.19,0.43,0.37,0.50,0.46,0.47,0.43,0.06,0.02,0.04,0.53,0.25,0.50,0.45],
[0.15,0.58,0.52,0.13,0.29,0.18,0.01,0.42,0.58,0.42,0.13,0.54,0.32,0.04],
[0.26,0.15,0.50,0.45,0.58,0.27,0.35,0.44,0.14,0.18,0.50,0.16,0.21,0.43],
[0.41,0.12,0.28,0.56,0.09,0.20,0.09,0.39,0.38,0.10,0.21,0.36,0.52,0.34],
[0.30,0.24,0.38,0.56,0.39,0.27,0.41,0.37,0.54,0.16,0.22,0.08,0.33,0.12],
[0.24,0.55,0.55,0.05,0.06,0.23,0.01,0.15,0.43,0.09,0.54,0.22,0.19,0.14],
[0.58,0.10,0.48,0.28,0.34,0.26,0.24,0.13,0.53,0.06,0.51,0.47,0.21,0.12],
[0.55,0.54,0.24,0.19,0.49,0.19,0.24,0.55,0.42,0.24,0.10,0.26,0.33,0.04],
[0.48,0.52,0.18,0.46,0.02,0.06,0.14,0.37,0.31,0.39,0.50,0.24,0.44,0.40],
[0.11,0.05,0.52,0.06,0.60,0.16,0.25,0.49,0.36,0.48,0.44,0.18,0.13,0.54],
[0.44,0.46,0.57,0.32,0.38,0.15,0.17,0.41,0.21,0.32,0.17,0.52,0.10,0.07],
[0.16,0.54,0.47,0.27,0.60,0.40,0.33,0.60,0.56,0.57,0.48,0.32,0.46,0.32],
[0.50,0.58,0.26,0.34,0.45,0.23,0.05,0.23,0.38,0.23,0.04,0.59,0.54,0.21]],
[[0.50,0.04,0.28,0.06,0.59,0.15,0.33,0.59,0.55,0.06,0.58,0.51,0.03,0.46],
[0.22,0.49,0.18,0.12,0.47,0.44,0.46,0.32,0.07,0.51,0.55,0.45,0.14,0.58],
[0.43,0.08,0.19,0.33,0.13,0.47,0.40,0.11,0.02,0.13,0.10,0.57,0.19,0.08],
[0.48,0.22,0.54,0.10,0.11,0.13,0.22,0.58,0.57,0.08,0.30,0.03,0.59,0.25],
[0.48,0.13,0.24,0.31,0.21,0.43,0.04,0.34,0.30,0.44,0.45,0.32,0.56,0.55],
[0.28,0.15,0.03,0.16,0.37,0.58,0.26,0.48,0.10,0.49,0.46,0.07,0.57,0.16],
[0.10,0.56,0.42,0.58,0.09,0.05,0.29,0.30,0.48,0.33,0.04,0.18,0.16,0.49],
[0.49,0.13,0.44,0.18,0.28,0.47,0.34,0.05,0.44,0.00,0.53,0.55,0.49,0.39],
[0.02,0.45,0.55,0.12,0.41,0.37,0.10,0.50,0.42,0.38,0.20,0.30,0.11,0.23],
[0.48,0.27,0.12,0.37,0.40,0.56,0.55,0.08,0.43,0.29,0.13,0.27,0.29,0.05],
[0.22,0.18,0.44,0.24,0.03,0.39,0.35,0.45,0.15,0.45,0.35,0.57,0.23,0.54],
[0.27,0.34,0.18,0.15,0.01,0.30,0.52,0.41,0.26,0.46,0.49,0.09,0.15,0.02],
[0.36,0.44,0.07,0.58,0.02,0.51,0.21,0.05,0.30,0.57,0.50,0.45,0.42,0.24],
[0.42,0.05,0.19,0.09,0.39,0.37,0.24,0.40,0.07,0.16,0.21,0.33,0.02,0.10]],
[[0.41,0.17,0.12,0.17,0.01,0.19,0.15,0.03,0.10,0.37,0.08,0.40,0.34,0.58],
[0.25,0.15,0.22,0.07,0.20,0.41,0.16,0.59,0.17,0.41,0.39,0.24,0.57,0.60],
[0.57,0.59,0.10,0.38,0.16,0.23,0.56,0.18,0.42,0.11,0.21,0.52,0.48,0.29],
[0.32,0.21,0.27,0.56,0.36,0.49,0.03,0.57,0.30,0.19,0.55,0.47,0.60,0.34],
[0.11,0.56,0.34,0.08,0.55,0.44,0.47,0.12,0.07,0.43,0.30,0.49,0.54,0.51],
[0.41,0.41,0.20,0.13,0.03,0.47,0.09,0.39,0.37,0.12,0.36,0.07,0.31,0.31],
[0.54,0.31,0.05,0.05,0.27,0.39,0.14,0.22,0.23,0.00,0.34,0.30,0.43,0.03],
