
m = 12;

n = 12;

p = 3;

q = 3;

proba = 
[[[0.07,0.11,0.23,0.29,0.59,0.12,0.42,0.59,0.24,0.50,0.26,0.57],
[0.50,0.55,0.23,0.56,0.34,0.05,0.10,0.25,0.40,0.06,0.16,0.26],
[0.01,0.13,0.38,0.14,0.37,0.57,0.04,0.44,0.08,0.28,0.13,0.07],
[0.39,0.55,0.06,0.04,0.46,0.32,0.00,0.35,0.27,0.24,0.31,0.00],
[0.29,0.41,0.26,0.08,0.47,0.42,0.34,0.49,0.54,0.12,0.02,0.32],
[0.09,0.07,0.16,0.17,0.34,0.29,0.24,0.14,0.24,0.30,0.17,0.10],
[0.02,0.18,0.45,0.28,0.41,0.16,0.29,0.10,0.57,0.54,0.19,0.45],
[0.36,0.53,0.33,0.30,0.05,0.35,0.02,0.14,0.42,0.18,0.32,0.16],
[0.46,0.56,0.30,0.11,0.26,0.47,0.21,0.28,0.05,0.06,0.56,0.46],
[0.22,0.25,0.56,0.19,0.19,0.15,0.04,0.55,0.08,0.37,0.25,0.12],
[0.12,0.27,0.27,0.54,0.44,0.59,0.11,0.31,0.54,0.41,0.41,0.20],
[0.28,0.02,0.48,0.32,0.08,0.44,0.18,0.30,0.09,0.15,0.49,0.28]],
[[0.29,0.53,0.22,0.37,0.30,0.48,0.49,0.42,0.14,0.16,0.37,0.59],
[0.15,0.47,0.30,0.09,0.28,0.11,0.30,0.56,0.13,0.18,0.28,0.21],
[0.02,0.46,0.51,0.11,0.01,0.40,0.38,0.30,0.33,0.01,0.07,0.03],
[0.48,0.56,0.45,0.03,0.13,0.22,0.02,0.27,0.09,0.31,0.36,0.37],
[0.43,0.06,0.33,0.56,0.24,0.00,0.17,0.26,0.46,0.07,0.37,0.47],
[0.47,0.15,0.17,0.20,0.16,0.24,0.23,0.04,0.20,0.08,0.06,0.33],
[0.29,0.08,0.00,0.38,0.39,0.37,0.15,0.22,0.43,0.48,0.18,0.07],
[0.48,0.34,0.33,0.35,0.41,0.09,0.22,0.28,0.24,0.39,0.48,0.39],
[0.03,0.10,0.43,0.23,0.18,0.50,0.56,0.47,0.58,0.57,0.26,0.37],
[0.33,0.41,0.59,0.16,0.29,0.17,0.23,0.17,0.51,0.55,0.52,0.32],
[0.04,0.14,0.00,0.28,0.53,0.48,0.08,0.56,0.58,0.51,0.19,0.16],
[0.41,0.15,0.04,0.38,0.12,0.30,0.15,0.45,0.11,0.15,0.01,0.40]],
[[0.31,0.23,0.57,0.22,0.19,0.50,0.54,0.23,0.03,0.55,0.51,0.56],
[0.43,0.59,0.52,0.41,0.50,0.11,0.58,0.30,0.26,0.01,0.08,0.38],
[0.31,0.24,0.23,0.42,0.38,0.24,0.22,0.10,0.47,0.19,0.32,0.06],
[0.09,0.27,0.29,0.12,0.21,0.20,0.09,0.04,0.19,0.00,0.45,0.08],
[0.11,0.43,0.38,0.37,0.44,0.47,0.15,0.15,0.11,0.38,0.57,0.49],
[0.02,0.19,0.59,0.49,0.39,0.31,0.55,0.48,0.58,0.24,0.00,0.19],
[0.44,0.09,0.23,0.03,0.09,0.08,0.11,0.20,0.51,0.49,0.57,0.35],
[0.36,0.12,0.50,0.46,0.50,0.47,0.35,0.52,0.06,0.34,0.41,0.45],
[0.05,0.36,0.33,0.03,0.60,0.33,0.22,0.44,0.41,0.44,0.46,0.50],
[0.52,0.57,0.10,0.43,0.46,0.07,0.17,0.22,0.20,0.07,0.08,0.10],
[0.54,0.44,0.02,0.00,0.18,0.42,0.45,0.23,0.18,0.18,0.26,0.18],
[0.50,0.47,0.02,0.32,0.31,0.48,0.22,0.24,0.45,0.32,0.06,0.31]],
[[0.40,0.23,0.53,0.59,0.30,0.01,0.09,0.24,0.44,0.10,0.25,0.02],
[0.53,0.10,0.25,0.11,0.27,0.51,0.29,0.18,0.38,0.31,0.49,0.09],
[0.19,0.11,0.33,0.03,0.43,0.39,0.34,0.23,0.02,0.26,0.22,0.33],
[0.27,0.31,0.57,0.11,0.41,0.22,0.13,0.33,0.31,0.38,0.44,0.58],
[0.29,0.13,0.16,0.07,0.44,0.05,0.16,0.03,0.16,0.48,0.06,0.60],
[0.27,0.40,0.22,0.29,0.07,0.44,0.02,0.34,0.15,0.59,0.45,0.56],
[0.21,0.59,0.29,0.52,0.37,0.13,0.50,0.06,0.27,0.06,0.12,0.11],
[0.12,0.28,0.14,0.28,0.16,0.20,0.28,0.44,0.00,0.50,0.13,0.07],
[0.35,0.15,0.41,0.50,0.14,0.26,0.45,0.35,0.24,0.14,0.27,0.01],
[0.27,0.17,0.07,0.54,0.24,0.19,0.05,0.35,0.47,0.19,0.04,0.04],
[0.40,0.32,0.47,0.40,0.22,0.00,0.47,0.57,0.16,0.27,0.46,0.30],
[0.53,0.31,0.05,0.18,0.46,0.32,0.19,0.13,0.49,0.26,0.07,0.13]],
[[0.45,0.12,0.48,0.33,0.32,0.52,0.36,0.11,0.24,0.24,0.51,0.46],
[0.24,0.38,0.42,0.40,0.05,0.29,0.10,0.58,0.00,0.15,0.16,0.46],
[0.47,0.35,0.59,0.36,0.01,0.06,0.49,0.46,0.18,0.38,0.19,0.50],
[0.30,0.55,0.01,0.54,0.19,0.52,0.39,0.43,0.30,0.22,0.23,0.35],
[0.51,0.33,0.33,0.51,0.48,0.49,0.37,0.35,0.24,0.35,0.11,0.25],
[0.41,0.01,0.11,0.59,0.39,0.29,0.49,0.09,0.25,0.49,0.02,0.44],
[0.41,0.42,0.27,0.11,0.04,0.50,0.45,0.54,0.23,0.18,0.45,0.11],
[0.07,0.21,0.46,0.31,0.57,0.57,0.56,0.38,0.58,0.07,0.37,0.37],
[0.36,0.25,0.45,0.01,0.14,0.48,0.44,0.55,0.29,0.11,0.06,0.33],
