
m = 18;

n = 18;

p = 2;

q = 2;

proba = 
[[[0.31,0.08,0.15,0.08,0.55,0.39,0.45,0.24,0.22,0.35,0.41,0.48,0.23,0.17,0.30,0.30,0.54,0.22],
[0.57,0.04,0.24,0.44,0.22,0.34,0.16,0.33,0.14,0.20,0.06,0.29,0.24,0.37,0.37,0.39,0.45,0.32],
[0.18,0.30,0.56,0.40,0.05,0.37,0.28,0.28,0.53,0.58,0.58,0.47,0.20,0.54,0.51,0.44,0.38,0.13],
[0.18,0.54,0.46,0.32,0.14,0.53,0.01,0.38,0.30,0.39,0.17,0.15,0.11,0.35,0.45,0.07,0.15,0.50],
[0.44,0.43,0.18,0.37,0.41,0.16,0.24,0.02,0.10,0.16,0.45,0.49,0.29,0.04,0.43,0.15,0.36,0.57],
[0.07,0.38,0.35,0.37,0.16,0.52,0.53,0.27,0.27,0.38,0.34,0.41,0.28,0.18,0.25,0.46,0.55,0.06],
[0.02,0.19,0.08,0.12,0.35,0.53,0.01,0.04,0.57,0.44,0.18,0.33,0.41,0.26,0.10,0.16,0.03,0.26],
[0.08,0.56,0.53,0.34,0.34,0.28,0.16,0.02,0.45,0.40,0.48,0.40,0.46,0.50,0.60,0.54,0.02,0.35],
[0.47,0.03,0.38,0.43,0.47,0.57,0.16,0.28,0.22,0.26,0.44,0.25,0.53,0.52,0.21,0.46,0.27,0.54],
[0.14,0.42,0.56,0.59,0.23,0.44,0.39,0.09,0.34,0.39,0.03,0.36,0.13,0.50,0.40,0.52,0.34,0.27],
[0.48,0.50,0.56,0.10,0.16,0.40,0.36,0.09,0.32,0.57,0.55,0.59,0.51,0.08,0.41,0.47,0.07,0.04],
[0.31,0.46,0.13,0.05,0.25,0.16,0.41,0.38,0.07,0.21,0.30,0.40,0.48,0.19,0.30,0.43,0.29,0.46],
[0.23,0.05,0.54,0.56,0.01,0.49,0.54,0.52,0.57,0.36,0.39,0.04,0.39,0.10,0.50,0.53,0.14,0.15],
[0.09,0.55,0.54,0.16,0.16,0.24,0.56,0.03,0.42,0.26,0.47,0.11,0.12,0.10,0.16,0.06,0.06,0.17],
