
m = 12;

n = 12;

p = 2;

q = 2;

proba = 
[[[0.26,0.59,0.52,0.01,0.52,0.36,0.04,0.44,0.51,0.06,0.12,0.47],
[0.40,0.38,0.29,0.31,0.37,0.26,0.02,0.37,0.58,0.11,0.59,0.39],
[0.20,0.22,0.38,0.02,0.36,0.59,0.59,0.01,0.58,0.52,0.02,0.49],
[0.28,0.06,0.33,0.19,0.12,0.45,0.06,0.52,0.23,0.35,0.23,0.00],
[0.01,0.25,0.37,0.59,0.35,0.36,0.37,0.56,0.58,0.15,0.58,0.34],
[0.14,0.57,0.36,0.12,0.49,0.38,0.02,0.17,0.44,0.35,0.36,0.56],
[0.20,0.42,0.48,0.43,0.17,0.11,0.43,0.18,0.35,0.21,0.17,0.11],
[0.57,0.55,0.06,0.55,0.10,0.04,0.30,0.24,0.02,0.05,0.36,0.51],
[0.43,0.38,0.08,0.27,0.13,0.44,0.23,0.33,0.26,0.11,0.17,0.43],
[0.22,0.00,0.02,0.57,0.21,0.19,0.08,0.18,0.13,0.14,0.13,0.23],
[0.19,0.43,0.47,0.21,0.48,0.23,0.11,0.32,0.01,0.19,0.59,0.15],
[0.03,0.22,0.48,0.30,0.33,0.05,0.13,0.55,0.05,0.14,0.53,0.26]],
[[0.33,0.01,0.44,0.47,0.15,0.57,0.09,0.34,0.40,0.56,0.54,0.28],
[0.20,0.06,0.00,0.21,0.25,0.59,0.36,0.29,0.21,0.24,0.58,0.55],
[0.29,0.11,0.50,0.34,0.26,0.43,0.59,0.59,0.43,0.43,0.45,0.58],
[0.40,0.55,0.32,0.20,0.51,0.27,0.49,0.11,0.32,0.49,0.32,0.58],
[0.48,0.08,0.26,0.09,0.32,0.25,0.04,0.00,0.36,0.54,0.34,0.01],
[0.36,0.33,0.00,0.20,0.16,0.46,0.18,0.56,0.41,0.50,0.17,0.32],
[0.17,0.05,0.43,0.50,0.54,0.15,0.47,0.42,0.23,0.14,0.51,0.54],
[0.39,0.54,0.55,0.15,0.48,0.28,0.16,0.24,0.01,0.16,0.44,0.18],
[0.02,0.02,0.14,0.43,0.53,0.31,0.14,0.10,0.36,0.57,0.60,0.30],
[0.12,0.47,0.12,0.35,0.01,0.02,0.30,0.39,0.56,0.24,0.54,0.44],
[0.53,0.10,0.09,0.54,0.26,0.53,0.12,0.28,0.56,0.26,0.11,0.49],
[0.57,0.25,0.59,0.33,0.22,0.58,0.03,0.35,0.45,0.14,0.10,0.46]],
[[0.17,0.39,0.25,0.13,0.03,0.19,0.58,0.56,0.28,0.07,0.50,0.54],
[0.60,0.02,0.22,0.55,0.27,0.33,0.44,0.24,0.58,0.42,0.57,0.20],
[0.41,0.59,0.55,0.26,0.14,0.05,0.11,0.31,0.44,0.36,0.44,0.47],
[0.55,0.41,0.43,0.24,0.48,0.33,0.18,0.48,0.35,0.40,0.43,0.02],
[0.14,0.27,0.26,0.12,0.09,0.23,0.32,0.50,0.22,0.27,0.15,0.36],
[0.32,0.27,0.06,0.16,0.03,0.50,0.03,0.58,0.31,0.47,0.22,0.19],
[0.20,0.40,0.07,0.55,0.20,0.50,0.57,0.34,0.16,0.23,0.46,0.26],
[0.46,0.18,0.15,0.08,0.45,0.31,0.43,0.17,0.58,0.50,0.33,0.01],
[0.40,0.36,0.60,0.11,0.23,0.22,0.30,0.43,0.02,0.37,0.37,0.22],
[0.27,0.34,0.56,0.44,0.57,0.42,0.09,0.43,0.59,0.24,0.50,0.44],
[0.55,0.34,0.01,0.53,0.23,0.34,0.54,0.03,0.11,0.53,0.14,0.33],
[0.15,0.44,0.16,0.17,0.21,0.53,0.39,0.49,0.28,0.34,0.32,0.25]],
[[0.16,0.41,0.08,0.15,0.06,0.58,0.60,0.01,0.32,0.01,0.54,0.55],
[0.35,0.48,0.58,0.46,0.41,0.12,0.19,0.56,0.56,0.35,0.13,0.18],
[0.29,0.51,0.06,0.57,0.26,0.38,0.22,0.42,0.20,0.29,0.57,0.25],
[0.28,0.57,0.26,0.00,0.58,0.20,0.55,0.33,0.08,0.54,0.19,0.49],
[0.06,0.38,0.45,0.02,0.14,0.57,0.20,0.43,0.48,0.26,0.39,0.14],
[0.04,0.01,0.56,0.24,0.30,0.53,0.49,0.58,0.49,0.15,0.58,0.47],
[0.35,0.54,0.20,0.43,0.47,0.39,0.32,0.53,0.18,0.17,0.56,0.32],
[0.14,0.15,0.14,0.02,0.41,0.53,0.16,0.46,0.54,0.12,0.10,0.25],
[0.05,0.59,0.23,0.54,0.15,0.21,0.41,0.50,0.15,0.01,0.33,0.02],
[0.41,0.05,0.56,0.59,0.21,0.51,0.30,0.35,0.07,0.44,0.38,0.48],
[0.38,0.54,0.34,0.32,0.06,0.44,0.57,0.11,0.43,0.20,0.05,0.58],
[0.41,0.46,0.48,0.56,0.47,0.21,0.58,0.27,0.26,0.53,0.26,0.47]]];

alpha = 
[0.55,0.59,0.47,0.57];

c = 
[[5,10,7,9,9,8,5,9,5,8,3,8],
[3,5,7,8,4,8,7,9,10,4,3,7],
[6,3,3,7,6,8,8,8,7,4,6,3],
[9,7,10,10,2,2,8,3,5,2,7,7],
[8,3,3,5,4,4,10,6,3,10,2,6],
[5,9,3,2,9,5,3,7,10,3,7,10],
[10,2,9,3,2,5,8,7,5,8,10,7],
[8,8,9,10,5,9,5,8,5,4,8,4],
[7,8,7,6,7,3,3,4,10,10,5,2],
[2,10,5,5,7,2,8,4,8,6,10,9],
[5,2,7,6,2,2,8,7,6,3,9,2],
[2,8,5,2,5,8,9,6,5,3,9,10]];
