
m = 18;

n = 18;

p = 3;

q = 3;

proba = 
[[[0.21,0.40,0.51,0.50,0.15,0.55,0.07,0.57,0.51,0.00,0.12,0.11,0.45,0.30,0.41,0.25,0.10,0.43],
[0.13,0.08,0.20,0.09,0.14,0.41,0.46,0.02,0.25,0.49,0.05,0.49,0.50,0.27,0.30,0.41,0.17,0.44],
[0.37,0.24,0.42,0.27,0.25,0.54,0.38,0.09,0.24,0.19,0.34,0.34,0.02,0.47,0.42,0.23,0.56,0.56],
[0.04,0.42,0.58,0.29,0.31,0.03,0.19,0.21,0.29,0.49,0.02,0.46,0.33,0.39,0.10,0.15,0.06,0.35],
[0.09,0.44,0.44,0.33,0.03,0.18,0.07,0.05,0.05,0.49,0.28,0.01,0.45,0.32,0.43,0.42,0.01,0.14],
[0.45,0.20,0.35,0.14,0.08,0.37,0.00,0.41,0.16,0.11,0.56,0.22,0.46,0.05,0.06,0.29,0.37,0.09],
[0.47,0.44,0.14,0.52,0.33,0.41,0.54,0.18,0.13,0.37,0.01,0.14,0.51,0.46,0.34,0.26,0.00,0.42],
[0.03,0.01,0.23,0.19,0.11,0.19,0.42,0.57,0.24,0.48,0.26,0.02,0.56,0.14,0.46,0.10,0.06,0.19],
[0.51,0.60,0.38,0.04,0.36,0.38,0.18,0.27,0.24,0.51,0.52,0.24,0.33,0.55,0.24,0.57,0.15,0.36],
[0.16,0.57,0.32,0.40,0.44,0.59,0.42,0.40,0.12,0.28,0.50,0.18,0.47,0.41,0.18,0.24,0.45,0.54],
[0.02,0.03,0.20,0.26,0.54,0.13,0.50,0.27,0.08,0.14,0.24,0.23,0.50,0.40,0.19,0.22,0.20,0.04],
[0.21,0.02,0.44,0.33,0.29,0.34,0.51,0.16,0.15,0.09,0.40,0.60,0.03,0.43,0.03,0.23,0.09,0.57],
[0.35,0.59,0.24,0.43,0.14,0.48,0.06,0.04,0.28,0.26,0.26,0.48,0.29,0.47,0.49,0.13,0.20,0.18],
[0.47,0.11,0.34,0.02,0.20,0.15,0.02,0.23,0.58,0.05,0.46,0.07,0.02,0.21,0.06,0.25,0.04,0.19],
[0.13,0.11,0.23,0.41,0.36,0.49,0.29,0.05,0.36,0.19,0.19,0.56,0.37,0.06,0.08,0.11,0.08,0.28],
[0.26,0.11,0.51,0.24,0.16,0.36,0.31,0.17,0.57,0.36,0.43,0.02,0.56,0.56,0.12,0.19,0.37,0.48],
[0.08,0.07,0.54,0.44,0.25,0.12,0.41,0.02,0.18,0.49,0.14,0.27,0.17,0.40,0.38,0.07,0.04,0.53],
[0.44,0.34,0.11,0.41,0.11,0.54,0.43,0.07,0.50,0.55,0.26,0.27,0.43,0.34,0.34,0.37,0.18,0.59]],
[[0.50,0.59,0.01,0.08,0.48,0.15,0.35,0.04,0.55,0.12,0.12,0.59,0.06,0.55,0.34,0.16,0.37,0.45],
[0.10,0.19,0.52,0.60,0.14,0.17,0.27,0.58,0.51,0.01,0.35,0.10,0.60,0.25,0.09,0.01,0.33,0.57],
[0.17,0.07,0.01,0.12,0.20,0.13,0.11,0.25,0.08,0.45,0.42,0.45,0.30,0.52,0.04,0.21,0.52,0.18],
[0.39,0.19,0.16,0.30,0.20,0.51,0.40,0.20,0.16,0.49,0.21,0.48,0.46,0.38,0.56,0.47,0.50,0.15],
[0.60,0.01,0.40,0.08,0.46,0.22,0.53,0.16,0.14,0.57,0.38,0.06,0.16,0.16,0.24,0.32,0.47,0.44],
[0.23,0.27,0.03,0.39,0.16,0.24,0.27,0.02,0.02,0.23,0.49,0.52,0.38,0.49,0.52,0.18,0.58,0.39],
[0.40,0.51,0.55,0.54,0.48,0.32,0.60,0.04,0.49,0.24,0.36,0.35,0.08,0.59,0.02,0.12,0.38,0.19],
[0.36,0.05,0.21,0.38,0.27,0.10,0.29,0.05,0.59,0.22,0.23,0.57,0.01,0.03,0.48,0.55,0.57,0.35],
[0.27,0.57,0.39,0.16,0.22,0.15,0.51,0.30,0.13,0.54,0.41,0.51,0.12,0.17,0.56,0.33,0.55,0.23],
[0.43,0.25,0.28,0.42,0.46,0.51,0.39,0.47,0.54,0.27,0.42,0.51,0.02,0.09,0.49,0.41,0.25,0.10],
[0.56,0.17,0.40,0.09,0.10,0.21,0.00,0.22,0.38,0.56,0.55,0.34,0.19,0.38,0.58,0.47,0.20,0.44],
[0.38,0.60,0.31,0.32,0.26,0.13,0.23,0.29,0.23,0.12,0.10,0.48,0.22,0.06,0.05,0.02,0.15,0.15],
[0.23,0.16,0.37,0.01,0.12,0.32,0.35,0.31,0.10,0.33,0.17,0.31,0.17,0.55,0.30,0.49,0.27,0.57],
[0.02,0.50,0.25,0.25,0.01,0.35,0.13,0.23,0.41,0.18,0.25,0.56,0.33,0.48,0.12,0.10,0.50,0.23],
[0.42,0.25,0.54,0.53,0.58,0.11,0.23,0.15,0.06,0.54,0.04,0.33,0.50,0.06,0.22,0.16,0.31,0.24],
[0.51,0.44,0.47,0.32,0.02,0.12,0.28,0.34,0.00,0.39,0.44,0.50,0.02,0.26,0.14,0.56,0.19,0.12],
[0.08,0.42,0.27,0.14,0.36,0.30,0.47,0.26,0.36,0.09,0.42,0.07,0.33,0.33,0.51,0.20,0.05,0.52],
[0.31,0.32,0.26,0.32,0.11,0.10,0.21,0.14,0.37,0.35,0.10,0.55,0.47,0.17,0.38,0.14,0.31,0.13]],
