
m = 16;

n = 16;

p = 3;

q = 3;

proba = 
[[[0.50,0.29,0.56,0.31,0.12,0.12,0.04,0.29,0.45,0.06,0.05,0.48,0.26,0.24,0.36,0.01],
[0.07,0.23,0.52,0.00,0.17,0.35,0.22,0.24,0.38,0.40,0.07,0.56,0.56,0.33,0.00,0.46],
[0.02,0.57,0.17,0.13,0.09,0.21,0.43,0.54,0.27,0.48,0.42,0.53,0.13,0.18,0.54,0.19],
[0.41,0.46,0.19,0.58,0.21,0.42,0.22,0.59,0.22,0.30,0.55,0.18,0.03,0.55,0.04,0.04],
[0.52,0.21,0.18,0.01,0.42,0.01,0.55,0.09,0.49,0.36,0.02,0.01,0.54,0.55,0.20,0.36],
[0.42,0.40,0.34,0.03,0.21,0.56,0.02,0.43,0.26,0.57,0.01,0.29,0.52,0.05,0.33,0.43],
[0.26,0.51,0.44,0.08,0.52,0.39,0.17,0.41,0.15,0.18,0.42,0.09,0.14,0.02,0.45,0.55],
[0.42,0.19,0.58,0.03,0.15,0.60,0.47,0.42,0.57,0.48,0.11,0.48,0.53,0.44,0.32,0.19],
[0.35,0.16,0.27,0.27,0.54,0.43,0.08,0.09,0.02,0.50,0.18,0.15,0.52,0.04,0.11,0.34],
[0.23,0.09,0.38,0.38,0.09,0.24,0.20,0.05,0.12,0.31,0.54,0.05,0.15,0.25,0.24,0.50],
[0.41,0.51,0.17,0.35,0.34,0.25,0.44,0.36,0.14,0.03,0.51,0.06,0.06,0.02,0.41,0.29],
[0.11,0.18,0.07,0.19,0.43,0.27,0.25,0.55,0.57,0.18,0.01,0.12,0.43,0.25,0.02,0.24],
[0.16,0.19,0.59,0.51,0.43,0.43,0.27,0.58,0.46,0.18,0.04,0.52,0.21,0.45,0.21,0.31],
[0.03,0.28,0.51,0.46,0.55,0.15,0.41,0.53,0.33,0.42,0.05,0.17,0.07,0.06,0.41,0.24],
[0.25,0.40,0.14,0.08,0.23,0.41,0.06,0.09,0.60,0.10,0.01,0.20,0.54,0.22,0.52,0.57],
[0.50,0.42,0.43,0.45,0.58,0.25,0.37,0.31,0.07,0.42,0.48,0.14,0.48,0.28,0.37,0.13]],
[[0.08,0.52,0.21,0.31,0.33,0.27,0.39,0.33,0.37,0.40,0.53,0.31,0.02,0.44,0.28,0.52],
[0.27,0.12,0.37,0.24,0.36,0.14,0.55,0.43,0.56,0.43,0.57,0.45,0.11,0.34,0.58,0.19],
[0.26,0.19,0.49,0.59,0.46,0.29,0.32,0.23,0.09,0.25,0.54,0.11,0.09,0.22,0.03,0.36],
[0.33,0.40,0.60,0.10,0.55,0.55,0.53,0.51,0.38,0.50,0.36,0.49,0.24,0.34,0.07,0.50],
[0.53,0.57,0.50,0.40,0.26,0.21,0.02,0.35,0.46,0.56,0.46,0.55,0.18,0.49,0.31,0.52],
