
m = 22;

n = 22;

p = 3;

q = 3;

proba = 
[[[0.55,0.00,0.52,0.37,0.59,0.03,0.10,0.33,0.50,0.15,0.27,0.58,0.20,0.52,0.42,0.08,0.09,0.13,0.09,0.26,0.20,0.35],
[0.26,0.17,0.38,0.52,0.13,0.47,0.54,0.47,0.12,0.48,0.48,0.04,0.25,0.47,0.07,0.35,0.20,0.57,0.51,0.47,0.56,0.10],
[0.39,0.38,0.19,0.47,0.50,0.28,0.14,0.11,0.03,0.40,0.27,0.41,0.32,0.41,0.28,0.25,0.28,0.41,0.13,0.16,0.45,0.38],
[0.03,0.52,0.14,0.23,0.50,0.04,0.09,0.46,0.15,0.48,0.23,0.33,0.36,0.14,0.01,0.50,0.24,0.03,0.29,0.52,0.45,0.01],
[0.32,0.13,0.26,0.00,0.54,0.39,0.16,0.39,0.18,0.19,0.31,0.31,0.42,0.21,0.35,0.51,0.07,0.50,0.39,0.30,0.23,0.15],
[0.44,0.24,0.04,0.08,0.27,0.34,0.59,0.12,0.35,0.32,0.25,0.01,0.32,0.18,0.40,0.48,0.57,0.58,0.07,0.28,0.29,0.49],
[0.49,0.04,0.40,0.56,0.54,0.19,0.26,0.17,0.34,0.09,0.41,0.38,0.17,0.08,0.12,0.16,0.20,0.46,0.48,0.45,0.47,0.20],
[0.03,0.27,0.08,0.60,0.25,0.15,0.27,0.54,0.04,0.16,0.58,0.44,0.12,0.52,0.03,0.38,0.10,0.37,0.47,0.50,0.15,0.04],
[0.59,0.27,0.21,0.19,0.13,0.09,0.03,0.60,0.28,0.06,0.27,0.37,0.05,0.52,0.52,0.33,0.45,0.56,0.49,0.43,0.39,0.01],
[0.36,0.42,0.39,0.45,0.19,0.26,0.36,0.34,0.30,0.34,0.01,0.51,0.53,0.14,0.59,0.56,0.14,0.28,0.02,0.41,0.04,0.07],
[0.32,0.56,0.40,0.18,0.52,0.29,0.01,0.31,0.30,0.37,0.13,0.09,0.22,0.32,0.35,0.58,0.06,0.05,0.33,0.07,0.56,0.25],
[0.20,0.55,0.21,0.34,0.23,0.23,0.15,0.27,0.30,0.47,0.23,0.10,0.05,0.15,0.39,0.06,0.46,0.09,0.43,0.59,0.19,0.05],
[0.32,0.54,0.03,0.38,0.59,0.35,0.45,0.55,0.01,0.05,0.50,0.22,0.39,0.13,0.46,0.54,0.40,0.16,0.41,0.04,0.26,0.45],
[0.18,0.05,0.51,0.04,0.14,0.34,0.04,0.33,0.38,0.35,0.27,0.41,0.13,0.26,0.17,0.58,0.21,0.18,0.03,0.12,0.40,0.42],
[0.25,0.26,0.36,0.06,0.42,0.17,0.09,0.07,0.02,0.28,0.12,0.53,0.32,0.27,0.27,0.36,0.60,0.05,0.11,0.27,0.47,0.24],
[0.52,0.03,0.22,0.14,0.21,0.25,0.25,0.02,0.07,0.50,0.27,0.43,0.56,0.09,0.60,0.05,0.16,0.02,0.33,0.29,0.55,0.05],
[0.56,0.22,0.40,0.55,0.27,0.51,0.22,0.13,0.15,0.14,0.17,0.37,0.28,0.38,0.01,0.53,0.40,0.08,0.44,0.07,0.51,0.40],
