
m = 14;

n = 14;

p = 4;

q = 4;

proba = 
[[[0.26,0.49,0.39,0.32,0.27,0.28,0.34,0.51,0.30,0.18,0.38,0.28,0.53,0.12],
[0.39,0.08,0.57,0.16,0.24,0.17,0.27,0.25,0.20,0.12,0.45,0.43,0.44,0.05],
[0.34,0.07,0.30,0.60,0.55,0.09,0.31,0.22,0.37,0.06,0.13,0.07,0.23,0.52],
[0.35,0.17,0.03,0.14,0.25,0.00,0.31,0.50,0.17,0.58,0.14,0.37,0.10,0.59],
[0.20,0.55,0.04,0.54,0.01,0.34,0.53,0.57,0.42,0.25,0.19,0.20,0.30,0.32],
[0.26,0.54,0.24,0.02,0.11,0.27,0.16,0.36,0.27,0.47,0.26,0.44,0.45,0.40],
[0.21,0.55,0.39,0.41,0.50,0.44,0.34,0.51,0.18,0.28,0.48,0.00,0.52,0.07],
[0.20,0.22,0.39,0.46,0.16,0.03,0.48,0.27,0.30,0.04,0.02,0.57,0.50,0.28],
[0.41,0.36,0.08,0.02,0.31,0.47,0.43,0.21,0.31,0.18,0.12,0.49,0.45,0.00],
[0.49,0.38,0.07,0.09,0.00,0.46,0.55,0.16,0.49,0.42,0.43,0.19,0.46,0.45],
[0.16,0.36,0.13,0.57,0.12,0.21,0.60,0.43,0.09,0.43,0.04,0.40,0.01,0.16],
[0.29,0.46,0.16,0.18,0.24,0.24,0.26,0.24,0.10,0.21,0.40,0.59,0.03,0.23],
[0.18,0.49,0.09,0.34,0.25,0.22,0.31,0.37,0.43,0.31,0.20,0.52,0.14,0.23],
[0.32,0.14,0.39,0.01,0.00,0.56,0.19,0.24,0.19,0.46,0.48,0.29,0.07,0.28]],
[[0.29,0.10,0.52,0.47,0.59,0.00,0.21,0.24,0.22,0.52,0.01,0.06,0.23,0.21],
[0.58,0.36,0.45,0.30,0.51,0.24,0.32,0.51,0.20,0.51,0.15,0.39,0.37,0.03],
[0.08,0.44,0.32,0.37,0.53,0.23,0.24,0.52,0.24,0.44,0.17,0.46,0.36,0.18],
[0.52,0.59,0.39,0.50,0.35,0.24,0.20,0.26,0.48,0.52,0.17,0.07,0.43,0.32],
[0.46,0.20,0.35,0.54,0.03,0.07,0.31,0.57,0.30,0.55,0.49,0.54,0.39,0.06],
[0.40,0.15,0.24,0.31,0.14,0.03,0.21,0.50,0.27,0.41,0.16,0.15,0.33,0.33],
[0.22,0.16,0.05,0.08,0.35,0.40,0.02,0.39,0.47,0.33,0.35,0.18,0.28,0.24],
[0.12,0.07,0.30,0.52,0.23,0.54,0.23,0.37,0.58,0.44,0.27,0.25,0.25,0.43],
[0.39,0.58,0.16,0.01,0.13,0.21,0.09,0.49,0.01,0.11,0.27,0.48,0.44,0.02],
[0.06,0.12,0.27,0.18,0.19,0.57,0.09,0.42,0.51,0.33,0.19,0.49,0.16,0.46],
[0.14,0.41,0.28,0.53,0.39,0.44,0.54,0.52,0.05,0.03,0.41,0.05,0.13,0.08],
[0.54,0.57,0.10,0.60,0.10,0.37,0.17,0.29,0.34,0.27,0.11,0.25,0.59,0.29],
[0.14,0.16,0.15,0.28,0.57,0.43,0.21,0.36,0.27,0.14,0.28,0.32,0.17,0.09],
[0.37,0.30,0.17,0.31,0.28,0.27,0.30,0.37,0.03,0.48,0.06,0.37,0.14,0.17]],
[[0.03,0.14,0.46,0.17,0.29,0.01,0.45,0.26,0.44,0.05,0.02,0.11,0.20,0.31],
