
m = 12;

n = 12;

p = 3;

q = 3;

proba = 
[[[0.31,0.56,0.13,0.10,0.34,0.45,0.57,0.23,0.39,0.30,0.14,0.25],
[0.34,0.38,0.20,0.00,0.43,0.57,0.11,0.41,0.58,0.35,0.13,0.53],
[0.18,0.17,0.10,0.21,0.43,0.13,0.43,0.15,0.08,0.56,0.25,0.43],
[0.41,0.22,0.06,0.20,0.51,0.20,0.45,0.25,0.58,0.05,0.26,0.41],
[0.02,0.37,0.21,0.00,0.12,0.35,0.53,0.30,0.51,0.03,0.51,0.35],
[0.16,0.35,0.50,0.24,0.31,0.15,0.07,0.12,0.36,0.12,0.32,0.28],
[0.32,0.17,0.53,0.30,0.22,0.19,0.11,0.24,0.55,0.32,0.24,0.07],
[0.06,0.17,0.37,0.58,0.20,0.29,0.33,0.35,0.03,0.22,0.59,0.35],
[0.37,0.06,0.47,0.13,0.19,0.19,0.41,0.51,0.36,0.34,0.21,0.58],
[0.52,0.32,0.22,0.48,0.04,0.47,0.55,0.10,0.04,0.32,0.08,0.23],
[0.01,0.41,0.59,0.04,0.03,0.58,0.39,0.40,0.04,0.25,0.53,0.23],
[0.44,0.34,0.14,0.20,0.07,0.35,0.18,0.59,0.07,0.41,0.47,0.11]],
[[0.27,0.42,0.21,0.31,0.14,0.28,0.54,0.14,0.09,0.53,0.18,0.12],
[0.51,0.57,0.52,0.55,0.22,0.45,0.18,0.07,0.18,0.32,0.27,0.26],
[0.08,0.45,0.25,0.15,0.26,0.12,0.25,0.53,0.54,0.46,0.24,0.08],
[0.14,0.18,0.22,0.24,0.11,0.41,0.36,0.02,0.37,0.28,0.58,0.60],
[0.12,0.16,0.06,0.31,0.48,0.33,0.57,0.56,0.19,0.22,0.11,0.45],
[0.34,0.36,0.38,0.28,0.22,0.02,0.36,0.36,0.20,0.58,0.60,0.32],
[0.39,0.35,0.34,0.16,0.03,0.31,0.16,0.15,0.47,0.22,0.46,0.35],
[0.56,0.43,0.31,0.14,0.04,0.42,0.59,0.38,0.18,0.37,0.06,0.40],
[0.39,0.42,0.16,0.59,0.40,0.16,0.31,0.19,0.51,0.05,0.35,0.54],
[0.36,0.51,0.09,0.23,0.14,0.55,0.58,0.09,0.38,0.30,0.23,0.43],
[0.12,0.22,0.21,0.30,0.59,0.27,0.10,0.37,0.09,0.26,0.36,0.49],
[0.41,0.07,0.08,0.32,0.12,0.43,0.26,0.47,0.35,0.35,0.10,0.48]],
[[0.31,0.09,0.57,0.09,0.39,0.21,0.51,0.50,0.43,0.12,0.20,0.41],
[0.39,0.30,0.19,0.48,0.55,0.55,0.37,0.37,0.02,0.45,0.09,0.14],
[0.28,0.35,0.01,0.03,0.10,0.11,0.51,0.41,0.20,0.48,0.50,0.59],
[0.09,0.41,0.49,0.52,0.54,0.09,0.34,0.33,0.39,0.52,0.21,0.34],
[0.47,0.58,0.11,0.49,0.43,0.20,0.03,0.11,0.55,0.04,0.13,0.05],
[0.15,0.04,0.46,0.35,0.53,0.36,0.34,0.02,0.17,0.23,0.54,0.10],
