
m = 14;

n = 14;

p = 2;

q = 2;

proba = 
[[[0.40,0.10,0.57,0.43,0.31,0.06,0.11,0.27,0.18,0.31,0.27,0.13,0.57,0.49],
[0.11,0.57,0.41,0.18,0.42,0.51,0.37,0.43,0.42,0.36,0.48,0.10,0.03,0.57],
[0.16,0.25,0.58,0.56,0.35,0.54,0.39,0.06,0.00,0.50,0.33,0.19,0.21,0.01],
[0.32,0.18,0.50,0.43,0.16,0.31,0.01,0.57,0.21,0.38,0.41,0.03,0.14,0.28],
[0.14,0.17,0.25,0.29,0.42,0.23,0.25,0.17,0.17,0.04,0.24,0.17,0.55,0.57],
[0.36,0.16,0.58,0.07,0.34,0.48,0.50,0.50,0.18,0.52,0.47,0.40,0.30,0.28],
[0.43,0.43,0.56,0.57,0.60,0.21,0.26,0.42,0.44,0.51,0.59,0.01,0.55,0.22],
[0.18,0.50,0.19,0.53,0.06,0.17,0.01,0.40,0.05,0.51,0.30,0.23,0.43,0.17],
[0.03,0.12,0.44,0.46,0.55,0.40,0.43,0.55,0.01,0.09,0.37,0.45,0.60,0.35],
[0.46,0.55,0.58,0.04,0.45,0.17,0.57,0.50,0.34,0.58,0.30,0.38,0.49,0.60],
[0.01,0.32,0.16,0.04,0.44,0.01,0.50,0.40,0.41,0.32,0.35,0.42,0.41,0.12],
[0.27,0.41,0.47,0.13,0.35,0.45,0.16,0.20,0.01,0.13,0.11,0.35,0.11,0.41],
[0.13,0.00,0.41,0.14,0.32,0.57,0.18,0.17,0.58,0.08,0.56,0.39,0.40,0.31],
[0.21,0.21,0.43,0.48,0.02,0.30,0.01,0.37,0.14,0.17,0.58,0.16,0.30,0.08]],
[[0.51,0.41,0.49,0.04,0.42,0.30,0.18,0.14,0.27,0.36,0.31,0.25,0.44,0.28],
[0.04,0.24,0.59,0.25,0.45,0.42,0.13,0.47,0.12,0.13,0.25,0.26,0.30,0.22],
[0.42,0.00,0.30,0.33,0.42,0.20,0.36,0.24,0.50,0.54,0.38,0.17,0.30,0.09],
[0.42,0.14,0.36,0.46,0.38,0.35,0.10,0.23,0.17,0.23,0.10,0.29,0.36,0.35],
[0.55,0.06,0.57,0.37,0.06,0.28,0.10,0.48,0.47,0.46,0.11,0.37,0.40,0.49],
[0.53,0.10,0.58,0.35,0.24,0.34,0.21,0.02,0.10,0.31,0.25,0.27,0.54,0.35],
[0.56,0.30,0.10,0.51,0.36,0.07,0.28,0.42,0.35,0.37,0.30,0.22,0.23,0.41],
[0.59,0.03,0.30,0.52,0.14,0.28,0.27,0.38,0.03,0.48,0.39,0.13,0.19,0.04],
[0.40,0.13,0.39,0.35,0.42,0.48,0.26,0.18,0.55,0.54,0.60,0.30,0.31,0.30],
[0.52,0.54,0.11,0.51,0.58,0.41,0.43,0.11,0.10,0.10,0.49,0.13,0.59,0.28],
[0.25,0.18,0.32,0.05,0.31,0.11,0.40,0.13,0.59,0.06,0.31,0.55,0.59,0.31],
[0.25,0.30,0.01,0.17,0.24,0.11,0.07,0.22,0.52,0.50,0.33,0.02,0.01,0.22],
[0.15,0.59,0.51,0.40,0.17,0.23,0.45,0.48,0.34,0.25,0.01,0.33,0.31,0.32],
[0.28,0.30,0.03,0.53,0.00,0.03,0.10,0.24,0.14,0.17,0.46,0.07,0.07,0.20]],
[[0.09,0.08,0.42,0.24,0.07,0.32,0.04,0.24,0.55,0.49,0.12,0.29,0.14,0.13],
[0.02,0.44,0.44,0.31,0.14,0.47,0.23,0.15,0.50,0.33,0.39,0.04,0.50,0.25],
[0.11,0.58,0.45,0.20,0.06,0.27,0.44,0.13,0.59,0.48,0.38,0.54,0.37,0.50],
[0.23,0.51,0.02,0.26,0.35,0.46,0.56,0.50,0.33,0.20,0.04,0.23,0.53,0.43],
[0.27,0.43,0.08,0.38,0.41,0.53,0.58,0.47,0.20,0.43,0.60,0.19,0.31,0.38],
[0.13,0.08,0.27,0.36,0.58,0.29,0.02,0.34,0.15,0.59,0.23,0.48,0.19,0.28],
[0.11,0.12,0.11,0.38,0.55,0.19,0.16,0.36,0.12,0.14,0.23,0.32,0.57,0.23],
[0.51,0.28,0.01,0.04,0.35,0.28,0.40,0.34,0.57,0.42,0.07,0.12,0.41,0.31],
[0.01,0.00,0.58,0.12,0.12,0.09,0.50,0.07,0.28,0.06,0.44,0.40,0.20,0.07],
[0.12,0.17,0.30,0.03,0.45,0.31,0.06,0.20,0.58,0.46,0.54,0.55,0.29,0.01],
[0.08,0.10,0.32,0.08,0.10,0.31,0.20,0.22,0.40,0.09,0.30,0.08,0.15,0.14],
[0.48,0.35,0.21,0.00,0.52,0.51,0.03,0.37,0.21,0.10,0.57,0.19,0.56,0.51],
[0.15,0.25,0.52,0.22,0.35,0.24,0.31,0.45,0.55,0.51,0.08,0.34,0.00,0.37],
[0.42,0.15,0.51,0.31,0.50,0.12,0.31,0.43,0.02,0.34,0.20,0.23,0.44,0.17]],
[[0.43,0.40,0.08,0.58,0.04,0.00,0.20,0.39,0.24,0.51,0.24,0.19,0.41,0.32],
[0.53,0.42,0.10,0.36,0.57,0.01,0.06,0.47,0.12,0.37,0.30,0.15,0.12,0.50],
[0.38,0.56,0.07,0.21,0.35,0.15,0.18,0.40,0.15,0.38,0.19,0.40,0.29,0.43],
[0.59,0.10,0.15,0.52,0.52,0.25,0.28,0.48,0.25,0.34,0.36,0.38,0.12,0.06],
[0.52,0.24,0.56,0.30,0.19,0.03,0.51,0.54,0.18,0.09,0.34,0.33,0.47,0.53],
[0.12,0.15,0.36,0.11,0.26,0.51,0.03,0.17,0.16,0.31,0.06,0.41,0.05,0.41],
[0.19,0.17,0.47,0.11,0.40,0.43,0.41,0.59,0.45,0.32,0.54,0.03,0.41,0.27],
[0.36,0.27,0.20,0.48,0.43,0.56,0.59,0.08,0.47,0.02,0.26,0.02,0.33,0.31],
[0.43,0.38,0.12,0.02,0.55,0.59,0.14,0.36,0.42,0.55,0.35,0.27,0.27,0.29],
[0.30,0.07,0.56,0.06,0.35,0.16,0.54,0.18,0.12,0.54,0.26,0.58,0.56,0.52],
[0.00,0.29,0.23,0.44,0.07,0.35,0.46,0.02,0.34,0.60,0.38,0.16,0.55,0.13],
[0.43,0.21,0.42,0.13,0.29,0.38,0.19,0.04,0.54,0.13,0.21,0.05,0.07,0.48],
[0.03,0.03,0.39,0.04,0.32,0.02,0.48,0.39,0.37,0.34,0.42,0.11,0.34,0.20],
[0.26,0.29,0.33,0.09,0.50,0.14,0.22,0.19,0.52,0.41,0.23,0.46,0.54,0.44]]];

alpha = 
[0.57,0.40,0.51,0.58];

c = 
[[6,10,10,4,4,7,8,5,2,10,10,3,9,5],
[10,10,10,9,10,4,2,5,7,2,4,6,9,8],
[2,5,3,6,4,9,6,7,3,3,8,4,9,5],
[3,7,8,2,5,5,10,4,5,8,5,2,6,5],
[4,5,2,4,6,10,6,9,9,2,5,10,10,9],
[10,9,3,2,3,8,10,6,2,7,6,4,4,9],
[2,6,3,4,7,2,4,3,10,8,10,8,6,2],
[6,6,9,5,2,8,4,3,3,3,8,4,8,3],
[4,8,9,4,3,8,6,9,8,8,8,8,3,7],
[3,6,5,7,8,10,9,8,7,9,9,7,10,4],
[9,5,4,9,9,9,2,8,6,6,6,4,10,3],
[8,9,6,9,4,9,4,8,6,9,5,10,7,2],
[6,6,2,2,7,2,9,5,9,9,2,3,4,5],
[5,10,4,2,8,7,7,9,3,7,4,8,5,8]];
