
m = 22;

n = 22;

p = 4;

q = 4;

proba = 
[[[0.53,0.03,0.12,0.55,0.38,0.33,0.04,0.31,0.29,0.28,0.49,0.22,0.17,0.48,0.58,0.43,0.53,0.46,0.19,0.08,0.55,0.35],
[0.19,0.15,0.13,0.26,0.15,0.03,0.12,0.33,0.44,0.05,0.36,0.56,0.60,0.15,0.29,0.04,0.46,0.57,0.31,0.35,0.19,0.48],
[0.23,0.18,0.31,0.16,0.03,0.49,0.24,0.58,0.24,0.43,0.12,0.37,0.09,0.27,0.40,0.20,0.01,0.25,0.25,0.37,0.21,0.25],
[0.52,0.50,0.29,0.38,0.47,0.00,0.12,0.07,0.48,0.35,0.24,0.19,0.51,0.27,0.08,0.15,0.25,0.33,0.58,0.37,0.10,0.07],
[0.04,0.51,0.28,0.05,0.15,0.53,0.42,0.37,0.18,0.34,0.27,0.47,0.11,0.14,0.47,0.23,0.20,0.36,0.59,0.45,0.55,0.50],
[0.12,0.03,0.05,0.36,0.36,0.03,0.14,0.46,0.10,0.18,0.36,0.38,0.23,0.52,0.31,0.05,0.29,0.49,0.39,0.55,0.36,0.50],
[0.09,0.23,0.13,0.30,0.59,0.12,0.14,0.54,0.01,0.26,0.57,0.06,0.02,0.33,0.09,0.16,0.19,0.20,0.34,0.55,0.57,0.57],
[0.47,0.28,0.03,0.16,0.17,0.41,0.11,0.53,0.31,0.20,0.16,0.45,0.50,0.15,0.56,0.04,0.09,0.58,0.30,0.06,0.04,0.32],
[0.39,0.13,0.48,0.58,0.33,0.22,0.54,0.30,0.19,0.41,0.58,0.22,0.57,0.15,0.03,0.08,0.08,0.34,0.28,0.25,0.19,0.17],
[0.40,0.15,0.21,0.50,0.13,0.51,0.56,0.17,0.23,0.35,0.30,0.10,0.34,0.03,0.32,0.27,0.34,0.51,0.08,0.32,0.13,0.05],
[0.47,0.16,0.13,0.55,0.51,0.41,0.20,0.09,0.58,0.00,0.25,0.19,0.50,0.38,0.10,0.46,0.55,0.33,0.21,0.25,0.43,0.55],
[0.28,0.15,0.22,0.02,0.06,0.30,0.34,0.19,0.35,0.21,0.36,0.48,0.16,0.26,0.28,0.36,0.36,0.26,0.37,0.00,0.46,0.27],
[0.38,0.56,0.13,0.33,0.28,0.34,0.58,0.11,0.29,0.26,0.26,0.51,0.28,0.32,0.21,0.02,0.52,0.56,0.22,0.27,0.44,0.39],
[0.54,0.13,0.15,0.30,0.39,0.52,0.30,0.25,0.18,0.08,0.21,0.31,0.41,0.49,0.05,0.39,0.00,0.34,0.05,0.26,0.25,0.33],
[0.59,0.46,0.34,0.51,0.42,0.56,0.18,0.26,0.35,0.12,0.39,0.50,0.41,0.18,0.42,0.11,0.42,0.00,0.20,0.03,0.31,0.01],
[0.52,0.36,0.39,0.52,0.10,0.44,0.18,0.34,0.17,0.17,0.20,0.51,0.08,0.02,0.47,0.26,0.28,0.22,0.37,0.06,0.13,0.19],
[0.24,0.54,0.30,0.06,0.55,0.50,0.09,0.26,0.50,0.01,0.02,0.29,0.53,0.12,0.14,0.12,0.46,0.30,0.29,0.06,0.21,0.36],
[0.08,0.09,0.02,0.35,0.31,0.40,0.42,0.44,0.58,0.05,0.38,0.28,0.11,0.32,0.18,0.21,0.58,0.08,0.22,0.00,0.38,0.15],
[0.12,0.51,0.27,0.58,0.21,0.55,0.04,0.43,0.32,0.11,0.51,0.34,0.46,0.23,0.14,0.28,0.06,0.12,0.33,0.44,0.40,0.45],
[0.17,0.58,0.05,0.15,0.06,0.27,0.15,0.44,0.42,0.27,0.35,0.08,0.24,0.56,0.04,0.28,0.39,0.36,0.39,0.30,0.10,0.26],
[0.53,0.23,0.54,0.59,0.35,0.27,0.43,0.15,0.12,0.60,0.14,0.17,0.15,0.20,0.44,0.30,0.04,0.26,0.56,0.39,0.34,0.21],
