
m = 18;

n = 18;

p = 3;

q = 3;

proba = 
[[[0.45,0.43,0.03,0.04,0.05,0.41,0.07,0.21,0.30,0.02,0.25,0.54,0.48,0.18,0.43,0.14,0.48,0.00],
[0.52,0.36,0.03,0.20,0.13,0.43,0.39,0.09,0.47,0.41,0.05,0.58,0.42,0.50,0.41,0.45,0.54,0.46],
[0.26,0.01,0.07,0.55,0.03,0.32,0.49,0.51,0.50,0.32,0.05,0.38,0.32,0.57,0.14,0.35,0.16,0.27],
[0.18,0.56,0.36,0.04,0.36,0.41,0.02,0.18,0.31,0.43,0.03,0.24,0.29,0.29,0.25,0.36,0.24,0.28],
[0.07,0.13,0.19,0.57,0.45,0.23,0.35,0.17,0.20,0.49,0.52,0.37,0.16,0.10,0.32,0.52,0.14,0.09],
[0.33,0.16,0.27,0.03,0.59,0.30,0.28,0.28,0.59,0.53,0.04,0.23,0.21,0.11,0.36,0.40,0.08,0.21],
[0.03,0.44,0.38,0.23,0.33,0.30,0.60,0.48,0.40,0.32,0.40,0.54,0.41,0.13,0.10,0.08,0.16,0.09],
[0.38,0.44,0.37,0.36,0.36,0.41,0.60,0.57,0.52,0.36,0.37,0.00,0.57,0.40,0.44,0.35,0.03,0.16],
[0.05,0.03,0.05,0.45,0.35,0.45,0.39,0.16,0.57,0.50,0.24,0.13,0.59,0.01,0.57,0.36,0.38,0.33],
[0.17,0.37,0.30,0.09,0.13,0.07,0.10,0.10,0.47,0.54,0.45,0.51,0.10,0.50,0.54,0.15,0.35,0.29],
[0.60,0.14,0.45,0.57,0.04,0.09,0.10,0.03,0.10,0.07,0.39,0.48,0.40,0.57,0.25,0.10,0.06,0.38],
[0.17,0.16,0.48,0.05,0.09,0.32,0.55,0.19,0.22,0.49,0.34,0.57,0.19,0.34,0.11,0.04,0.31,0.15],
[0.13,0.41,0.18,0.23,0.48,0.57,0.11,0.28,0.54,0.36,0.38,0.59,0.14,0.55,0.15,0.02,0.00,0.24],
[0.34,0.55,0.44,0.56,0.45,0.18,0.53,0.03,0.52,0.04,0.07,0.23,0.19,0.20,0.04,0.37,0.43,0.52],
[0.34,0.54,0.20,0.27,0.30,0.57,0.26,0.44,0.53,0.42,0.46,0.53,0.06,0.20,0.48,0.50,0.15,0.33],
[0.08,0.08,0.36,0.00,0.12,0.43,0.24,0.31,0.02,0.28,0.07,0.45,0.20,0.41,0.39,0.39,0.08,0.09],
[0.37,0.34,0.54,0.29,0.16,0.39,0.22,0.22,0.59,0.10,0.11,0.14,0.43,0.20,0.22,0.18,0.20,0.34],
[0.01,0.43,0.05,0.03,0.11,0.12,0.49,0.31,0.53,0.28,0.10,0.00,0.38,0.47,0.35,0.31,0.16,0.50]],
[[0.11,0.39,0.12,0.10,0.49,0.23,0.24,0.31,0.43,0.46,0.50,0.03,0.21,0.51,0.46,0.25,0.54,0.57],
[0.38,0.43,0.28,0.30,0.11,0.38,0.31,0.49,0.25,0.05,0.20,0.42,0.55,0.31,0.20,0.07,0.40,0.09],
