
m = 24;

n = 24;

p = 2;

q = 2;

proba = 
[[[0.42,0.17,0.26,0.20,0.23,0.37,0.00,0.11,0.11,0.27,0.47,0.36,0.15,0.33,0.59,0.40,0.01,0.10,0.42,0.19,0.34,0.40,0.19,0.32],
[0.29,0.49,0.49,0.05,0.38,0.38,0.30,0.20,0.55,0.56,0.40,0.18,0.33,0.40,0.29,0.44,0.07,0.16,0.20,0.22,0.49,0.19,0.02,0.50],
[0.29,0.44,0.09,0.03,0.24,0.29,0.35,0.53,0.17,0.24,0.59,0.55,0.02,0.28,0.15,0.57,0.24,0.55,0.15,0.57,0.35,0.44,0.42,0.42],
[0.60,0.02,0.04,0.49,0.21,0.06,0.38,0.50,0.50,0.48,0.52,0.15,0.16,0.27,0.08,0.34,0.51,0.07,0.29,0.53,0.35,0.44,0.50,0.59],
[0.39,0.05,0.56,0.14,0.48,0.38,0.55,0.48,0.39,0.59,0.37,0.60,0.05,0.15,0.50,0.56,0.03,0.42,0.10,0.19,0.09,0.18,0.53,0.60],
[0.25,0.22,0.53,0.60,0.06,0.42,0.59,0.45,0.47,0.55,0.59,0.35,0.32,0.54,0.23,0.12,0.54,0.60,0.12,0.59,0.15,0.01,0.55,0.18],
[0.43,0.05,0.37,0.52,0.24,0.29,0.52,0.49,0.51,0.45,0.49,0.57,0.27,0.48,0.42,0.14,0.42,0.41,0.49,0.15,0.35,0.13,0.26,0.29],
[0.13,0.38,0.28,0.28,0.39,0.23,0.46,0.22,0.29,0.22,0.14,0.52,0.52,0.06,0.41,0.43,0.50,0.30,0.40,0.17,0.18,0.22,0.31,0.00],
[0.03,0.21,0.15,0.38,0.34,0.41,0.08,0.46,0.19,0.36,0.14,0.58,0.59,0.60,0.20,0.27,0.22,0.33,0.20,0.14,0.39,0.01,0.57,0.29],
[0.31,0.37,0.47,0.49,0.59,0.18,0.49,0.02,0.39,0.04,0.40,0.13,0.46,0.48,0.59,0.05,0.24,0.13,0.03,0.22,0.12,0.22,0.50,0.35],
[0.56,0.09,0.49,0.35,0.10,0.45,0.04,0.42,0.22,0.51,0.31,0.21,0.09,0.20,0.23,0.48,0.25,0.04,0.01,0.10,0.52,0.60,0.15,0.15],
[0.13,0.18,0.38,0.25,0.40,0.27,0.60,0.36,0.37,0.48,0.11,0.47,0.34,0.15,0.29,0.56,0.06,0.59,0.17,0.15,0.20,0.41,0.04,0.44],
[0.44,0.05,0.55,0.36,0.05,0.10,0.51,0.18,0.27,0.29,0.43,0.07,0.56,0.43,0.43,0.33,0.31,0.54,0.20,0.05,0.08,0.49,0.01,0.14],
