
m = 14;

n = 14;

p = 2;

q = 2;

proba = 
[[[0.48,0.45,0.38,0.50,0.34,0.55,0.02,0.16,0.05,0.36,0.09,0.53,0.52,0.40],
[0.24,0.06,0.12,0.05,0.21,0.25,0.42,0.17,0.02,0.34,0.03,0.01,0.40,0.28],
[0.33,0.24,0.55,0.21,0.09,0.33,0.11,0.43,0.28,0.13,0.59,0.33,0.49,0.08],
[0.27,0.41,0.48,0.51,0.47,0.00,0.56,0.08,0.25,0.38,0.25,0.27,0.12,0.28],
[0.28,0.52,0.56,0.01,0.16,0.51,0.22,0.25,0.24,0.33,0.08,0.52,0.46,0.07],
[0.26,0.36,0.15,0.52,0.17,0.03,0.43,0.04,0.03,0.39,0.12,0.29,0.17,0.36],
[0.56,0.29,0.04,0.24,0.21,0.00,0.25,0.37,0.51,0.48,0.02,0.15,0.21,0.10],
[0.08,0.07,0.17,0.33,0.43,0.32,0.25,0.59,0.35,0.08,0.03,0.39,0.47,0.14],
[0.07,0.04,0.51,0.04,0.33,0.55,0.28,0.54,0.55,0.53,0.31,0.47,0.41,0.33],
[0.02,0.01,0.43,0.10,0.09,0.00,0.43,0.51,0.32,0.08,0.51,0.08,0.16,0.53],
[0.46,0.03,0.08,0.54,0.08,0.59,0.57,0.41,0.54,0.25,0.35,0.49,0.18,0.06],
[0.35,0.59,0.39,0.37,0.00,0.22,0.47,0.09,0.22,0.30,0.00,0.55,0.38,0.51],
[0.02,0.54,0.44,0.48,0.57,0.52,0.42,0.05,0.51,0.39,0.45,0.44,0.04,0.20],
[0.33,0.22,0.26,0.09,0.21,0.05,0.46,0.22,0.27,0.33,0.31,0.49,0.03,0.31]],
[[0.44,0.41,0.22,0.46,0.35,0.06,0.35,0.32,0.58,0.17,0.37,0.49,0.56,0.22],
[0.33,0.00,0.42,0.07,0.22,0.08,0.16,0.44,0.13,0.02,0.06,0.39,0.35,0.36],
[0.28,0.39,0.07,0.12,0.20,0.29,0.58,0.55,0.35,0.33,0.27,0.34,0.49,0.03],
[0.23,0.45,0.25,0.56,0.45,0.07,0.03,0.08,0.16,0.19,0.51,0.28,0.21,0.57],
[0.08,0.56,0.33,0.36,0.35,0.41,0.48,0.54,0.10,0.46,0.49,0.45,0.18,0.16],
[0.19,0.07,0.19,0.42,0.52,0.44,0.38,0.37,0.51,0.41,0.45,0.07,0.59,0.36],
[0.35,0.20,0.33,0.43,0.16,0.07,0.19,0.50,0.48,0.06,0.45,0.58,0.52,0.34],
[0.43,0.10,0.49,0.02,0.17,0.08,0.44,0.09,0.52,0.22,0.47,0.43,0.02,0.32],
[0.50,0.02,0.08,0.26,0.21,0.41,0.09,0.37,0.48,0.27,0.28,0.35,0.33,0.12],
[0.33,0.25,0.46,0.16,0.35,0.35,0.18,0.52,0.43,0.02,0.01,0.35,0.23,0.48],
[0.18,0.26,0.19,0.08,0.27,0.27,0.34,0.49,0.08,0.42,0.26,0.56,0.09,0.53],
[0.32,0.42,0.06,0.05,0.07,0.51,0.21,0.42,0.26,0.39,0.33,0.09,0.41,0.34],
[0.43,0.04,0.22,0.01,0.29,0.41,0.09,0.57,0.08,0.43,0.45,0.16,0.25,0.11],
[0.12,0.34,0.05,0.44,0.17,0.10,0.48,0.24,0.02,0.09,0.06,0.28,0.48,0.39]],
[[0.37,0.29,0.14,0.20,0.33,0.35,0.21,0.02,0.16,0.30,0.59,0.24,0.13,0.44],
[0.41,0.38,0.56,0.53,0.13,0.00,0.37,0.29,0.11,0.25,0.53,0.12,0.34,0.59],
[0.40,0.23,0.39,0.16,0.51,0.52,0.36,0.24,0.28,0.58,0.26,0.44,0.28,0.25],
[0.09,0.41,0.09,0.49,0.19,0.05,0.42,0.32,0.05,0.19,0.01,0.15,0.44,0.55],
[0.28,0.19,0.54,0.08,0.41,0.33,0.24,0.32,0.25,0.01,0.56,0.53,0.58,0.22],
[0.37,0.26,0.47,0.46,0.07,0.56,0.35,0.26,0.01,0.17,0.58,0.06,0.36,0.60],
[0.21,0.21,0.55,0.49,0.39,0.49,0.56,0.20,0.22,0.21,0.53,0.48,0.21,0.49],
