
m = 12;

n = 12;

p = 3;

q = 3;

proba = 
[[[0.09,0.40,0.09,0.04,0.27,0.21,0.34,0.15,0.02,0.49,0.36,0.32],
[0.17,0.16,0.39,0.12,0.32,0.18,0.46,0.55,0.54,0.15,0.14,0.50],
[0.11,0.08,0.01,0.24,0.01,0.30,0.11,0.10,0.09,0.20,0.14,0.37],
[0.42,0.48,0.52,0.44,0.37,0.28,0.16,0.53,0.44,0.54,0.05,0.16],
[0.12,0.51,0.10,0.06,0.07,0.24,0.56,0.18,0.33,0.58,0.41,0.34],
[0.27,0.52,0.44,0.37,0.12,0.58,0.13,0.54,0.46,0.05,0.38,0.22],
[0.33,0.54,0.16,0.17,0.48,0.21,0.32,0.00,0.12,0.43,0.06,0.19],
[0.07,0.02,0.36,0.40,0.00,0.18,0.14,0.27,0.10,0.58,0.04,0.22],
[0.56,0.18,0.16,0.41,0.23,0.54,0.04,0.56,0.48,0.19,0.13,0.36],
[0.40,0.45,0.36,0.52,0.28,0.42,0.11,0.35,0.45,0.47,0.15,0.45],
[0.05,0.29,0.12,0.15,0.27,0.16,0.38,0.23,0.34,0.54,0.04,0.57],
[0.48,0.08,0.53,0.36,0.27,0.05,0.12,0.07,0.51,0.48,0.60,0.19]],
[[0.30,0.11,0.54,0.15,0.58,0.09,0.60,0.03,0.38,0.12,0.18,0.05],
[0.28,0.56,0.27,0.01,0.50,0.31,0.58,0.38,0.39,0.50,0.15,0.06],
[0.56,0.27,0.14,0.46,0.15,0.13,0.05,0.46,0.24,0.59,0.01,0.22],
[0.08,0.00,0.25,0.46,0.12,0.43,0.51,0.39,0.39,0.18,0.41,0.29],
[0.49,0.39,0.07,0.28,0.29,0.22,0.34,0.25,0.48,0.48,0.11,0.04],
[0.01,0.16,0.49,0.25,0.15,0.50,0.47,0.23,0.50,0.12,0.09,0.02],
[0.55,0.59,0.41,0.34,0.17,0.22,0.03,0.06,0.00,0.10,0.35,0.29],
[0.32,0.09,0.54,0.20,0.57,0.05,0.24,0.58,0.21,0.13,0.23,0.35],
[0.03,0.09,0.58,0.53,0.21,0.06,0.55,0.16,0.06,0.36,0.51,0.23],
[0.58,0.54,0.29,0.58,0.04,0.04,0.27,0.36,0.13,0.21,0.56,0.10],
[0.26,0.19,0.08,0.47,0.32,0.30,0.22,0.35,0.40,0.20,0.28,0.01],
[0.26,0.23,0.17,0.32,0.59,0.08,0.55,0.56,0.02,0.24,0.54,0.05]],
[[0.28,0.22,0.41,0.41,0.43,0.37,0.51,0.09,0.56,0.58,0.56,0.28],
[0.29,0.18,0.03,0.09,0.37,0.31,0.10,0.04,0.54,0.27,0.35,0.53],
[0.35,0.30,0.49,0.37,0.54,0.44,0.42,0.22,0.06,0.23,0.03,0.49],
[0.60,0.54,0.58,0.55,0.52,0.54,0.24,0.21,0.11,0.27,0.29,0.49],
[0.58,0.39,0.52,0.53,0.06,0.28,0.46,0.41,0.58,0.35,0.18,0.52],
[0.19,0.60,0.14,0.25,0.23,0.17,0.14,0.22,0.10,0.12,0.18,0.02],
[0.06,0.41,0.23,0.17,0.08,0.52,0.06,0.06,0.31,0.59,0.59,0.37],
[0.26,0.45,0.18,0.24,0.20,0.35,0.16,0.40,0.35,0.30,0.05,0.58],
[0.47,0.18,0.20,0.57,0.30,0.37,0.59,0.36,0.18,0.22,0.53,0.26],
[0.14,0.59,0.33,0.45,0.58,0.32,0.22,0.24,0.17,0.40,0.49,0.37],
[0.15,0.05,0.17,0.50,0.35,0.22,0.48,0.22,0.40,0.08,0.19,0.10],
[0.45,0.18,0.46,0.03,0.40,0.40,0.29,0.54,0.39,0.02,0.39,0.37]],
[[0.34,0.01,0.01,0.51,0.41,0.50,0.28,0.56,0.55,0.45,0.46,0.31],
[0.07,0.34,0.52,0.47,0.42,0.11,0.57,0.26,0.29,0.43,0.29,0.09],
[0.23,0.59,0.03,0.02,0.01,0.42,0.39,0.34,0.43,0.41,0.25,0.24],
[0.31,0.54,0.20,0.26,0.39,0.06,0.57,0.45,0.41,0.49,0.32,0.22],
[0.01,0.29,0.49,0.30,0.12,0.18,0.39,0.36,0.17,0.43,0.38,0.17],
[0.25,0.17,0.52,0.08,0.57,0.17,0.32,0.28,0.11,0.52,0.55,0.50],
[0.59,0.51,0.35,0.40,0.41,0.07,0.02,0.41,0.36,0.51,0.12,0.49],
[0.09,0.51,0.24,0.26,0.34,0.02,0.43,0.59,0.19,0.35,0.07,0.16],
[0.52,0.40,0.44,0.03,0.32,0.39,0.53,0.31,0.30,0.28,0.10,0.11],
[0.35,0.12,0.53,0.11,0.03,0.04,0.60,0.12,0.55,0.24,0.38,0.29],
[0.26,0.22,0.28,0.44,0.57,0.35,0.00,0.49,0.15,0.45,0.52,0.47],
[0.24,0.45,0.17,0.54,0.13,0.28,0.05,0.48,0.40,0.58,0.59,0.44]],
[[0.02,0.58,0.56,0.57,0.22,0.35,0.26,0.48,0.56,0.54,0.32,0.53],
[0.29,0.32,0.42,0.44,0.17,0.34,0.31,0.40,0.19,0.48,0.34,0.32],
[0.16,0.39,0.19,0.56,0.37,0.18,0.40,0.39,0.16,0.36,0.36,0.38],
[0.11,0.02,0.26,0.07,0.56,0.58,0.00,0.25,0.30,0.42,0.09,0.47],
[0.17,0.40,0.28,0.36,0.28,0.02,0.07,0.44,0.41,0.27,0.41,0.18],
[0.44,0.21,0.57,0.01,0.57,0.33,0.39,0.08,0.34,0.05,0.15,0.30],
[0.03,0.15,0.55,0.33,0.58,0.05,0.21,0.14,0.45,0.48,0.50,0.13],
[0.50,0.57,0.57,0.32,0.24,0.37,0.50,0.08,0.58,0.47,0.09,0.55],
[0.20,0.47,0.03,0.54,0.52,0.18,0.25,0.55,0.33,0.20,0.28,0.31],
[0.25,0.49,0.45,0.09,0.37,0.35,0.22,0.28,0.32,0.18,0.59,0.56],
[0.56,0.50,0.04,0.53,0.37,0.13,0.48,0.57,0.00,0.51,0.51,0.52],
[0.08,0.16,0.48,0.41,0.36,0.16,0.12,0.00,0.05,0.57,0.10,0.42]],
[[0.32,0.32,0.10,0.04,0.50,0.09,0.60,0.46,0.59,0.04,0.39,0.36],
[0.16,0.27,0.32,0.16,0.17,0.23,0.09,0.26,0.39,0.56,0.07,0.15],
[0.12,0.19,0.15,0.17,0.16,0.25,0.59,0.48,0.56,0.09,0.52,0.46],
[0.18,0.51,0.32,0.17,0.55,0.10,0.53,0.11,0.37,0.25,0.28,0.55],
[0.48,0.37,0.20,0.27,0.33,0.27,0.42,0.45,0.46,0.57,0.03,0.02],
[0.21,0.02,0.49,0.18,0.11,0.41,0.04,0.30,0.32,0.35,0.47,0.27],
[0.46,0.40,0.38,0.23,0.05,0.06,0.18,0.54,0.42,0.38,0.21,0.15],
[0.05,0.03,0.01,0.51,0.59,0.04,0.53,0.21,0.05,0.42,0.38,0.17],
[0.23,0.42,0.46,0.55,0.18,0.33,0.22,0.04,0.13,0.01,0.27,0.18],
[0.06,0.45,0.11,0.49,0.23,0.32,0.04,0.28,0.35,0.05,0.20,0.34],
[0.09,0.13,0.55,0.14,0.55,0.33,0.31,0.18,0.16,0.17,0.14,0.33],
[0.50,0.36,0.37,0.03,0.37,0.04,0.20,0.43,0.49,0.32,0.32,0.12]]];

alpha = 
[0.41,0.52,0.53,0.53,0.54,0.60];

c = 
[[6,7,6,5,8,6,6,5,6,7,5,6],
[3,4,4,3,7,8,7,2,2,5,4,5],
[2,4,10,10,7,3,9,2,6,2,5,3],
[6,7,6,10,10,7,4,2,7,6,4,10],
[10,7,10,9,8,4,3,8,4,3,6,7],
[2,4,7,7,2,8,6,6,4,9,5,3],
[5,5,2,9,10,2,8,7,7,6,5,4],
[6,7,9,8,6,4,4,4,4,7,9,4],
[4,5,8,4,3,9,3,4,4,3,9,10],
[10,7,6,4,2,8,7,6,4,3,10,6],
[5,10,8,7,6,5,9,6,6,4,8,5],
[2,9,5,2,9,4,8,8,7,4,2,5]];
