
m = 10;

n = 10;

p = 3;

q = 3;

proba = 
[[[0.35,0.26,0.37,0.45,0.57,0.08,0.27,0.55,0.52,0.36],
[0.26,0.08,0.26,0.54,0.30,0.13,0.25,0.12,0.28,0.42],
[0.45,0.55,0.37,0.17,0.51,0.44,0.00,0.43,0.01,0.16],
[0.51,0.36,0.42,0.29,0.20,0.39,0.36,0.48,0.34,0.28],
[0.23,0.60,0.36,0.50,0.54,0.06,0.03,0.19,0.18,0.31],
[0.01,0.03,0.26,0.38,0.20,0.17,0.22,0.20,0.60,0.23],
[0.36,0.51,0.58,0.17,0.20,0.19,0.56,0.56,0.06,0.30],
[0.25,0.30,0.30,0.01,0.19,0.24,0.07,0.22,0.43,0.25],
[0.53,0.44,0.27,0.19,0.22,0.47,0.36,0.43,0.07,0.35],
[0.06,0.43,0.26,0.04,0.00,0.46,0.23,0.57,0.42,0.29]],
[[0.27,0.07,0.59,0.57,0.08,0.19,0.21,0.14,0.41,0.03],
[0.39,0.34,0.47,0.06,0.52,0.09,0.53,0.28,0.52,0.00],
[0.03,0.58,0.43,0.29,0.02,0.44,0.15,0.25,0.40,0.58],
[0.55,0.07,0.05,0.54,0.04,0.12,0.13,0.24,0.26,0.53],
[0.27,0.05,0.27,0.14,0.11,0.19,0.23,0.05,0.47,0.15],
[0.05,0.51,0.13,0.48,0.20,0.15,0.32,0.35,0.41,0.12],
[0.33,0.36,0.19,0.38,0.30,0.23,0.50,0.42,0.47,0.16],
[0.36,0.15,0.22,0.03,0.29,0.33,0.23,0.52,0.38,0.10],
[0.07,0.43,0.01,0.20,0.31,0.21,0.35,0.03,0.56,0.16],
[0.15,0.29,0.52,0.34,0.07,0.22,0.57,0.57,0.04,0.44]],
[[0.13,0.40,0.59,0.35,0.43,0.28,0.08,0.06,0.20,0.46],
[0.16,0.27,0.28,0.16,0.47,0.60,0.37,0.23,0.03,0.33],
[0.39,0.18,0.02,0.31,0.52,0.09,0.52,0.49,0.06,0.56],
[0.33,0.20,0.36,0.32,0.55,0.20,0.00,0.03,0.25,0.20],
[0.48,0.41,0.47,0.17,0.57,0.35,0.16,0.33,0.58,0.19],
[0.06,0.37,0.37,0.08,0.07,0.29,0.17,0.60,0.18,0.24],
[0.56,0.51,0.43,0.32,0.23,0.38,0.52,0.23,0.41,0.17],
[0.44,0.29,0.58,0.31,0.46,0.54,0.06,0.02,0.28,0.04],
[0.21,0.34,0.40,0.58,0.42,0.47,0.26,0.60,0.47,0.44],
[0.24,0.43,0.35,0.07,0.15,0.58,0.45,0.07,0.22,0.26]],
[[0.24,0.05,0.55,0.22,0.37,0.40,0.16,0.43,0.42,0.44],
[0.46,0.03,0.18,0.26,0.01,0.00,0.14,0.27,0.00,0.01],
[0.11,0.24,0.44,0.47,0.31,0.59,0.45,0.16,0.06,0.07],
[0.41,0.30,0.12,0.36,0.52,0.49,0.17,0.08,0.32,0.59],
[0.52,0.18,0.02,0.11,0.44,0.03,0.11,0.58,0.31,0.11],
[0.59,0.42,0.35,0.42,0.28,0.06,0.41,0.13,0.22,0.47],
[0.20,0.03,0.17,0.32,0.40,0.09,0.21,0.56,0.18,0.53],
[0.55,0.10,0.11,0.57,0.21,0.55,0.01,0.32,0.53,0.31],
[0.43,0.52,0.13,0.19,0.34,0.41,0.25,0.15,0.55,0.47],
[0.02,0.15,0.50,0.19,0.47,0.30,0.28,0.08,0.26,0.46]],
[[0.01,0.21,0.57,0.12,0.18,0.17,0.07,0.19,0.49,0.60],
[0.50,0.33,0.51,0.03,0.51,0.25,0.44,0.16,0.39,0.39],
[0.03,0.41,0.54,0.53,0.00,0.41,0.22,0.29,0.49,0.48],
[0.15,0.50,0.09,0.12,0.02,0.27,0.29,0.09,0.45,0.18],
