
m = 10;

n = 10;

p = 4;

q = 4;

proba = 
[[[0.49,0.08,0.08,0.55,0.52,0.60,0.25,0.43,0.26,0.29],
[0.22,0.55,0.50,0.38,0.58,0.05,0.41,0.34,0.43,0.12],
[0.41,0.36,0.36,0.56,0.31,0.44,0.25,0.44,0.36,0.41],
[0.13,0.25,0.49,0.21,0.21,0.41,0.21,0.45,0.24,0.47],
[0.14,0.46,0.42,0.05,0.24,0.40,0.10,0.05,0.14,0.53],
[0.17,0.55,0.28,0.53,0.51,0.59,0.37,0.16,0.43,0.14],
[0.57,0.57,0.39,0.46,0.18,0.59,0.26,0.39,0.45,0.50],
[0.26,0.59,0.36,0.08,0.04,0.59,0.48,0.14,0.05,0.02],
[0.06,0.22,0.58,0.35,0.15,0.48,0.34,0.52,0.05,0.17],
[0.06,0.02,0.14,0.45,0.47,0.32,0.44,0.14,0.11,0.29]],
[[0.04,0.36,0.28,0.40,0.44,0.32,0.39,0.33,0.45,0.44],
[0.35,0.52,0.06,0.33,0.26,0.21,0.21,0.00,0.13,0.26],
[0.17,0.19,0.28,0.31,0.04,0.15,0.03,0.49,0.29,0.13],
[0.18,0.33,0.50,0.46,0.13,0.34,0.18,0.52,0.07,0.03],
[0.36,0.42,0.55,0.41,0.15,0.21,0.02,0.36,0.21,0.16],
[0.02,0.38,0.35,0.29,0.09,0.39,0.44,0.12,0.28,0.13],
[0.25,0.45,0.46,0.15,0.31,0.59,0.49,0.49,0.51,0.56],
[0.52,0.26,0.38,0.47,0.08,0.52,0.08,0.10,0.28,0.29],
[0.25,0.30,0.07,0.00,0.59,0.17,0.40,0.43,0.29,0.07],
[0.57,0.54,0.53,0.43,0.09,0.24,0.41,0.58,0.13,0.32]],
[[0.54,0.04,0.58,0.32,0.51,0.06,0.24,0.59,0.15,0.52],
[0.27,0.41,0.22,0.34,0.41,0.21,0.51,0.21,0.04,0.20],
[0.28,0.01,0.14,0.21,0.43,0.23,0.45,0.25,0.21,0.57],
[0.56,0.15,0.02,0.54,0.47,0.53,0.60,0.11,0.51,0.15],
[0.03,0.19,0.56,0.25,0.53,0.37,0.45,0.44,0.58,0.50],
[0.03,0.26,0.51,0.17,0.47,0.34,0.40,0.32,0.59,0.02],
[0.29,0.55,0.17,0.30,0.49,0.04,0.23,0.49,0.15,0.14],
[0.04,0.17,0.33,0.00,0.42,0.25,0.38,0.27,0.09,0.36],
[0.17,0.13,0.02,0.08,0.30,0.50,0.42,0.10,0.21,0.41],
[0.12,0.50,0.36,0.29,0.20,0.25,0.33,0.43,0.14,0.47]],
[[0.57,0.18,0.05,0.30,0.18,0.47,0.55,0.56,0.14,0.04],
[0.32,0.31,0.17,0.34,0.39,0.47,0.23,0.21,0.57,0.45],
[0.02,0.09,0.35,0.38,0.38,0.55,0.03,0.11,0.38,0.17],
[0.58,0.35,0.35,0.03,0.05,0.53,0.49,0.60,0.49,0.04],
[0.04,0.20,0.35,0.21,0.54,0.14,0.08,0.17,0.36,0.06],
[0.02,0.38,0.15,0.37,0.16,0.53,0.31,0.19,0.03,0.09],
[0.36,0.01,0.44,0.11,0.03,0.49,0.04,0.53,0.49,0.53],
[0.56,0.53,0.13,0.31,0.14,0.07,0.46,0.22,0.24,0.22],
[0.28,0.26,0.60,0.43,0.02,0.16,0.35,0.34,0.35,0.38],
[0.43,0.11,0.39,0.27,0.23,0.43,0.16,0.27,0.36,0.05]],
[[0.19,0.32,0.58,0.32,0.03,0.13,0.38,0.49,0.35,0.02],
[0.11,0.03,0.28,0.11,0.46,0.30,0.27,0.21,0.04,0.02],
[0.59,0.47,0.14,0.38,0.14,0.36,0.21,0.31,0.03,0.57],
[0.36,0.22,0.29,0.34,0.54,0.32,0.47,0.32,0.21,0.22],
[0.34,0.32,0.25,0.02,0.43,0.10,0.32,0.10,0.31,0.36],
[0.13,0.30,0.23,0.26,0.09,0.37,0.03,0.30,0.08,0.06],
[0.26,0.44,0.28,0.55,0.18,0.21,0.27,0.04,0.53,0.48],
[0.26,0.28,0.21,0.51,0.30,0.04,0.01,0.02,0.14,0.33],
