
m = 14;

n = 14;

p = 4;

q = 4;

proba = 
[[[0.10,0.05,0.57,0.31,0.45,0.32,0.55,0.44,0.04,0.14,0.35,0.20,0.36,0.34],
[0.53,0.49,0.07,0.17,0.46,0.46,0.13,0.17,0.52,0.34,0.55,0.53,0.17,0.10],
[0.45,0.51,0.42,0.55,0.56,0.39,0.26,0.41,0.11,0.21,0.25,0.15,0.35,0.00],
[0.35,0.10,0.35,0.28,0.59,0.41,0.44,0.45,0.27,0.57,0.02,0.19,0.31,0.57],
[0.12,0.49,0.07,0.57,0.40,0.49,0.52,0.36,0.28,0.18,0.17,0.39,0.38,0.42],
[0.54,0.13,0.42,0.29,0.24,0.17,0.57,0.23,0.58,0.41,0.08,0.25,0.38,0.10],
[0.45,0.10,0.08,0.57,0.59,0.15,0.54,0.39,0.04,0.45,0.15,0.32,0.03,0.31],
[0.12,0.41,0.14,0.06,0.55,0.56,0.35,0.18,0.13,0.32,0.41,0.11,0.13,0.50],
[0.36,0.52,0.00,0.21,0.01,0.08,0.18,0.00,0.23,0.11,0.39,0.27,0.57,0.53],
[0.59,0.59,0.25,0.10,0.41,0.38,0.16,0.35,0.34,0.51,0.53,0.47,0.23,0.35],
[0.58,0.36,0.24,0.35,0.27,0.25,0.56,0.29,0.33,0.14,0.29,0.55,0.25,0.08],
[0.22,0.22,0.01,0.21,0.21,0.25,0.31,0.02,0.04,0.47,0.37,0.38,0.38,0.30],
[0.25,0.01,0.05,0.24,0.37,0.29,0.58,0.04,0.54,0.54,0.33,0.26,0.08,0.02],
[0.21,0.33,0.10,0.43,0.55,0.10,0.04,0.16,0.36,0.35,0.17,0.39,0.22,0.54]],
[[0.17,0.00,0.24,0.42,0.01,0.28,0.06,0.38,0.57,0.04,0.42,0.51,0.58,0.15],
[0.17,0.06,0.17,0.38,0.39,0.27,0.21,0.33,0.37,0.25,0.49,0.13,0.00,0.06],
[0.52,0.22,0.00,0.09,0.22,0.24,0.51,0.23,0.52,0.57,0.01,0.49,0.01,0.43],
[0.40,0.59,0.58,0.57,0.05,0.14,0.35,0.44,0.41,0.56,0.17,0.18,0.21,0.07],
[0.31,0.21,0.13,0.23,0.44,0.13,0.32,0.06,0.37,0.23,0.29,0.29,0.20,0.30],
[0.18,0.22,0.13,0.58,0.21,0.10,0.54,0.26,0.25,0.29,0.10,0.06,0.25,0.28],
[0.24,0.47,0.34,0.55,0.08,0.47,0.17,0.52,0.60,0.49,0.58,0.36,0.12,0.27],
[0.05,0.32,0.57,0.23,0.54,0.10,0.20,0.15,0.20,0.15,0.41,0.45,0.44,0.51],
[0.51,0.09,0.19,0.15,0.56,0.53,0.09,0.04,0.40,0.26,0.56,0.39,0.15,0.54],
[0.16,0.28,0.21,0.21,0.60,0.18,0.44,0.54,0.28,0.04,0.09,0.48,0.19,0.50],
[0.33,0.03,0.41,0.23,0.12,0.59,0.38,0.08,0.52,0.47,0.13,0.32,0.13,0.09],
[0.11,0.29,0.03,0.27,0.56,0.24,0.48,0.56,0.42,0.32,0.50,0.09,0.36,0.59],
[0.57,0.55,0.49,0.30,0.58,0.29,0.53,0.10,0.29,0.31,0.19,0.21,0.18,0.32],
[0.52,0.31,0.41,0.03,0.60,0.44,0.30,0.56,0.08,0.18,0.52,0.49,0.50,0.42]],
[[0.59,0.26,0.41,0.56,0.21,0.30,0.26,0.19,0.59,0.19,0.29,0.28,0.50,0.48],
[0.49,0.08,0.20,0.41,0.39,0.00,0.44,0.39,0.44,0.15,0.36,0.51,0.33,0.28],
[0.41,0.23,0.10,0.39,0.48,0.51,0.35,0.09,0.21,0.01,0.28,0.21,0.20,0.57],
[0.49,0.10,0.45,0.37,0.18,0.05,0.18,0.58,0.05,0.03,0.37,0.49,0.17,0.13],
[0.40,0.50,0.40,0.21,0.13,0.50,0.00,0.01,0.42,0.36,0.10,0.03,0.37,0.38],
[0.24,0.57,0.36,0.13,0.07,0.21,0.50,0.25,0.25,0.08,0.23,0.30,0.11,0.60],
[0.19,0.28,0.13,0.59,0.19,0.53,0.20,0.31,0.43,0.20,0.32,0.25,0.56,0.43],
[0.28,0.33,0.21,0.52,0.30,0.57,0.05,0.37,0.17,0.55,0.02,0.43,0.03,0.25],
[0.13,0.14,0.25,0.32,0.43,0.38,0.32,0.01,0.30,0.52,0.33,0.14,0.12,0.05],
