
m = 22;

n = 22;

p = 2;

q = 2;

proba = 
[[[0.29,0.11,0.50,0.16,0.46,0.06,0.28,0.30,0.18,0.11,0.16,0.45,0.29,0.38,0.53,0.51,0.40,0.39,0.16,0.60,0.08,0.28],
[0.18,0.20,0.21,0.59,0.10,0.07,0.57,0.47,0.23,0.26,0.58,0.12,0.42,0.44,0.18,0.10,0.14,0.37,0.21,0.30,0.22,0.50],
[0.08,0.15,0.42,0.48,0.54,0.58,0.48,0.02,0.26,0.06,0.22,0.46,0.04,0.32,0.53,0.02,0.19,0.16,0.28,0.16,0.28,0.10],
[0.00,0.46,0.20,0.15,0.22,0.41,0.44,0.44,0.31,0.53,0.59,0.13,0.40,0.52,0.11,0.28,0.54,0.36,0.34,0.16,0.23,0.38],
[0.48,0.16,0.40,0.07,0.31,0.08,0.23,0.59,0.18,0.23,0.45,0.37,0.38,0.08,0.18,0.22,0.52,0.49,0.15,0.50,0.01,0.56],
[0.43,0.12,0.24,0.37,0.49,0.58,0.53,0.11,0.36,0.41,0.27,0.16,0.48,0.58,0.24,0.11,0.58,0.42,0.34,0.43,0.19,0.12],
[0.51,0.37,0.35,0.43,0.26,0.50,0.33,0.27,0.45,0.15,0.39,0.09,0.52,0.28,0.07,0.45,0.39,0.43,0.26,0.06,0.59,0.14],
[0.05,0.23,0.25,0.02,0.05,0.59,0.46,0.24,0.11,0.36,0.00,0.46,0.19,0.26,0.36,0.52,0.53,0.21,0.08,0.32,0.30,0.60],
[0.00,0.37,0.45,0.39,0.19,0.11,0.46,0.18,0.24,0.50,0.42,0.49,0.53,0.46,0.48,0.38,0.10,0.59,0.15,0.10,0.44,0.34],
[0.36,0.20,0.26,0.29,0.41,0.34,0.01,0.11,0.33,0.02,0.48,0.18,0.41,0.07,0.28,0.27,0.26,0.53,0.17,0.07,0.41,0.10],
[0.53,0.29,0.49,0.03,0.28,0.04,0.14,0.12,0.38,0.50,0.32,0.04,0.19,0.13,0.38,0.21,0.24,0.11,0.23,0.12,0.29,0.04],
[0.19,0.57,0.30,0.44,0.50,0.48,0.51,0.31,0.58,0.45,0.00,0.46,0.48,0.28,0.50,0.02,0.40,0.27,0.52,0.12,0.31,0.12],
[0.25,0.09,0.33,0.49,0.19,0.55,0.00,0.48,0.59,0.19,0.45,0.29,0.03,0.35,0.17,0.55,0.06,0.14,0.39,0.06,0.00,0.28],
[0.34,0.50,0.30,0.14,0.17,0.22,0.25,0.49,0.34,0.50,0.57,0.07,0.39,0.17,0.02,0.39,0.05,0.01,0.58,0.50,0.30,0.01],
[0.25,0.47,0.56,0.32,0.01,0.35,0.38,0.02,0.03,0.12,0.52,0.33,0.26,0.09,0.55,0.51,0.58,0.29,0.41,0.55,0.36,0.20],
[0.12,0.38,0.59,0.17,0.38,0.57,0.07,0.09,0.58,0.32,0.55,0.54,0.04,0.57,0.29,0.42,0.58,0.32,0.54,0.50,0.05,0.20],
[0.59,0.60,0.11,0.57,0.29,0.52,0.52,0.04,0.12,0.04,0.42,0.12,0.21,0.20,0.09,0.28,0.29,0.07,0.01,0.24,0.01,0.05],
[0.21,0.30,0.47,0.19,0.02,0.41,0.09,0.07,0.01,0.08,0.07,0.12,0.06,0.36,0.05,0.58,0.40,0.17,0.02,0.22,0.29,0.23],
[0.42,0.38,0.52,0.11,0.45,0.52,0.35,0.46,0.57,0.56,0.16,0.44,0.15,0.18,0.25,0.24,0.25,0.26,0.33,0.32,0.38,0.38],
[0.08,0.43,0.37,0.47,0.01,0.39,0.09,0.29,0.02,0.51,0.07,0.54,0.03,0.52,0.46,0.38,0.37,0.43,0.34,0.53,0.26,0.50],
[0.11,0.51,0.14,0.36,0.17,0.47,0.08,0.56,0.25,0.16,0.39,0.02,0.03,0.39,0.41,0.13,0.09,0.43,0.04,0.16,0.37,0.07],
[0.07,0.23,0.45,0.45,0.06,0.19,0.37,0.32,0.09,0.48,0.23,0.23,0.25,0.41,0.09,0.33,0.36,0.34,0.49,0.15,0.36,0.52]],
[[0.54,0.17,0.05,0.03,0.60,0.09,0.19,0.37,0.16,0.26,0.00,0.01,0.11,0.06,0.20,0.48,0.39,0.28,0.37,0.02,0.51,0.02],
[0.43,0.01,0.35,0.19,0.35,0.24,0.34,0.11,0.16,0.28,0.28,0.21,0.31,0.28,0.30,0.50,0.05,0.46,0.17,0.05,0.47,0.28],
[0.12,0.07,0.16,0.50,0.35,0.53,0.52,0.26,0.55,0.35,0.27,0.30,0.54,0.02,0.54,0.28,0.13,0.10,0.56,0.41,0.31,0.27],
[0.09,0.02,0.18,0.14,0.48,0.34,0.19,0.35,0.02,0.31,0.41,0.19,0.21,0.16,0.12,0.13,0.43,0.07,0.48,0.09,0.37,0.41],
[0.11,0.30,0.09,0.24,0.41,0.05,0.05,0.12,0.32,0.13,0.14,0.49,0.27,0.02,0.24,0.46,0.36,0.26,0.17,0.18,0.45,0.38],
[0.34,0.56,0.50,0.17,0.03,0.38,0.26,0.40,0.19,0.37,0.10,0.28,0.01,0.51,0.33,0.06,0.03,0.05,0.19,0.17,0.54,0.46],
