
m = 26;

n = 26;

p = 2;

q = 2;

proba = 
[[[0.03,0.51,0.51,0.49,0.13,0.37,0.30,0.13,0.45,0.57,0.30,0.55,0.16,0.34,0.06,0.19,0.39,0.44,0.15,0.39,0.24,0.57,0.28,0.28,0.18,0.18],
[0.33,0.17,0.08,0.54,0.51,0.11,0.44,0.42,0.59,0.57,0.19,0.29,0.11,0.04,0.26,0.41,0.59,0.43,0.15,0.05,0.01,0.54,0.49,0.16,0.33,0.12],
[0.13,0.01,0.40,0.30,0.18,0.13,0.47,0.26,0.06,0.39,0.37,0.50,0.21,0.36,0.48,0.40,0.05,0.58,0.44,0.32,0.39,0.43,0.14,0.54,0.48,0.15],
[0.48,0.36,0.31,0.21,0.49,0.44,0.22,0.28,0.15,0.40,0.41,0.02,0.06,0.47,0.41,0.43,0.38,0.02,0.19,0.25,0.42,0.24,0.24,0.26,0.56,0.03],
[0.09,0.10,0.57,0.57,0.25,0.46,0.33,0.56,0.07,0.21,0.41,0.28,0.50,0.55,0.08,0.31,0.57,0.14,0.18,0.38,0.57,0.56,0.40,0.15,0.21,0.22],
[0.39,0.45,0.47,0.35,0.48,0.56,0.44,0.45,0.53,0.10,0.31,0.26,0.06,0.37,0.47,0.47,0.06,0.37,0.42,0.14,0.08,0.39,0.28,0.26,0.18,0.24],
[0.22,0.57,0.39,0.43,0.19,0.19,0.28,0.06,0.53,0.15,0.03,0.38,0.01,0.55,0.47,0.31,0.21,0.53,0.09,0.08,0.40,0.14,0.46,0.22,0.28,0.54],
[0.01,0.56,0.20,0.19,0.20,0.42,0.16,0.59,0.25,0.35,0.18,0.53,0.41,0.11,0.08,0.44,0.49,0.09,0.40,0.36,0.41,0.01,0.30,0.49,0.09,0.09],
[0.04,0.55,0.31,0.32,0.48,0.33,0.27,0.08,0.52,0.47,0.50,0.08,0.46,0.16,0.43,0.04,0.09,0.24,0.15,0.17,0.08,0.04,0.26,0.48,0.40,0.07],
[0.49,0.10,0.56,0.58,0.19,0.60,0.52,0.51,0.32,0.40,0.23,0.59,0.49,0.15,0.46,0.39,0.23,0.32,0.55,0.06,0.36,0.03,0.30,0.51,0.20,0.39],
[0.55,0.47,0.27,0.35,0.53,0.15,0.45,0.50,0.13,0.04,0.49,0.05,0.55,0.21,0.46,0.18,0.20,0.34,0.33,0.06,0.13,0.56,0.38,0.08,0.02,0.14],
[0.11,0.32,0.05,0.32,0.11,0.60,0.18,0.38,0.35,0.12,0.53,0.20,0.01,0.06,0.24,0.51,0.11,0.18,0.12,0.56,0.37,0.32,0.31,0.10,0.38,0.44],
[0.06,0.16,0.52,0.08,0.29,0.03,0.40,0.34,0.35,0.51,0.34,0.53,0.29,0.08,0.05,0.22,0.28,0.06,0.27,0.51,0.57,0.38,0.10,0.09,0.34,0.46],
[0.41,0.05,0.56,0.19,0.49,0.02,0.34,0.41,0.10,0.04,0.44,0.51,0.38,0.19,0.42,0.11,0.12,0.11,0.19,0.17,0.33,0.47,0.23,0.60,0.39,0.20],
[0.38,0.49,0.29,0.12,0.35,0.10,0.17,0.31,0.28,0.05,0.34,0.03,0.46,0.44,0.06,0.30,0.35,0.44,0.48,0.17,0.55,0.00,0.28,0.15,0.17,0.01],
[0.02,0.40,0.01,0.41,0.60,0.38,0.29,0.29,0.50,0.04,0.38,0.07,0.36,0.07,0.12,0.09,0.10,0.58,0.53,0.16,0.28,0.28,0.00,0.16,0.45,0.56],
[0.16,0.13,0.10,0.33,0.14,0.12,0.13,0.15,0.53,0.13,0.53,0.22,0.41,0.43,0.27,0.20,0.50,0.02,0.27,0.03,0.12,0.36,0.01,0.05,0.52,0.29],
[0.34,0.53,0.45,0.19,0.48,0.01,0.32,0.59,0.34,0.46,0.11,0.47,0.00,0.04,0.59,0.53,0.26,0.41,0.36,0.53,0.00,0.27,0.55,0.27,0.29,0.07],
[0.03,0.30,0.13,0.55,0.59,0.46,0.48,0.43,0.05,0.36,0.44,0.37,0.35,0.18,0.22,0.46,0.05,0.22,0.50,0.04,0.15,0.16,0.45,0.52,0.09,0.45],
[0.18,0.05,0.12,0.48,0.12,0.15,0.18,0.25,0.10,0.16,0.11,0.58,0.60,0.16,0.35,0.44,0.52,0.10,0.02,0.14,0.56,0.07,0.37,0.45,0.11,0.52],
[0.02,0.56,0.44,0.11,0.42,0.03,0.15,0.53,0.50,0.27,0.08,0.08,0.52,0.18,0.24,0.02,0.17,0.24,0.18,0.52,0.08,0.10,0.01,0.09,0.25,0.57],
[0.17,0.02,0.42,0.28,0.54,0.44,0.24,0.38,0.54,0.06,0.41,0.10,0.60,0.31,0.37,0.08,0.39,0.29,0.26,0.03,0.31,0.43,0.27,0.49,0.35,0.34],
[0.59,0.36,0.44,0.24,0.33,0.00,0.26,0.15,0.28,0.20,0.59,0.53,0.58,0.53,0.59,0.38,0.03,0.58,0.09,0.40,0.06,0.48,0.08,0.32,0.51,0.39],
[0.15,0.18,0.29,0.50,0.52,0.28,0.26,0.36,0.52,0.59,0.36,0.18,0.14,0.04,0.38,0.13,0.57,0.36,0.06,0.56,0.14,0.10,0.54,0.23,0.50,0.01],
[0.11,0.58,0.33,0.01,0.38,0.48,0.19,0.06,0.38,0.11,0.34,0.04,0.46,0.27,0.03,0.22,0.45,0.17,0.27,0.23,0.30,0.24,0.58,0.37,0.20,0.12],
[0.46,0.14,0.35,0.36,0.15,0.46,0.34,0.48,0.47,0.11,0.36,0.06,0.17,0.14,0.17,0.52,0.19,0.04,0.18,0.22,0.26,0.03,0.39,0.53,0.26,0.09]],
