
m = 22;

n = 22;

p = 2;

q = 2;

proba = 
[[[0.22,0.33,0.30,0.41,0.31,0.04,0.12,0.37,0.28,0.38,0.23,0.57,0.31,0.46,0.38,0.45,0.37,0.18,0.28,0.38,0.23,0.51],
[0.06,0.17,0.07,0.30,0.08,0.10,0.31,0.49,0.38,0.53,0.22,0.08,0.34,0.53,0.11,0.45,0.30,0.40,0.24,0.54,0.37,0.54],
[0.40,0.14,0.40,0.17,0.33,0.08,0.55,0.56,0.59,0.00,0.13,0.06,0.30,0.21,0.16,0.01,0.10,0.53,0.54,0.32,0.01,0.28],
[0.25,0.13,0.13,0.55,0.52,0.37,0.49,0.29,0.31,0.29,0.44,0.11,0.46,0.16,0.19,0.41,0.12,0.18,0.41,0.25,0.24,0.12],
[0.46,0.40,0.13,0.56,0.33,0.07,0.27,0.35,0.35,0.52,0.47,0.48,0.48,0.40,0.25,0.37,0.09,0.56,0.06,0.52,0.07,0.52],
[0.09,0.26,0.33,0.21,0.44,0.15,0.46,0.09,0.26,0.31,0.49,0.39,0.27,0.22,0.46,0.54,0.57,0.21,0.47,0.44,0.08,0.35],
[0.24,0.33,0.12,0.32,0.29,0.18,0.25,0.36,0.10,0.34,0.02,0.43,0.54,0.46,0.58,0.40,0.55,0.24,0.12,0.44,0.03,0.39],
[0.06,0.49,0.33,0.03,0.10,0.20,0.47,0.18,0.55,0.10,0.51,0.06,0.43,0.20,0.24,0.08,0.55,0.34,0.41,0.57,0.17,0.36],
[0.43,0.14,0.16,0.38,0.38,0.28,0.22,0.41,0.06,0.28,0.30,0.40,0.30,0.40,0.60,0.17,0.58,0.54,0.27,0.49,0.00,0.09],
[0.09,0.24,0.17,0.05,0.58,0.58,0.02,0.14,0.34,0.45,0.28,0.50,0.23,0.06,0.17,0.45,0.47,0.24,0.13,0.17,0.03,0.43],
[0.57,0.03,0.60,0.55,0.57,0.26,0.45,0.57,0.36,0.54,0.21,0.53,0.59,0.19,0.51,0.01,0.33,0.25,0.46,0.01,0.15,0.09],
[0.07,0.32,0.54,0.54,0.56,0.07,0.11,0.59,0.50,0.08,0.02,0.49,0.04,0.59,0.16,0.49,0.56,0.52,0.43,0.17,0.44,0.42],
[0.36,0.35,0.43,0.09,0.00,0.29,0.10,0.15,0.38,0.17,0.48,0.32,0.11,0.44,0.39,0.22,0.43,0.29,0.30,0.45,0.18,0.34],
[0.45,0.34,0.22,0.41,0.26,0.05,0.58,0.10,0.47,0.34,0.46,0.30,0.43,0.46,0.59,0.53,0.01,0.37,0.09,0.49,0.09,0.20],
[0.33,0.49,0.41,0.16,0.18,0.11,0.01,0.36,0.45,0.46,0.10,0.07,0.27,0.36,0.13,0.25,0.46,0.00,0.60,0.31,0.31,0.43],
[0.17,0.30,0.36,0.19,0.07,0.45,0.08,0.17,0.05,0.40,0.05,0.46,0.56,0.23,0.57,0.58,0.59,0.42,0.44,0.09,0.50,0.11],
[0.44,0.03,0.36,0.30,0.03,0.36,0.02,0.34,0.19,0.19,0.04,0.55,0.38,0.11,0.39,0.45,0.28,0.44,0.26,0.33,0.30,0.22],
[0.56,0.27,0.20,0.54,0.10,0.04,0.03,0.59,0.15,0.48,0.02,0.51,0.18,0.05,0.27,0.19,0.39,0.46,0.38,0.42,0.40,0.16],
[0.53,0.20,0.01,0.21,0.04,0.27,0.54,0.34,0.49,0.49,0.01,0.09,0.44,0.11,0.12,0.47,0.10,0.27,0.35,0.12,0.18,0.53],
[0.17,0.44,0.12,0.56,0.30,0.50,0.38,0.11,0.06,0.32,0.30,0.07,0.53,0.34,0.34,0.46,0.08,0.22,0.36,0.08,0.31,0.20],
[0.19,0.43,0.07,0.29,0.10,0.42,0.41,0.28,0.34,0.58,0.12,0.46,0.54,0.42,0.37,0.32,0.53,0.43,0.04,0.23,0.49,0.57],
[0.57,0.23,0.43,0.05,0.45,0.19,0.13,0.16,0.39,0.32,0.60,0.45,0.01,0.09,0.27,0.42,0.37,0.02,0.41,0.49,0.48,0.35]],
[[0.32,0.24,0.07,0.25,0.07,0.11,0.48,0.56,0.08,0.45,0.19,0.51,0.50,0.05,0.10,0.03,0.21,0.49,0.35,0.21,0.34,0.37],
[0.30,0.01,0.19,0.07,0.03,0.60,0.57,0.51,0.35,0.28,0.15,0.42,0.53,0.22,0.53,0.41,0.18,0.01,0.26,0.38,0.53,0.15],
[0.43,0.03,0.18,0.04,0.51,0.54,0.25,0.26,0.30,0.55,0.27,0.49,0.02,0.30,0.49,0.59,0.20,0.24,0.27,0.36,0.05,0.20],
[0.58,0.59,0.00,0.16,0.00,0.26,0.54,0.53,0.41,0.37,0.55,0.59,0.41,0.47,0.53,0.05,0.12,0.23,0.01,0.39,0.12,0.03],
[0.09,0.01,0.02,0.30,0.25,0.29,0.05,0.30,0.49,0.03,0.29,0.49,0.19,0.29,0.15,0.12,0.22,0.56,0.49,0.17,0.56,0.30],
[0.04,0.49,0.35,0.16,0.12,0.35,0.56,0.25,0.38,0.05,0.26,0.40,0.35,0.51,0.09,0.40,0.21,0.58,0.42,0.50,0.48,0.01],
[0.19,0.03,0.13,0.41,0.59,0.02,0.58,0.54,0.32,0.02,0.43,0.07,0.19,0.55,0.42,0.15,0.20,0.21,0.20,0.46,0.01,0.54],
[0.37,0.11,0.34,0.58,0.09,0.16,0.49,0.56,0.18,0.08,0.59,0.31,0.49,0.58,0.34,0.48,0.52,0.05,0.50,0.36,0.12,0.09],
[0.31,0.55,0.23,0.51,0.16,0.43,0.36,0.17,0.37,0.13,0.27,0.11,0.12,0.36,0.27,0.00,0.33,0.45,0.09,0.32,0.16,0.58],
[0.30,0.50,0.45,0.22,0.55,0.35,0.57,0.08,0.44,0.28,0.02,0.07,0.19,0.18,0.50,0.55,0.34,0.27,0.09,0.02,0.38,0.20],
[0.38,0.05,0.21,0.11,0.50,0.29,0.43,0.06,0.27,0.12,0.56,0.13,0.34,0.51,0.48,0.32,0.59,0.31,0.00,0.01,0.38,0.19],
[0.19,0.28,0.14,0.53,0.54,0.23,0.55,0.32,0.43,0.33,0.37,0.04,0.44,0.27,0.34,0.27,0.33,0.01,0.39,0.29,0.14,0.14],
[0.21,0.01,0.45,0.19,0.33,0.45,0.20,0.11,0.04,0.39,0.38,0.19,0.32,0.33,0.42,0.27,0.05,0.25,0.00,0.42,0.29,0.44],
[0.09,0.03,0.11,0.42,0.04,0.50,0.12,0.18,0.04,0.32,0.19,0.49,0.51,0.52,0.35,0.11,0.02,0.39,0.50,0.41,0.57,0.22],
[0.14,0.39,0.49,0.18,0.04,0.49,0.00,0.34,0.33,0.09,0.37,0.44,0.51,0.41,0.34,0.03,0.59,0.38,0.35,0.18,0.27,0.26],
[0.09,0.02,0.38,0.12,0.41,0.28,0.52,0.38,0.50,0.06,0.17,0.39,0.24,0.21,0.28,0.24,0.55,0.01,0.33,0.32,0.45,0.25],
[0.13,0.20,0.27,0.12,0.58,0.02,0.30,0.25,0.29,0.39,0.27,0.07,0.51,0.08,0.35,0.43,0.46,0.25,0.49,0.03,0.04,0.14],
[0.25,0.32,0.38,0.20,0.33,0.11,0.51,0.18,0.36,0.04,0.38,0.03,0.16,0.36,0.06,0.46,0.01,0.34,0.25,0.28,0.41,0.16],
[0.36,0.16,0.59,0.22,0.40,0.48,0.26,0.44,0.01,0.50,0.16,0.39,0.10,0.49,0.51,0.01,0.07,0.26,0.06,0.45,0.30,0.22],
[0.20,0.35,0.08,0.21,0.10,0.33,0.50,0.51,0.48,0.26,0.07,0.47,0.49,0.47,0.35,0.14,0.31,0.36,0.05,0.47,0.15,0.15],
[0.36,0.06,0.16,0.43,0.33,0.22,0.27,0.02,0.44,0.48,0.38,0.52,0.09,0.47,0.24,0.59,0.38,0.12,0.25,0.45,0.59,0.14],
[0.32,0.34,0.28,0.03,0.10,0.33,0.50,0.26,0.48,0.26,0.32,0.04,0.09,0.04,0.27,0.36,0.07,0.11,0.23,0.44,0.03,0.32]],
[[0.31,0.27,0.31,0.10,0.40,0.56,0.54,0.39,0.10,0.26,0.13,0.38,0.30,0.23,0.11,0.20,0.48,0.59,0.46,0.20,0.03,0.54],
[0.24,0.30,0.30,0.31,0.41,0.53,0.15,0.44,0.25,0.47,0.11,0.56,0.56,0.50,0.52,0.51,0.29,0.02,0.17,0.42,0.40,0.47],
[0.05,0.51,0.07,0.53,0.50,0.53,0.14,0.54,0.47,0.38,0.24,0.17,0.09,0.05,0.10,0.24,0.48,0.36,0.11,0.59,0.32,0.07],
[0.49,0.25,0.58,0.19,0.27,0.16,0.01,0.07,0.03,0.06,0.58,0.09,0.59,0.49,0.02,0.13,0.43,0.49,0.51,0.06,0.07,0.00],
[0.11,0.17,0.24,0.59,0.53,0.36,0.58,0.25,0.43,0.48,0.49,0.41,0.07,0.16,0.57,0.07,0.23,0.59,0.13,0.21,0.09,0.12],
[0.10,0.11,0.25,0.53,0.00,0.16,0.59,0.07,0.16,0.10,0.24,0.40,0.10,0.16,0.16,0.08,0.41,0.59,0.56,0.30,0.40,0.03],
[0.46,0.37,0.10,0.09,0.37,0.23,0.31,0.46,0.35,0.41,0.57,0.00,0.33,0.57,0.16,0.32,0.04,0.32,0.43,0.27,0.13,0.52],
[0.44,0.29,0.00,0.25,0.28,0.56,0.55,0.08,0.59,0.41,0.45,0.09,0.51,0.22,0.32,0.22,0.08,0.07,0.02,0.04,0.07,0.36],
[0.01,0.24,0.08,0.05,0.56,0.51,0.32,0.08,0.43,0.16,0.37,0.44,0.41,0.05,0.40,0.36,0.13,0.39,0.17,0.58,0.48,0.08],
[0.20,0.20,0.30,0.28,0.27,0.32,0.32,0.34,0.08,0.34,0.58,0.16,0.39,0.54,0.07,0.11,0.02,0.50,0.27,0.39,0.34,0.08],
[0.44,0.14,0.44,0.56,0.53,0.02,0.54,0.41,0.10,0.14,0.01,0.40,0.42,0.28,0.12,0.15,0.02,0.20,0.49,0.60,0.36,0.28],
[0.54,0.44,0.39,0.56,0.34,0.06,0.35,0.08,0.14,0.18,0.22,0.58,0.14,0.15,0.00,0.09,0.56,0.10,0.23,0.57,0.50,0.06],
[0.25,0.02,0.20,0.27,0.22,0.09,0.27,0.59,0.37,0.21,0.42,0.15,0.16,0.16,0.22,0.51,0.24,0.36,0.09,0.45,0.34,0.24],
[0.00,0.34,0.32,0.57,0.44,0.55,0.54,0.34,0.01,0.19,0.36,0.21,0.46,0.58,0.30,0.14,0.57,0.07,0.35,0.39,0.22,0.51],
[0.55,0.44,0.42,0.18,0.20,0.51,0.04,0.54,0.15,0.04,0.28,0.47,0.01,0.12,0.42,0.55,0.46,0.43,0.14,0.22,0.04,0.00],
[0.21,0.35,0.14,0.17,0.41,0.49,0.56,0.04,0.40,0.51,0.48,0.22,0.09,0.07,0.13,0.13,0.01,0.27,0.17,0.30,0.14,0.18],
[0.42,0.56,0.12,0.28,0.39,0.26,0.51,0.44,0.26,0.12,0.18,0.41,0.29,0.60,0.29,0.25,0.03,0.09,0.16,0.51,0.30,0.25],
[0.59,0.43,0.38,0.00,0.10,0.55,0.30,0.25,0.13,0.12,0.21,0.26,0.40,0.00,0.52,0.31,0.44,0.18,0.43,0.02,0.59,0.11],
