
m = 10;

n = 10;

p = 3;

q = 3;

proba = 
[[[0.36,0.50,0.15,0.13,0.12,0.45,0.60,0.50,0.00,0.12],
[0.26,0.50,0.07,0.29,0.02,0.36,0.18,0.25,0.15,0.40],
[0.55,0.14,0.24,0.26,0.41,0.07,0.26,0.01,0.56,0.50],
[0.25,0.32,0.40,0.40,0.45,0.52,0.24,0.45,0.43,0.25],
[0.57,0.09,0.14,0.04,0.38,0.16,0.40,0.55,0.41,0.55],
[0.35,0.36,0.09,0.59,0.03,0.50,0.06,0.29,0.51,0.02],
[0.19,0.16,0.33,0.60,0.56,0.18,0.52,0.20,0.03,0.35],
[0.45,0.00,0.44,0.59,0.04,0.22,0.15,0.44,0.17,0.57],
[0.39,0.52,0.33,0.48,0.51,0.36,0.38,0.57,0.04,0.29],
[0.59,0.23,0.45,0.32,0.23,0.40,0.50,0.15,0.00,0.53]],
[[0.50,0.45,0.53,0.34,0.44,0.58,0.56,0.59,0.42,0.13],
[0.56,0.21,0.05,0.29,0.09,0.56,0.04,0.46,0.53,0.09],
[0.15,0.51,0.32,0.60,0.23,0.55,0.40,0.13,0.10,0.40],
[0.07,0.00,0.25,0.00,0.34,0.09,0.58,0.30,0.08,0.40],
[0.43,0.04,0.01,0.48,0.33,0.10,0.44,0.37,0.56,0.37],
[0.46,0.11,0.28,0.18,0.10,0.51,0.13,0.50,0.04,0.23],
[0.31,0.10,0.23,0.56,0.11,0.57,0.05,0.08,0.27,0.14],
[0.48,0.10,0.18,0.49,0.58,0.51,0.59,0.43,0.29,0.55],
[0.19,0.15,0.06,0.47,0.33,0.16,0.37,0.46,0.07,0.41],
[0.09,0.37,0.52,0.32,0.34,0.02,0.30,0.39,0.11,0.57]],
[[0.53,0.59,0.07,0.11,0.48,0.06,0.02,0.48,0.48,0.31],
[0.43,0.07,0.45,0.49,0.54,0.18,0.05,0.32,0.04,0.12],
[0.13,0.13,0.49,0.05,0.45,0.23,0.07,0.15,0.02,0.18],
[0.12,0.54,0.17,0.19,0.06,0.06,0.25,0.08,0.53,0.13],
[0.39,0.36,0.20,0.24,0.24,0.14,0.42,0.29,0.46,0.46],
[0.41,0.59,0.59,0.30,0.04,0.44,0.53,0.11,0.59,0.54],
[0.29,0.11,0.49,0.46,0.29,0.54,0.52,0.54,0.02,0.45],
[0.07,0.41,0.21,0.27,0.05,0.46,0.41,0.47,0.15,0.27],
[0.33,0.56,0.26,0.33,0.26,0.30,0.17,0.19,0.41,0.16],
[0.13,0.10,0.26,0.02,0.57,0.56,0.56,0.49,0.49,0.58]],
[[0.34,0.56,0.39,0.55,0.23,0.44,0.41,0.04,0.32,0.56],
[0.31,0.05,0.52,0.57,0.38,0.18,0.27,0.55,0.37,0.08],
[0.10,0.50,0.19,0.37,0.52,0.16,0.32,0.48,0.04,0.22],
[0.46,0.38,0.18,0.26,0.33,0.40,0.10,0.14,0.44,0.42],
[0.10,0.15,0.47,0.01,0.12,0.25,0.19,0.39,0.19,0.56],
[0.48,0.29,0.46,0.06,0.06,0.37,0.22,0.38,0.25,0.26],
