
m = 16;

n = 16;

p = 3;

q = 3;

proba = 
[[[0.11,0.54,0.58,0.30,0.31,0.58,0.20,0.26,0.58,0.28,0.54,0.05,0.11,0.01,0.47,0.05],
[0.33,0.14,0.57,0.03,0.34,0.27,0.17,0.53,0.28,0.14,0.05,0.38,0.02,0.18,0.16,0.13],
[0.13,0.14,0.43,0.44,0.12,0.04,0.10,0.10,0.32,0.04,0.15,0.42,0.05,0.01,0.47,0.39],
[0.15,0.44,0.42,0.49,0.12,0.59,0.42,0.40,0.12,0.47,0.18,0.14,0.06,0.34,0.28,0.18],
[0.48,0.11,0.02,0.60,0.15,0.12,0.09,0.46,0.16,0.24,0.28,0.21,0.25,0.16,0.60,0.40],
[0.00,0.41,0.29,0.12,0.40,0.11,0.52,0.53,0.58,0.10,0.07,0.04,0.45,0.34,0.22,0.33],
[0.45,0.24,0.32,0.00,0.35,0.41,0.47,0.51,0.05,0.15,0.12,0.30,0.31,0.11,0.10,0.31],
[0.53,0.39,0.43,0.33,0.50,0.35,0.26,0.48,0.46,0.32,0.52,0.30,0.07,0.14,0.03,0.52],
[0.38,0.35,0.52,0.13,0.17,0.39,0.04,0.22,0.54,0.16,0.51,0.25,0.27,0.01,0.56,0.20],
[0.40,0.39,0.53,0.31,0.14,0.19,0.19,0.60,0.51,0.11,0.30,0.58,0.25,0.33,0.50,0.03],
[0.09,0.43,0.16,0.25,0.22,0.20,0.47,0.16,0.36,0.38,0.40,0.04,0.40,0.36,0.24,0.20],
[0.15,0.17,0.50,0.30,0.36,0.09,0.30,0.27,0.20,0.00,0.25,0.46,0.33,0.16,0.49,0.42],
[0.59,0.05,0.07,0.21,0.25,0.54,0.36,0.01,0.32,0.17,0.05,0.11,0.53,0.29,0.31,0.08],
[0.46,0.22,0.38,0.22,0.31,0.08,0.49,0.51,0.08,0.14,0.37,0.41,0.30,0.25,0.23,0.29],
[0.30,0.30,0.50,0.55,0.23,0.26,0.57,0.55,0.42,0.02,0.06,0.35,0.30,0.37,0.44,0.16],
[0.59,0.22,0.38,0.30,0.30,0.27,0.21,0.37,0.41,0.57,0.19,0.12,0.23,0.41,0.41,0.53]],
[[0.11,0.30,0.48,0.35,0.56,0.45,0.30,0.38,0.47,0.36,0.14,0.17,0.13,0.57,0.34,0.12],
[0.19,0.12,0.41,0.49,0.39,0.02,0.26,0.20,0.59,0.44,0.32,0.22,0.26,0.13,0.15,0.37],
[0.43,0.04,0.12,0.39,0.49,0.41,0.17,0.36,0.17,0.31,0.53,0.30,0.28,0.27,0.41,0.47],
[0.38,0.23,0.36,0.17,0.24,0.02,0.37,0.24,0.46,0.09,0.46,0.12,0.22,0.01,0.49,0.05],
[0.04,0.01,0.44,0.53,0.43,0.01,0.29,0.60,0.33,0.22,0.30,0.01,0.48,0.11,0.48,0.27],
[0.34,0.24,0.43,0.58,0.26,0.20,0.22,0.12,0.29,0.08,0.25,0.51,0.09,0.14,0.56,0.13],
[0.15,0.40,0.06,0.58,0.41,0.35,0.58,0.14,0.57,0.28,0.15,0.45,0.39,0.03,0.12,0.13],
[0.28,0.55,0.12,0.54,0.16,0.34,0.06,0.45,0.42,0.31,0.36,0.50,0.45,0.32,0.03,0.00],
